Date,FQAL,FTCS,JQUA,MOAT,PSET,QUAL,SPHQ,XMHQ,XSHQ
30/04/2010,0,18.16239166,0,0,0,0,10.04806805,19.95474052,0
31/05/2010,0,16.57831192,0,0,0,0,9.653056145,18.87307167,0
30/06/2010,0,15.82741356,0,0,0,0,9.076999664,17.858181,0
30/07/2010,0,16.91078377,0,0,0,0,9.677742004,18.72549629,0
31/08/2010,0,16.05594063,0,0,0,0,9.29919529,17.55461121,0
30/09/2010,0,17.76563644,0,0,0,0,10.16327763,19.50258636,0
29/10/2010,0,18.60355759,0,0,0,0,10.50068378,20.24098587,0
30/11/2010,0,18.45120239,0,0,0,0,10.58297443,20.56240273,0
31/12/2010,0,19.56175995,0,0,0,0,11.12621403,21.61756706,0
31/01/2011,0,20.14237785,0,0,0,0,11.18416595,21.88822365,0
28/02/2011,0,21.01331329,0,0,0,0,11.5898037,22.50811577,0
31/03/2011,0,21.14992905,0,0,0,0,11.6725893,22.96211815,0
29/04/2011,0,21.96962738,0,0,0,0,12.11134624,23.71297455,0
31/05/2011,0,21.55977631,0,0,0,0,12.1030674,23.61693382,0
30/06/2011,0,21.1130867,0,0,0,0,12.04323196,23.17554474,0
29/07/2011,0,20.41733932,0,0,0,0,11.64234829,22.30941582,0
31/08/2011,0,19.01723671,0,0,0,0,11.15794849,20.94460678,0
30/09/2011,0,17.1275444,0,0,0,0,10.5451498,19.13277626,0
31/10/2011,0,19.60133171,0,0,0,0,11.62734509,21.71188164,0
30/11/2011,0,18.81967545,0,0,0,0,11.71123886,21.04517555,0
30/12/2011,0,19.01245308,0,0,0,0,11.82544804,21.31745148,0
31/01/2012,0,20.78752327,0,0,0,0,12.2974596,22.44685555,0
29/02/2012,0,21.84039688,0,0,0,0,12.6177454,23.24096298,0
30/03/2012,0,22.13624001,0,0,0,0,13.00760365,23.77645493,0
30/04/2012,0,21.50974274,0,18.46622467,0,0,12.97375488,23.3968029,0
31/05/2012,0,19.36920738,0,16.8109436,0,0,12.47443867,21.55154991,0
29/06/2012,0,19.44948578,0,17.84326935,0,0,12.73775482,22.11716843,0
31/07/2012,0,20.2551384,0,17.82547379,0,0,12.9419651,22.60453033,0
31/08/2012,0,21.22717094,0,18.63531494,0,0,13.18021202,23.02986145,0
28/09/2012,0,21.83605957,0,19.20487595,0,0,13.39332867,23.44571686,0
31/10/2012,0,21.72182465,0,18.78660583,0,0,13.2907629,23.2678318,0
30/11/2012,0,21.3615551,0,19.48075485,0,0,13.46170521,23.60581779,0
31/12/2012,0,22.04976273,0,19.88584137,0,0,13.51891994,24.13935661,0
31/01/2013,0,24.15902901,0,20.85282707,0,0,14.2413044,25.51132774,0
28/02/2013,0,23.9640522,0,20.49468613,0,0,14.44770432,25.97760773,0
29/03/2013,0,24.89307594,0,20.98712921,0,0,15.11853027,27.04747009,0
30/04/2013,0,24.94640732,0,21.44376373,0,0,15.48220825,27.20895004,0
31/05/2013,0,26.67941666,0,22.32121086,0,0,15.75063515,28.16884041,0
28/06/2013,0,26.06598282,0,21.87353134,0,0,15.55421734,27.82095909,0
31/07/2013,0,27.34251022,0,23.47621536,0,43.93517303,16.43382835,29.02704811,0
30/08/2013,0,26.41412544,0,23.08226013,0,43.02350616,15.88515949,28.25299263,0
30/09/2013,0,27.37900925,0,24.30890083,0,44.66178894,16.4058876,29.52681541,0
31/10/2013,0,28.85726547,0,24.63122559,0,46.83419037,17.14922523,30.77404404,0
29/11/2013,0,29.86068726,0,24.8640213,0,48.76031876,17.586483,31.42477417,0
31/12/2013,0,30.34178734,0,26.03165627,0,49.87556839,17.94431496,32.20695496,0
31/01/2014,0,29.2443428,0,25.39079285,0,47.78417587,17.21458054,31.14518929,0
28/02/2014,0,30.43174744,0,26.14899635,0,50.12265015,18.03223991,32.70608902,0
31/03/2014,0,30.77827835,0,26.45589066,0,49.88768387,18.2693882,32.91300201,0
30/04/2014,0,30.90485573,0,26.74473,0,50.25964355,18.43699837,32.87666702,0
30/05/2014,0,31.51970673,0,27.15090942,0,51.42868042,18.79867363,33.66657639,0
30/06/2014,0,32.01570511,0,27.66540718,0,51.7313652,19.00729752,34.72557449,0
31/07/2014,0,31.20782471,0,27.26824951,0,51.34019089,18.44904137,33.8419342,0
29/08/2014,0,32.35157013,0,28.63121414,0,53.5716095,19.23769379,35.0990715,0
30/09/2014,0,32.38907623,0,28.26113701,0,53.15813828,19.20588303,34.20289612,0
31/10/2014,0,33.40978241,0,28.44166374,0,54.57606125,19.97126961,35.03443909,0
28/11/2014,0,34.94084167,0,28.99226189,0,55.82452774,20.70995903,36.18580246,0
31/12/2014,0,35.15273666,0,28.42515182,0,55.71670532,20.83046913,36.41136169,0
30/01/2015,0,34.14206696,0,26.5136776,0,54.75004959,20.26675797,35.62079239,0
27/02/2015,0,35.97964096,0,28.26967239,0,58.04382706,21.25101471,37.39495087,0
31/03/2015,0,35.58571625,0,27.72092438,0,57.13262177,21.05481529,37.32862473,0
30/04/2015,0,34.96757126,0,28.78183556,0,57.23142242,20.87532234,37.15389252,0
29/05/2015,0,35.76101685,0,28.48917198,0,58.10263443,21.12661743,37.47576904,0
30/06/2015,0,34.9203949,0,28.05932045,0,57.02986526,20.77391052,36.43079376,0
31/07/2015,0,35.93902969,0,28.65379715,0,58.67219162,21.33316803,36.39391327,0
31/08/2015,0,33.6702652,0,26.6600132,0,55.49582672,20.23268509,34.42119598,0
30/09/2015,0,33.3220253,0,25.54422569,0,54.77642822,19.99667358,32.70524979,0
30/10/2015,0,35.82165146,0,27.55629921,0,59.51557159,21.23853302,35.02810669,0
30/11/2015,0,35.82165146,0,28.06846619,0,59.77835083,21.43795395,35.13916397,0
31/12/2015,0,35.62987137,0,27.02329636,0,58.75188828,21.17305183,34.03876877,0
29/01/2016,0,34.38934708,0,25.67727089,0,56.04040527,20.7428093,31.27283669,0
29/02/2016,0,34.86503601,0,27.04199028,0,56.37705994,21.16388893,32.10168076,0
31/03/2016,0,36.89883804,0,28.74321365,23.69577599,59.70728302,22.51867676,35.23252869,0
