Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
31/07/2008,0,0,216045360,0,0,0,254151685,0,11457193,22716858,28078202,0,0,0
29/08/2008,0,0,223094278,0,0,0,263853909,0,13391232,23846215,29403218,0,0,0
30/09/2008,0,0,209116450,0,0,0,249787574,0,13994769,21982082,28619415,0,0,0
31/10/2008,0,0,179922969,0,0,0,209106727,0,10124360,17993580,25526790,0,0,0
28/11/2008,0,0,188359063,0,0,0,200225193,0,8979435,14787104,17144797,0,0,0
31/12/2008,0,0,206284688,0,0,0,227190020,0,9088008,13421790,20623038,0,0,0
30/01/2009,0,0,176832550,0,0,0,241632028,0,7636415,11276120,14961798,0,0,0
27/02/2009,0,0,143365218,0,0,0,228181453,0,6290323,8858080,12561983,0,0,0
31/03/2009,0,0,147047478,0,0,0,238748247,0,5611500,10489869,14753666,0,0,0
30/04/2009,0,0,159308416,0,0,0,261344928,0,8364164,13846733,23706061,0,0,0
29/05/2009,0,0,172121284,0,0,0,257399534,0,8870839,17327991,34097856,0,0,0
30/06/2009,0,0,172255198,0,0,0,257930748,0,9705998,16726586,39328501,0,0,0
31/07/2009,0,0,189628566,0,0,0,285106696,0,11377253,18850226,75017387,0,0,0
31/08/2009,0,0,201397404,0,0,0,292103225,0,15330329,22684488,110511506,0,0,0
30/09/2009,0,0,193492129,0,0,0,316869732,0,23936467,27656890,165440952,0,0,0
30/10/2009,0,0,189491004,0,0,0,315579958,0,22997352,30101205,111133283,0,0,0
30/11/2009,0,0,195846032,0,0,0,332272320,0,23597372,32708800,78111409,0,0,0
31/12/2009,0,0,187032269,0,0,0,371528898,0,25240734,34309984,84911869,0,0,0
29/01/2010,0,0,191493414,0,0,0,334583599,0,38852959,40369917,83887245,0,0,0
26/02/2010,0,0,194597530,0,0,0,339040553,0,44060942,77319068,89292299,0,0,0
31/03/2010,0,0,213154083,0,0,0,346634814,0,55648305,78536515,154240483,0,0,0
30/04/2010,0,0,212599714,0,0,0,349265398,0,72876808,113518203,197450401,0,0,0
31/05/2010,0,0,190134016,0,0,0,310277908,0,60769073,92610567,152785796,0,0,0
30/06/2010,0,0,177092051,0,0,0,292243670,0,47087852,69170546,106714281,0,0,0
30/07/2010,0,0,187972357,0,0,0,320896874,0,41775519,61399604,101501720,0,0,0
31/08/2010,0,0,182859669,0,0,0,307646242,0,37712065,53752464,77519766,0,0,0
30/09/2010,0,0,194255211,0,0,0,319413455,0,41831280,56267690,86397537,0,0,0
29/10/2010,0,0,196505998,0,0,0,340383911,0,43088745,55875565,87382911,0,0,0
30/11/2010,0,0,194645394,0,0,0,344637099,0,42880573,57280968,85618324,0,0,0
31/12/2010,0,0,208168496,0,0,0,374508527,0,45876735,62921173,106246759,0,0,0
31/01/2011,0,0,214745916,0,0,0,390271630,0,52197466,72163095,103761285,0,0,0
28/02/2011,0,0,225966211,0,0,0,409618556,0,55919397,86153885,98790434,0,0,0
31/03/2011,0,0,232193668,0,0,0,404593750,0,56264933,92989306,95941379,0,0,0
29/04/2011,0,0,252844454,0,0,0,422326666,0,60161637,112927484,90175354,0,0,0
31/05/2011,0,0,251396154,0,0,0,430308254,0,59915608,120300503,87554799,0,0,0
30/06/2011,0,0,238981620,0,0,0,423824087,0,52539542,121817323,79370643,0,0,0
29/07/2011,0,0,230644358,0,0,0,415478071,0,48514151,112435705,75632332,0,0,0
31/08/2011,0,0,211457796,0,0,0,377622927,0,36816142,89933958,66040364,0,0,0
30/09/2011,0,0,194988218,0,0,0,347165781,0,32881161,81874029,55160799,0,0,0
31/10/2011,0,0,214769518,0,0,0,379163353,0,35671345,76712072,62130842,0,0,0
30/11/2011,0,0,213754258,0,0,0,388044182,0,39772047,78645407,62414982,0,0,0
30/12/2011,0,0,241476768,0,0,0,393894318,0,39567229,77825825,63227062,0,0,0
31/01/2012,0,0,243856208,0,0,0,414650783,0,42796718,84821021,69312214,0,0,0
29/02/2012,0,0,251616773,0,0,0,419736800,0,40850742,84855641,78679780,0,0,0
30/03/2012,0,0,253085477,0,0,0,430172844,0,41517224,93789618,80034083,0,0,0
30/04/2012,0,0,251789001,0,0,0,419740394,0,35543470,93201624,77145211,0,0,0
31/05/2012,0,0,233774094,0,0,0,397980548,0,32456556,80362043,64785912,0,0,0
29/06/2012,0,0,240874072,0,0,0,416051394,0,33371208,83671401,64372846,0,0,0
31/07/2012,0,0,244124058,0,0,0,413999878,0,32767146,79840512,62925044,0,0,0
31/08/2012,0,0,250850040,0,0,0,419216364,0,32331263,82202420,67440215,0,0,0
28/09/2012,0,0,248372702,0,0,0,452533970,0,33163568,84618082,74957893,0,0,0
31/10/2012,0,0,246861091,0,0,0,466786934,0,33265226,85582762,72065578,0,6022059,0
30/11/2012,0,0,239142087,0,0,0,464427748,0,35909873,89068736,67281561,0,6035577,0
31/12/2012,0,0,244700766,0,0,0,459574792,0,37034214,107716734,71321719,0,6103244,0
31/01/2013,0,0,251431363,0,0,0,495667888,0,41837138,138943041,80072908,0,6450189,0
28/02/2013,0,0,251245944,0,0,0,511545331,0,48651780,175808627,80725537,0,6550223,0
29/03/2013,0,0,254918397,0,0,0,538274802,0,57682116,188629138,83315473,0,6792418,0
30/04/2013,0,0,259964934,0,0,0,572304403,0,56884019,194162070,82270681,0,6938060,102345664
31/05/2013,0,0,259128509,0,0,0,589427101,0,59461495,217628376,84631190,0,7146987,116061316
28/06/2013,0,0,430096730,0,0,0,589180023,0,60576101,234042568,88629489,0,7032781,106277465
31/07/2013,0,0,450689093,0,0,0,642598423,0,71915167,286048123,107494510,0,7409803,112008234
30/08/2013,0,0,431099999,0,0,0,638669790,0,69331892,296137378,106118661,0,7169470,108587253
30/09/2013,0,0,349022721,0,0,0,647958977,0,72123368,326267413,116727817,0,7347147,110967109
31/10/2013,0,0,325268526,0,0,0,675001310,0,77502825,374564764,123350011,0,7679661,115930324
29/11/2013,0,0,272513151,0,0,0,886394022,0,82076653,493378858,144146364,0,7935630,119784715
31/12/2013,0,0,277933956,0,0,0,759476523,0,88794346,564505619,155619542,0,7937743,128207331
31/01/2014,0,0,262446566,0,0,0,731371263,0,90534815,556908583,166061321,0,7635703,123175279
28/02/2014,0,0,271445623,0,0,0,752480526,0,93578971,586047688,174225008,0,7955212,131355663
31/03/2014,0,0,277522431,0,0,0,774712209,0,94998770,639554666,182679914,0,8072237,133190765
30/04/2014,0,0,298657259,0,0,0,801088238,0,94484379,843690723,178356501,0,8120308,134369460
30/05/2014,0,0,301342200,0,0,0,820585560,0,98669765,1011984380,178159243,0,8262137,146255277
30/06/2014,0,0,309546235,0,0,0,837863518,0,110135022,1159791760,185006269,0,8411151,154955477
