Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
31/03/2006,3105.68547,677.92095,677.92095,677.92095,677.92095,1466.85875,677.92095,1466.85875,5381.17501,677.92095,5381.17501,677.92095,677.92095,677.92095
28/04/2006,3142.95422,695.14846,695.14846,695.14846,695.14846,1480.99046,695.14846,1480.99046,5395.5661,695.14846,5395.5661,695.14846,695.14846,695.14846
31/05/2006,3050.14709,677.5888,677.5888,677.5888,677.5888,1449.98097,677.5888,1449.98097,5172.14443,677.5888,5172.14443,677.5888,677.5888,677.5888
30/06/2006,3054.13092,681.92321,681.92321,681.92321,681.92321,1458.69122,681.92321,1458.69122,5235.68053,681.92321,5235.68053,681.92321,681.92321,681.92321
31/07/2006,3060.83548,698.49635,698.49635,698.49635,698.49635,1450.43259,698.49635,1450.43259,5163.06919,698.49635,5163.06919,698.49635,698.49635,698.49635
31/08/2006,3134.20658,710.18753,710.18753,710.18753,710.18753,1491.07692,710.18753,1491.07692,5317.39495,710.18753,5317.39495,710.18753,710.18753,710.18753
29/09/2006,3208.59141,724.34434,724.34434,724.34434,724.34434,1510.14679,724.34434,1510.14679,5369.29649,724.34434,5369.29649,724.34434,724.34434,724.34434
31/10/2006,3317.54336,748.05428,748.05428,748.05428,748.05428,1571.34578,748.05428,1571.34578,5642.57686,748.05428,5642.57686,748.05428,748.05428,748.05428
30/11/2006,3388.27807,765.13132,765.13132,765.13132,765.13132,1622.01037,765.13132,1622.01037,5803.47481,765.13132,5803.47481,765.13132,765.13132,765.13132
29/12/2006,3431.69109,782.30654,782.30654,782.30654,782.30654,1638.55895,782.30654,1638.55895,5854.03247,782.30654,5854.03247,782.30654,782.30654,782.30654
31/01/2007,3497.78382,792.3112,792.3112,792.3112,792.3112,1689.04407,792.3112,1689.04407,5941.72301,792.3112,5941.72301,792.3112,792.3112,792.3112
28/02/2007,3437.60409,779.9592,779.9592,779.9592,779.9592,1699.12577,779.9592,1699.12577,5868.75223,779.9592,5868.75223,779.9592,779.9592,779.9592
30/03/2007,3473.29074,792.0177,792.0177,792.0177,792.0177,1718.15957,792.0177,1718.15957,5939.57867,792.0177,5939.57867,792.0177,792.0177,792.0177
30/04/2007,3619.31323,821.285,821.285,821.285,821.285,1772.08998,821.285,1772.08998,6001.21308,821.285,6001.21308,821.285,821.285,821.285
31/05/2007,3749.6814,850.9081,850.9081,850.9081,850.9081,1833.0769,850.9081,1833.0769,6221.25077,850.9081,6221.25077,850.9081,850.9081,850.9081
29/06/2007,3678.05718,831.0258,831.0258,831.0258,831.0258,1780.92052,831.0258,1780.92052,6076.24436,831.0258,6076.24436,831.0258,831.0258,831.0258
31/07/2007,3564.44824,792.5959,792.5959,792.5959,792.5959,1681.61282,792.5959,1681.61282,5559.07612,792.5959,5559.07612,792.5959,792.5959,792.5959
31/08/2007,3612.95608,801.4774,801.4774,801.4774,801.4774,1676.43428,801.4774,1676.43428,5670.45734,801.4774,5670.45734,801.4774,801.4774,801.4774
28/09/2007,3750.93005,829.0063,829.0063,829.0063,829.0063,1717.72367,829.0063,1717.72367,5696.06113,829.0063,5696.06113,829.0063,829.0063,829.0063
31/10/2007,3816.32115,829.0978,829.0978,829.0978,829.0978,1724.19854,829.0978,1724.19854,5758.09596,829.0978,5758.09596,829.0978,829.0978,829.0978
30/11/2007,3653.62824,788.5765,788.5765,788.5765,788.5765,1633.32289,788.5765,1633.32289,5326.70226,788.5765,5326.70226,788.5765,788.5765,788.5765
31/12/2007,3629.84036,780.9509,780.9509,780.9509,780.9509,1615.24983,780.9509,1615.24983,5281.66855,780.9509,5281.66855,780.9509,780.9509,780.9509
31/01/2008,3412.23013,749.67154,749.67154,749.67154,749.67154,1541.65005,749.67154,1541.65005,5064.92834,749.67154,5064.92834,749.67154,749.67154,749.67154
29/02/2008,3307.9831,718.26195,718.26195,718.26195,718.26195,1490.8269,718.26195,1490.8269,4863.63337,718.26195,4863.63337,718.26195,718.26195,718.26195
31/03/2008,3285.56805,712.86132,712.86132,712.86132,712.86132,1475.62333,712.86132,1475.62333,4936.9473,712.86132,4936.9473,712.86132,712.86132,712.86132
30/04/2008,3452.16231,747.61025,747.61025,747.61025,747.61025,1565.56653,747.61025,1565.56653,5093.15646,747.61025,5093.15646,747.61025,747.61025,747.61025
30/05/2008,3515.46643,746.42362,746.42362,746.42362,746.42362,1621.13197,746.42362,1621.13197,5267.28765,746.42362,5267.28765,746.42362,746.42362,746.42362
30/06/2008,3223.4507,674.97494,674.97494,674.97494,674.97494,1476.61574,674.97494,1476.61574,4761.89004,674.97494,4761.89004,674.97494,674.97494,674.97494
31/07/2008,3185.96689,672.5384,672.5384,672.5384,672.5384,1459.64717,672.5384,1459.64717,5006.00036,672.5384,5006.00036,672.5384,672.5384,672.5384
29/08/2008,3229.83494,683.96344,683.96344,683.96344,683.96344,1501.35857,683.96344,1501.35857,5243.94311,683.96344,5243.94311,683.96344,683.96344,683.96344
30/09/2008,2922.12909,633.71157,633.71157,633.71157,633.71157,1365.52799,633.71157,1365.52799,4998.13207,633.71157,4998.13207,633.71157,633.71157,633.71157
31/10/2008,2411.90735,524.00836,524.00836,524.00836,524.00836,1054.75483,524.00836,1054.75483,3999.62123,524.00836,3999.62123,524.00836,524.00836,524.00836
28/11/2008,2229.51838,486.43225,486.43225,486.43225,486.43225,948.09508,486.43225,948.09508,3536.42877,486.43225,3536.42877,486.43225,486.43225,486.43225
31/12/2008,2265.14391,493.18392,493.18392,493.18392,493.18392,994.27433,493.18392,994.27433,3753.97672,493.18392,3753.97672,493.18392,493.18392,493.18392
30/01/2009,2080.26283,436.47297,436.47297,436.47297,436.47297,891.59808,436.47297,891.59808,3217.72552,436.47297,3217.72552,436.47297,436.47297,436.47297
27/02/2009,1865.19132,378.15557,378.15557,378.15557,378.15557,780.27352,378.15557,780.27352,2770.7814,378.15557,2770.7814,378.15557,378.15557,378.15557
31/03/2009,2028.3241,410.48911,410.48911,410.48911,410.48911,848.36473,410.48911,848.36473,3016.7864,410.48911,3016.7864,410.48911,410.48911,410.48911
30/04/2009,2233.63449,454.49011,454.49011,454.49011,454.49011,990.02082,454.49011,990.02082,3495.47294,454.49011,3495.47294,454.49011,454.49011,454.49011
29/05/2009,2357.25029,482.59386,482.59386,482.59386,482.59386,1023.96682,482.59386,1023.96682,3571.05511,482.59386,3571.05511,482.59386,482.59386,482.59386
30/06/2009,2363.01475,479.03016,479.03016,479.03016,479.03016,1026.0212,479.03016,1026.0212,3559.7968,479.03016,3559.7968,479.03016,479.03016,479.03016
31/07/2009,2543.34346,518.23943,518.23943,518.23943,518.23943,1126.687,518.23943,1126.687,3971.45705,518.23943,3971.45705,518.23943,518.23943,518.23943
31/08/2009,2635.72687,545.34619,545.34619,545.34619,545.34619,1201.12821,545.34619,1201.12821,4159.42773,545.34619,4159.42773,545.34619,545.34619,545.34619
30/09/2009,2742.67503,566.41588,566.41588,566.41588,566.41588,1268.35234,566.41588,1268.35234,4368.04073,566.41588,4368.04073,566.41588,566.41588,566.41588
30/10/2009,2682.05155,549.08102,549.08102,549.08102,549.08102,1207.90379,549.08102,1207.90379,4077.97148,549.08102,4077.97148,549.08102,549.08102,549.08102
30/11/2009,2840.0415,580.02878,580.02878,580.02878,580.02878,1268.03425,580.02878,1268.03425,4207.74316,580.02878,4207.74316,580.02878,580.02878,580.02878
31/12/2009,2909.18381,590.2934,590.2934,590.2934,590.2934,1334.38447,590.2934,1334.38447,4526.44017,590.2934,4526.44017,590.2934,590.2934,590.2934
29/01/2010,2804.50174,573.69201,573.69201,573.69201,573.69201,1297.9966,573.69201,1297.9966,4393.76987,573.69201,4393.76987,573.69201,573.69201,573.69201
26/02/2010,2896.93506,591.80075,591.80075,591.80075,591.80075,1363.41574,591.80075,1363.41574,4597.50388,591.80075,4597.50388,591.80075,591.80075,591.80075
31/03/2010,3074.94191,630.32702,630.32702,630.32702,630.32702,1462.66872,630.32702,1462.66872,4979.90843,630.32702,4979.90843,630.32702,630.32702,630.32702
30/04/2010,3131.85406,646.63724,646.63724,646.63724,646.63724,1528.50004,646.63724,1528.50004,5328.34812,646.63724,5328.34812,646.63724,646.63724,646.63724
31/05/2010,2883.54888,593.48627,593.48627,593.48627,593.48627,1409.20263,593.48627,1409.20263,4878.11258,593.48627,4878.11258,593.48627,593.48627,593.48627
30/06/2010,2723.02261,560.07635,560.07635,560.07635,560.07635,1322.63266,560.07635,1322.63266,4452.27733,560.07635,4452.27733,560.07635,560.07635,560.07635
30/07/2010,2912.26545,597.99253,597.99253,597.99253,597.99253,1421.16395,597.99253,1421.16395,4770.08959,597.99253,4770.08959,597.99253,597.99253,597.99253
31/08/2010,2782.01297,572.40464,572.40464,572.40464,572.40464,1357.43421,572.40464,1357.43421,4411.40937,572.40464,4411.40937,572.40464,572.40464,572.40464
30/09/2010,3037.62202,616.81367,616.81367,616.81367,616.81367,1483.11533,616.81367,1483.11533,4885.05726,616.81367,4885.05726,616.81367,616.81367,616.81367
29/10/2010,3155.83635,635.32182,635.32182,635.32182,635.32182,1539.95582,635.32182,1539.95582,5074.32072,635.32182,5074.32072,635.32182,635.32182,635.32182
30/11/2010,3166.12776,631.95974,631.95974,631.95974,631.95974,1547.84264,631.95974,1547.84264,5203.28576,631.95974,5203.28576,631.95974,631.95974,631.95974
31/12/2010,3377.47652,681.82408,681.82408,681.82408,681.82408,1664.64792,681.82408,1664.64792,5635.59754,681.82408,5635.59754,681.82408,681.82408,681.82408
31/01/2011,3458.69843,697.2477,697.2477,697.2477,697.2477,1702.08285,697.2477,1702.08285,5638.67242,697.2477,5638.67242,697.2477,697.2477,697.2477
28/02/2011,3579.00232,722.96557,722.96557,722.96557,722.96557,1762.93481,722.96557,1762.93481,5924.98384,722.96557,5924.98384,722.96557,722.96557,722.96557
31/03/2011,3588.255,725.83703,725.83703,725.83703,725.83703,1788.24686,725.83703,1788.24686,6007.3188,725.83703,6007.3188,725.83703,725.83703,725.83703
29/04/2011,3696.17963,745.16482,745.16482,745.16482,745.16482,1831.71797,745.16482,1831.71797,6104.92659,745.16482,6104.92659,745.16482,745.16482,745.16482
31/05/2011,3656.52911,737.29204,737.29204,737.29204,737.29204,1822.8941,737.29204,1822.8941,5995.56612,737.29204,5995.56612,737.29204,737.29204,737.29204
30/06/2011,3592.61253,722.17467,722.17467,722.17467,722.17467,1775.98349,722.17467,1775.98349,5848.13995,722.17467,5848.13995,722.17467,722.17467,722.17467
