Date,CDC,CDL,CSB,DES,DGRO,DGRS,DGRW,DHS,DIV,DJD,DLN,DON,DTD,DURA,DVY,ESGS,FDL,FDRR,FDVV,FVD,HDV,JDIV,KBWD,LEAD,LVHD,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
31/12/2002,394.6339,394.6339,2536.385,2536.385,394.6339,1543.726,1932.85317,394.6339,708.4285,394.6339,394.6339,708.4285,394.6339,394.6339,394.6339,394.6339,394.6339,394.6339,394.6339,394.6339,394.6339,708.4285,359.46135,1932.85317,2536.385,394.6339,708.4285,708.4285,394.6339,394.6339,394.6339,394.6339,394.6339,394.6339,2470.26703,394.6339,1932.85317,2470.26703,1543.726,394.6339,708.4285,394.6339,1543.726,394.6339,394.6339,394.6339,2969.30068,1932.85317,708.4285,2536.385
02/01/2003,406.9049,406.9049,2595.868,2595.868,406.9049,1581.946,1996.03206,406.9049,727.5383,406.9049,406.9049,727.5383,406.9049,406.9049,406.9049,406.9049,406.9049,406.9049,406.9049,406.9049,406.9049,727.5383,371.71815,1996.03206,2595.868,406.9049,727.5383,727.5383,406.9049,406.9049,406.9049,406.9049,406.9049,406.9049,2543.26248,406.9049,1996.03206,2543.26248,1581.946,406.9049,727.5383,406.9049,1581.946,406.9049,406.9049,406.9049,3109.97476,1996.03206,727.5383,2595.868
03/01/2003,406.8448,406.8448,2579.398,2579.398,406.8448,1572.841,1995.11713,406.8448,725.9263,406.8448,406.8448,725.9263,406.8448,406.8448,406.8448,406.8448,406.8448,406.8448,406.8448,406.8448,406.8448,725.9263,371.48212,1995.11713,2579.398,406.8448,725.9263,725.9263,406.8448,406.8448,406.8448,406.8448,406.8448,406.8448,2537.58036,406.8448,1995.11713,2537.58036,1572.841,406.8448,725.9263,406.8448,1572.841,406.8448,406.8448,406.8448,3131.05527,1995.11713,725.9263,2579.398
06/01/2003,418.5167,418.5167,2621.436,2621.436,418.5167,1599.778,2040.40885,418.5167,740.8474,418.5167,418.5167,740.8474,418.5167,418.5167,418.5167,418.5167,418.5167,418.5167,418.5167,418.5167,418.5167,740.8474,382.22108,2040.40885,2621.436,418.5167,740.8474,740.8474,418.5167,418.5167,418.5167,418.5167,418.5167,418.5167,2586.31465,418.5167,2040.40885,2586.31465,1599.778,418.5167,740.8474,418.5167,1599.778,418.5167,418.5167,418.5167,3239.73503,2040.40885,740.8474,2621.436
07/01/2003,414.3572,414.3572,2598.193,2598.193,414.3572,1587.519,2026.39785,414.3572,733.0684,414.3572,414.3572,733.0684,414.3572,414.3572,414.3572,414.3572,414.3572,414.3572,414.3572,414.3572,414.3572,733.0684,378.85507,2026.39785,2598.193,414.3572,733.0684,733.0684,414.3572,414.3572,414.3572,414.3572,414.3572,414.3572,2566.24789,414.3572,2026.39785,2566.24789,1587.519,414.3572,733.0684,414.3572,1587.519,414.3572,414.3572,414.3572,3298.68467,2026.39785,733.0684,2598.193
08/01/2003,408.6082,408.6082,2566.179,2566.179,408.6082,1567.995,1998.60075,408.6082,726.0488,408.6082,408.6082,726.0488,408.6082,408.6082,408.6082,408.6082,408.6082,408.6082,408.6082,408.6082,408.6082,726.0488,374.85792,1998.60075,2566.179,408.6082,726.0488,726.0488,408.6082,408.6082,408.6082,408.6082,408.6082,408.6082,2534.31984,408.6082,1998.60075,2534.31984,1567.995,408.6082,726.0488,408.6082,1567.995,408.6082,408.6082,408.6082,3211.27244,1998.60075,726.0488,2566.179
09/01/2003,415.6825,415.6825,2605.344,2605.344,415.6825,1595.715,2036.1036,415.6825,736.3666,415.6825,415.6825,736.3666,415.6825,415.6825,415.6825,415.6825,415.6825,415.6825,415.6825,415.6825,415.6825,736.3666,381.93304,2036.1036,2605.344,415.6825,736.3666,736.3666,415.6825,415.6825,415.6825,415.6825,415.6825,415.6825,2577.70974,415.6825,2036.1036,2577.70974,1595.715,415.6825,736.3666,415.6825,1595.715,415.6825,415.6825,415.6825,3318.06622,2036.1036,736.3666,2605.344
10/01/2003,415.3453,415.3453,2606.251,2606.251,415.3453,1597.796,2036.49597,415.3453,736.144,415.3453,415.3453,736.144,415.3453,415.3453,415.3453,415.3453,415.3453,415.3453,415.3453,415.3453,415.3453,736.144,381.50633,2036.49597,2606.251,415.3453,736.144,736.144,415.3453,415.3453,415.3453,415.3453,415.3453,415.3453,2581.48891,415.3453,2036.49597,2581.48891,1597.796,415.3453,736.144,415.3453,1597.796,415.3453,415.3453,415.3453,3347.21672,2036.49597,736.144,2606.251
13/01/2003,414.6969,414.6969,2605.484,2605.484,414.6969,1596.9,2033.87748,414.6969,733.426,414.6969,414.6969,733.426,414.6969,414.6969,414.6969,414.6969,414.6969,414.6969,414.6969,414.6969,414.6969,733.426,382.30358,2033.87748,2605.484,414.6969,733.426,733.426,414.6969,414.6969,414.6969,414.6969,414.6969,414.6969,2570.68578,414.6969,2033.87748,2570.68578,1596.9,414.6969,733.426,414.6969,1596.9,414.6969,414.6969,414.6969,3325.73846,2033.87748,733.426,2605.484
14/01/2003,417.4384,417.4384,2621.658,2621.658,417.4384,1606.055,2045.46611,417.4384,735.7691,417.4384,417.4384,735.7691,417.4384,417.4384,417.4384,417.4384,417.4384,417.4384,417.4384,417.4384,417.4384,735.7691,385.59275,2045.46611,2621.658,417.4384,735.7691,735.7691,417.4384,417.4384,417.4384,417.4384,417.4384,417.4384,2578.34916,417.4384,2045.46611,2578.34916,1606.055,417.4384,735.7691,417.4384,1606.055,417.4384,417.4384,417.4384,3370.02189,2045.46611,735.7691,2621.658
15/01/2003,412.1844,412.1844,2604.308,2604.308,412.1844,1594.449,2017.14252,412.1844,729.625,412.1844,412.1844,729.625,412.1844,412.1844,412.1844,412.1844,412.1844,412.1844,412.1844,412.1844,412.1844,729.625,379.77296,2017.14252,2604.308,412.1844,729.625,729.625,412.1844,412.1844,412.1844,412.1844,412.1844,412.1844,2554.5337,412.1844,2017.14252,2554.5337,1594.449,412.1844,729.625,412.1844,1594.449,412.1844,412.1844,412.1844,3303.32604,2017.14252,729.625,2604.308
16/01/2003,410.4906,410.4906,2602.709,2602.709,410.4906,1591.872,2009.28612,410.4906,727.2023,410.4906,410.4906,727.2023,410.4906,410.4906,410.4906,410.4906,410.4906,410.4906,410.4906,410.4906,410.4906,727.2023,376.87142,2009.28612,2602.709,410.4906,727.2023,727.2023,410.4906,410.4906,410.4906,410.4906,410.4906,410.4906,2547.87979,410.4906,2009.28612,2547.87979,1591.872,410.4906,727.2023,410.4906,1591.872,410.4906,410.4906,410.4906,3238.95435,2009.28612,727.2023,2602.709
17/01/2003,406.2073,406.2073,2563.205,2563.205,406.2073,1564.542,1981.74655,406.2073,719.7404,406.2073,406.2073,719.7404,406.2073,406.2073,406.2073,406.2073,406.2073,406.2073,406.2073,406.2073,406.2073,719.7404,375.40803,1981.74655,2563.205,406.2073,719.7404,719.7404,406.2073,406.2073,406.2073,406.2073,406.2073,406.2073,2513.11212,406.2073,1981.74655,2513.11212,1564.542,406.2073,719.7404,406.2073,1564.542,406.2073,406.2073,406.2073,3074.6505,1981.74655,719.7404,2563.205
21/01/2003,399.1774,399.1774,2533.037,2533.037,399.1774,1544.749,1951.4046,399.1774,708.714,399.1774,399.1774,708.714,399.1774,399.1774,399.1774,399.1774,399.1774,399.1774,399.1774,399.1774,399.1774,708.714,369.32273,1951.4046,2533.037,399.1774,708.714,708.714,399.1774,399.1774,399.1774,399.1774,399.1774,399.1774,2474.5071,399.1774,1951.4046,2474.5071,1544.749,399.1774,708.714,399.1774,1544.749,399.1774,399.1774,399.1774,3055.8554,1951.4046,708.714,2533.037
22/01/2003,394.5113,394.5113,2512.113,2512.113,394.5113,1534.142,1932.4084,394.5113,701.1073,394.5113,394.5113,701.1073,394.5113,394.5113,394.5113,394.5113,394.5113,394.5113,394.5113,394.5113,394.5113,701.1073,363.93944,1932.4084,2512.113,394.5113,701.1073,701.1073,394.5113,394.5113,394.5113,394.5113,394.5113,394.5113,2456.35105,394.5113,1932.4084,2456.35105,1534.142,394.5113,701.1073,394.5113,1534.142,394.5113,394.5113,394.5113,3037.38977,1932.4084,701.1073,2512.113
23/01/2003,397.1654,397.1654,2531.81,2531.81,397.1654,1546.883,1951.49771,397.1654,707.9554,397.1654,397.1654,707.9554,397.1654,397.1654,397.1654,397.1654,397.1654,397.1654,397.1654,397.1654,397.1654,707.9554,367.92042,1951.49771,2531.81,397.1654,707.9554,707.9554,397.1654,397.1654,397.1654,397.1654,397.1654,397.1654,2485.03538,397.1654,1951.49771,2485.03538,1546.883,397.1654,707.9554,397.1654,1546.883,397.1654,397.1654,397.1654,3134.71177,1951.49771,707.9554,2531.81
24/01/2003,386.2464,386.2464,2479.089,2479.089,386.2464,1512.164,1896.26312,386.2464,692.3804,386.2464,386.2464,692.3804,386.2464,386.2464,386.2464,386.2464,386.2464,386.2464,386.2464,386.2464,386.2464,692.3804,355.33013,1896.26312,2479.089,386.2464,692.3804,692.3804,386.2464,386.2464,386.2464,386.2464,386.2464,386.2464,2428.8351,386.2464,1896.26312,2428.8351,1512.164,386.2464,692.3804,386.2464,1512.164,386.2464,386.2464,386.2464,3011.06884,1896.26312,692.3804,2479.089
27/01/2003,379.6417,379.6417,2440.52,2440.52,379.6417,1486.019,1865.25499,379.6417,679.3969,379.6417,379.6417,679.3969,379.6417,379.6417,379.6417,379.6417,379.6417,379.6417,379.6417,379.6417,379.6417,679.3969,350.57567,1865.25499,2440.52,379.6417,679.3969,679.3969,379.6417,379.6417,379.6417,379.6417,379.6417,379.6417,2385.62774,379.6417,1865.25499,2385.62774,1486.019,379.6417,679.3969,379.6417,1486.019,379.6417,379.6417,379.6417,2970.89915,1865.25499,679.3969,2440.52
28/01/2003,384.2145,384.2145,2468.505,2468.505,384.2145,1504.584,1889.26673,384.2145,687.0171,384.2145,384.2145,687.0171,384.2145,384.2145,384.2145,384.2145,384.2145,384.2145,384.2145,384.2145,384.2145,687.0171,354.21453,1889.26673,2468.505,384.2145,687.0171,687.0171,384.2145,384.2145,384.2145,384.2145,384.2145,384.2145,2416.04524,384.2145,1889.26673,2416.04524,1504.584,384.2145,687.0171,384.2145,1504.584,384.2145,384.2145,384.2145,3020.05646,1889.26673,687.0171,2468.505
29/01/2003,387.0261,387.0261,2475.187,2475.187,387.0261,1511.592,1902.19615,387.0261,690.4156,387.0261,387.0261,690.4156,387.0261,387.0261,387.0261,387.0261,387.0261,387.0261,387.0261,387.0261,387.0261,690.4156,355.03061,1902.19615,2475.187,387.0261,690.4156,690.4156,387.0261,387.0261,387.0261,387.0261,387.0261,387.0261,2431.65749,387.0261,1902.19615,2431.65749,1511.592,387.0261,690.4156,387.0261,1511.592,387.0261,387.0261,387.0261,3065.99253,1902.19615,690.4156,2475.187
30/01/2003,379.122,379.122,2430.969,2430.969,379.122,1482.597,1860.81431,379.122,679.8839,379.122,379.122,679.8839,379.122,379.122,379.122,379.122,379.122,379.122,379.122,379.122,379.122,679.8839,347.60358,1860.81431,2430.969,379.122,679.8839,679.8839,379.122,379.122,379.122,379.122,379.122,379.122,2391.85281,379.122,1860.81431,2391.85281,1482.597,379.122,679.8839,379.122,1482.597,379.122,379.122,379.122,2960.45836,1860.81431,679.8839,2430.969
31/01/2003,385.0804,385.0804,2464.972,2464.972,385.0804,1501,1886.00527,385.0804,688.8071,385.0804,385.0804,688.8071,385.0804,385.0804,385.0804,385.0804,385.0804,385.0804,385.0804,385.0804,385.0804,688.8071,353.29323,1886.00527,2464.972,385.0804,688.8071,688.8071,385.0804,385.0804,385.0804,385.0804,385.0804,385.0804,2420.30869,385.0804,1886.00527,2420.30869,1501,385.0804,688.8071,385.0804,1501,385.0804,385.0804,385.0804,2933.32168,1886.00527,688.8071,2464.972
03/02/2003,387.2056,387.2056,2455.3,2455.3,387.2056,1493.28,1894.63922,387.2056,690.8025,387.2056,387.2056,690.8025,387.2056,387.2056,387.2056,387.2056,387.2056,387.2056,387.2056,387.2056,387.2056,690.8025,355.0231,1894.63922,2455.3,387.2056,690.8025,690.8025,387.2056,387.2056,387.2056,387.2056,387.2056,387.2056,2423.70985,387.2056,1894.63922,2423.70985,1493.28,387.2056,690.8025,387.2056,1493.28,387.2056,387.2056,387.2056,2951.11684,1894.63922,690.8025,2455.3
04/02/2003,382.281,382.281,2447.196,2447.196,382.281,1487.146,1868.89825,382.281,683.7867,382.281,382.281,683.7867,382.281,382.281,382.281,382.281,382.281,382.281,382.281,382.281,382.281,683.7867,346.80149,1868.89825,2447.196,382.281,683.7867,683.7867,382.281,382.281,382.281,382.281,382.281,382.281,2396.56682,382.281,1868.89825,2396.56682,1487.146,382.281,683.7867,382.281,1487.146,382.281,382.281,382.281,2908.01654,1868.89825,683.7867,2447.196
05/02/2003,380.009,380.009,2435.769,2435.769,380.009,1480.292,1859.37242,380.009,681.0094,380.009,380.009,681.0094,380.009,380.009,380.009,380.009,380.009,380.009,380.009,380.009,380.009,681.0094,344.55546,1859.37242,2435.769,380.009,681.0094,681.0094,380.009,380.009,380.009,380.009,380.009,380.009,2388.82858,380.009,1859.37242,2388.82858,1480.292,380.009,681.0094,380.009,1480.292,380.009,380.009,380.009,2895.64811,1859.37242,681.0094,2435.769
06/02/2003,376.9282,376.9282,2422.299,2422.299,376.9282,1471.343,1847.92185,376.9282,676.625,376.9282,376.9282,676.625,376.9282,376.9282,376.9282,376.9282,376.9282,376.9282,376.9282,376.9282,376.9282,676.625,339.83259,1847.92185,2422.299,376.9282,676.625,676.625,376.9282,376.9282,376.9282,376.9282,376.9282,376.9282,2373.01229,376.9282,1847.92185,2373.01229,1471.343,376.9282,676.625,376.9282,1471.343,376.9282,376.9282,376.9282,2884.331,1847.92185,676.625,2422.299
07/02/2003,373.2549,373.2549,2379.426,2379.426,373.2549,1447.349,1829.40534,373.2549,669.9742,373.2549,373.2549,669.9742,373.2549,373.2549,373.2549,373.2549,373.2549,373.2549,373.2549,373.2549,373.2549,669.9742,336.75961,1829.40534,2379.426,373.2549,669.9742,669.9742,373.2549,373.2549,373.2549,373.2549,373.2549,373.2549,2349.65898,373.2549,1829.40534,2349.65898,1447.349,373.2549,669.9742,373.2549,1447.349,373.2549,373.2549,373.2549,2835.20142,1829.40534,669.9742,2379.426
10/02/2003,375.7027,375.7027,2404.143,2404.143,375.7027,1460.717,1842.87633,375.7027,675.2626,375.7027,375.7027,675.2626,375.7027,375.7027,375.7027,375.7027,375.7027,375.7027,375.7027,375.7027,375.7027,675.2626,339.46305,1842.87633,2404.143,375.7027,675.2626,675.2626,375.7027,375.7027,375.7027,375.7027,375.7027,375.7027,2367.60817,375.7027,1842.87633,2367.60817,1460.717,375.7027,675.2626,375.7027,1460.717,375.7027,375.7027,375.7027,2881.62045,1842.87633,675.2626,2404.143
11/02/2003,371.9626,371.9626,2384.984,2384.984,371.9626,1452.135,1828.45979,371.9626,669.9811,371.9626,371.9626,669.9811,371.9626,371.9626,371.9626,371.9626,371.9626,371.9626,371.9626,371.9626,371.9626,669.9811,335.27921,1828.45979,2384.984,371.9626,669.9811,669.9811,371.9626,371.9626,371.9626,371.9626,371.9626,371.9626,2355.08709,371.9626,1828.45979,2355.08709,1452.135,371.9626,669.9811,371.9626,1452.135,371.9626,371.9626,371.9626,2884.07068,1828.45979,669.9811,2384.984
12/02/2003,366.7244,366.7244,2358.085,2358.085,366.7244,1434.105,1805.05658,366.7244,660.6058,366.7244,366.7244,660.6058,366.7244,366.7244,366.7244,366.7244,366.7244,366.7244,366.7244,366.7244,366.7244,660.6058,331.39621,1805.05658,2358.085,366.7244,660.6058,660.6058,366.7244,366.7244,366.7244,366.7244,366.7244,366.7244,2320.57261,366.7244,1805.05658,2320.57261,1434.105,366.7244,660.6058,366.7244,1434.105,366.7244,366.7244,366.7244,2846.62336,1805.05658,660.6058,2358.085
13/02/2003,366.8491,366.8491,2355.808,2355.808,366.8491,1431.722,1801.37298,366.8491,659.7874,366.8491,366.8491,659.7874,366.8491,366.8491,366.8491,366.8491,366.8491,366.8491,366.8491,366.8491,366.8491,659.7874,333.10606,1801.37298,2355.808,366.8491,659.7874,659.7874,366.8491,366.8491,366.8491,366.8491,366.8491,366.8491,2309.04867,366.8491,1801.37298,2309.04867,1431.722,366.8491,659.7874,366.8491,1431.722,366.8491,366.8491,366.8491,2850.47132,1801.37298,659.7874,2355.808
14/02/2003,373.3398,373.3398,2371.515,2371.515,373.3398,1446.797,1837.20316,373.3398,667.5934,373.3398,373.3398,667.5934,373.3398,373.3398,373.3398,373.3398,373.3398,373.3398,373.3398,373.3398,373.3398,667.5934,340.23321,1837.20316,2371.515,373.3398,667.5934,667.5934,373.3398,373.3398,373.3398,373.3398,373.3398,373.3398,2342.40649,373.3398,1837.20316,2342.40649,1446.797,373.3398,667.5934,373.3398,1446.797,373.3398,373.3398,373.3398,2950.62364,1837.20316,667.5934,2371.515
18/02/2003,379.9047,379.9047,2410.032,2410.032,379.9047,1471.138,1874.00096,379.9047,679.9412,379.9047,379.9047,679.9412,379.9047,379.9047,379.9047,379.9047,379.9047,379.9047,379.9047,379.9047,379.9047,679.9412,345.66921,1874.00096,2410.032,379.9047,679.9412,679.9412,379.9047,379.9047,379.9047,379.9047,379.9047,379.9047,2390.88198,379.9047,1874.00096,2390.88198,1471.138,379.9047,679.9412,379.9047,1471.138,379.9047,379.9047,379.9047,3055.46844,1874.00096,679.9412,2410.032
19/02/2003,376.9891,376.9891,2382.407,2382.407,376.9891,1454.075,1861.43589,376.9891,674.9964,376.9891,376.9891,674.9964,376.9891,376.9891,376.9891,376.9891,376.9891,376.9891,376.9891,376.9891,376.9891,674.9964,343.97687,1861.43589,2382.407,376.9891,674.9964,674.9964,376.9891,376.9891,376.9891,376.9891,376.9891,376.9891,2373.04837,376.9891,1861.43589,2373.04837,1454.075,376.9891,674.9964,376.9891,1454.075,376.9891,376.9891,376.9891,3032.70677,1861.43589,674.9964,2382.407
20/02/2003,373.2624,373.2624,2376.059,2376.059,373.2624,1451.93,1845.01151,373.2624,672.4044,373.2624,373.2624,672.4044,373.2624,373.2624,373.2624,373.2624,373.2624,373.2624,373.2624,373.2624,373.2624,672.4044,341.33948,1845.01151,2376.059,373.2624,672.4044,672.4044,373.2624,373.2624,373.2624,373.2624,373.2624,373.2624,2365.06574,373.2624,1845.01151,2365.06574,1451.93,373.2624,672.4044,373.2624,1451.93,373.2624,373.2624,373.2624,3024.47283,1845.01151,672.4044,2376.059
21/02/2003,378.0709,378.0709,2407.301,2407.301,378.0709,1470.624,1869.51732,378.0709,681.7689,378.0709,378.0709,681.7689,378.0709,378.0709,378.0709,378.0709,378.0709,378.0709,378.0709,378.0709,378.0709,681.7689,345.57831,1869.51732,2407.301,378.0709,681.7689,681.7689,378.0709,378.0709,378.0709,378.0709,378.0709,378.0709,2398.03834,378.0709,1869.51732,2398.03834,1470.624,378.0709,681.7689,378.0709,1470.624,378.0709,378.0709,378.0709,3056.35346,1869.51732,681.7689,2407.301
24/02/2003,371.3643,371.3643,2366.424,2366.424,371.3643,1445.867,1836.04189,371.3643,670.7266,371.3643,371.3643,670.7266,371.3643,371.3643,371.3643,371.3643,371.3643,371.3643,371.3643,371.3643,371.3643,670.7266,338.07539,1836.04189,2366.424,371.3643,670.7266,670.7266,371.3643,371.3643,371.3643,371.3643,371.3643,371.3643,2358.33863,371.3643,1836.04189,2358.33863,1445.867,371.3643,670.7266,371.3643,1445.867,371.3643,371.3643,371.3643,3000.19643,1836.04189,670.7266,2366.424
25/02/2003,374.0081,374.0081,2389.263,2389.263,374.0081,1457.873,1849.31044,374.0081,674.8188,374.0081,374.0081,674.8188,374.0081,374.0081,374.0081,374.0081,374.0081,374.0081,374.0081,374.0081,374.0081,674.8188,340.50618,1849.31044,2389.263,374.0081,674.8188,674.8188,374.0081,374.0081,374.0081,374.0081,374.0081,374.0081,2373.06217,374.0081,1849.31044,2373.06217,1457.873,374.0081,674.8188,374.0081,1457.873,374.0081,374.0081,374.0081,3005.06885,1849.31044,674.8188,2389.263
26/02/2003,369.3524,369.3524,2367.841,2367.841,369.3524,1445.189,1826.24193,369.3524,668.1323,369.3524,369.3524,668.1323,369.3524,369.3524,369.3524,369.3524,369.3524,369.3524,369.3524,369.3524,369.3524,668.1323,336.17692,1826.24193,2367.841,369.3524,668.1323,668.1323,369.3524,369.3524,369.3524,369.3524,369.3524,369.3524,2348.712,369.3524,1826.24193,2348.712,1445.189,369.3524,668.1323,369.3524,1445.189,369.3524,369.3524,369.3524,2916.2195,1826.24193,668.1323,2367.841
27/02/2003,373.531,373.531,2389.986,2389.986,373.531,1459.253,1847.96494,373.531,674.6788,373.531,373.531,674.6788,373.531,373.531,373.531,373.531,373.531,373.531,373.531,373.531,373.531,674.6788,341.5956,1847.96494,2389.986,373.531,674.6788,674.6788,373.531,373.531,373.531,373.531,373.531,373.531,2374.76133,373.531,1847.96494,2374.76133,1459.253,373.531,674.6788,373.531,1459.253,373.531,373.531,373.531,2952.63108,1847.96494,674.6788,2389.986
28/02/2003,374.8144,374.8144,2382.106,2382.106,374.8144,1455.647,1856.8277,374.8144,677.3887,374.8144,374.8144,677.3887,374.8144,374.8144,374.8144,374.8144,374.8144,374.8144,374.8144,374.8144,374.8144,677.3887,342.5953,1856.8277,2382.106,374.8144,677.3887,677.3887,374.8144,374.8144,374.8144,374.8144,374.8144,374.8144,2388.25238,374.8144,1856.8277,2388.25238,1455.647,374.8144,677.3887,374.8144,1455.647,374.8144,374.8144,374.8144,2997.73586,1856.8277,677.3887,2382.106
03/03/2003,373.5379,373.5379,2377.244,2377.244,373.5379,1450.765,1843.58174,373.5379,674.9088,373.5379,373.5379,674.9088,373.5379,373.5379,373.5379,373.5379,373.5379,373.5379,373.5379,373.5379,373.5379,674.9088,340.32137,1843.58174,2377.244,373.5379,674.9088,674.9088,373.5379,373.5379,373.5379,373.5379,373.5379,373.5379,2372.73008,373.5379,1843.58174,2372.73008,1450.765,373.5379,674.9088,373.5379,1450.765,373.5379,373.5379,373.5379,2950.38603,1843.58174,674.9088,2377.244
04/03/2003,367.8498,367.8498,2360.919,2360.919,367.8498,1439.487,1815.93332,367.8498,664.3747,367.8498,367.8498,664.3747,367.8498,367.8498,367.8498,367.8498,367.8498,367.8498,367.8498,367.8498,367.8498,664.3747,335.42377,1815.93332,2360.919,367.8498,664.3747,664.3747,367.8498,367.8498,367.8498,367.8498,367.8498,367.8498,2336.60221,367.8498,1815.93332,2336.60221,1439.487,367.8498,664.3747,367.8498,1439.487,367.8498,367.8498,367.8498,2914.37028,1815.93332,664.3747,2360.919
05/03/2003,371.2633,371.2633,2363.256,2363.256,371.2633,1439.727,1832.7414,371.2633,667.4385,371.2633,371.2633,667.4385,371.2633,371.2633,371.2633,371.2633,371.2633,371.2633,371.2633,371.2633,371.2633,667.4385,339.611,1832.7414,2363.256,371.2633,667.4385,667.4385,371.2633,371.2633,371.2633,371.2633,371.2633,371.2633,2344.07545,371.2633,1832.7414,2344.07545,1439.727,371.2633,667.4385,371.2633,1439.727,371.2633,371.2633,371.2633,2941.43883,1832.7414,667.4385,2363.256
06/03/2003,366.905,366.905,2343.332,2343.332,366.905,1428.971,1816.58598,366.905,663.7961,366.905,366.905,663.7961,366.905,366.905,366.905,366.905,366.905,366.905,366.905,366.905,366.905,663.7961,334.84691,1816.58598,2343.332,366.905,663.7961,663.7961,366.905,366.905,366.905,366.905,366.905,366.905,2334.84034,366.905,1816.58598,2334.84034,1428.971,366.905,663.7961,366.905,1428.971,366.905,366.905,366.905,2918.17055,1816.58598,663.7961,2343.332
07/03/2003,369.7412,369.7412,2345.629,2345.629,369.7412,1430.411,1830.96926,369.7412,667.9658,369.7412,369.7412,667.9658,369.7412,369.7412,369.7412,369.7412,369.7412,369.7412,369.7412,369.7412,369.7412,667.9658,337.94483,1830.96926,2345.629,369.7412,667.9658,667.9658,369.7412,369.7412,369.7412,369.7412,369.7412,369.7412,2349.529,369.7412,1830.96926,2349.529,1430.411,369.7412,667.9658,369.7412,1430.411,369.7412,369.7412,369.7412,2918.92396,1830.96926,667.9658,2345.629
10/03/2003,360.0899,360.0899,2308.086,2308.086,360.0899,1405.588,1785.09804,360.0899,653.3589,360.0899,360.0899,653.3589,360.0899,360.0899,360.0899,360.0899,360.0899,360.0899,360.0899,360.0899,360.0899,653.3589,325.76953,1785.09804,2308.086,360.0899,653.3589,653.3589,360.0899,360.0899,360.0899,360.0899,360.0899,360.0899,2297.36906,360.0899,1785.09804,2297.36906,1405.588,360.0899,653.3589,360.0899,1405.588,360.0899,360.0899,360.0899,2849.30582,1785.09804,653.3589,2308.086
11/03/2003,356.274,356.274,2302.804,2302.804,356.274,1401.669,1770.14292,356.274,645.5024,356.274,356.274,645.5024,356.274,356.274,356.274,356.274,356.274,356.274,356.274,356.274,356.274,645.5024,320.67712,1770.14292,2302.804,356.274,645.5024,645.5024,356.274,356.274,356.274,356.274,356.274,356.274,2271.45717,356.274,1770.14292,2271.45717,1401.669,356.274,645.5024,356.274,1401.669,356.274,356.274,356.274,2837.18876,1770.14292,645.5024,2302.804
12/03/2003,356.038,356.038,2295.093,2295.093,356.038,1397.636,1776.66376,356.038,643.9662,356.038,356.038,643.9662,356.038,356.038,356.038,356.038,356.038,356.038,356.038,356.038,356.038,643.9662,320.31925,1776.66376,2295.093,356.038,643.9662,643.9662,356.038,356.038,356.038,356.038,356.038,356.038,2271.3127,356.038,1776.66376,2271.3127,1397.636,356.038,643.9662,356.038,1397.636,356.038,356.038,356.038,2864.25624,1776.66376,643.9662,2295.093
13/03/2003,367.2644,367.2644,2350.983,2350.983,367.2644,1436.188,1837.24542,367.2644,661.8227,367.2644,367.2644,661.8227,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,661.8227,333.65754,1837.24542,2350.983,367.2644,661.8227,661.8227,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,2346.96108,367.2644,1837.24542,2346.96108,1436.188,367.2644,661.8227,367.2644,1436.188,367.2644,367.2644,367.2644,3021.7297,1837.24542,661.8227,2350.983
14/03/2003,368.5258,368.5258,2343.032,2343.032,368.5258,1431.939,1840.05495,368.5258,661.1185,368.5258,368.5258,661.1185,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,661.1185,334.89919,1840.05495,2343.032,368.5258,661.1185,661.1185,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,2346.40024,368.5258,1840.05495,2346.40024,1431.939,368.5258,661.1185,368.5258,1431.939,368.5258,368.5258,368.5258,3017.6602,1840.05495,661.1185,2343.032
17/03/2003,379.9679,379.9679,2412.571,2412.571,379.9679,1476.471,1903.53942,379.9679,679.984,379.9679,379.9679,679.984,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,679.984,346.0239,1903.53942,2412.571,379.9679,679.984,679.984,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,2424.62225,379.9679,1903.53942,2424.62225,1476.471,379.9679,679.984,379.9679,1476.471,379.9679,379.9679,379.9679,3163.56034,1903.53942,679.984,2412.571
18/03/2003,381.4212,381.4212,2426.034,2426.034,381.4212,1486.993,1912.01544,381.4212,683.6385,381.4212,381.4212,683.6385,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,683.6385,346.99263,1912.01544,2426.034,381.4212,683.6385,683.6385,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,2439.24463,381.4212,1912.01544,2439.24463,1486.993,381.4212,683.6385,381.4212,1486.993,381.4212,381.4212,381.4212,3185.49806,1912.01544,683.6385,2426.034
