Date,CFA,CFO,CSA,CSF,DEF,FDLO,JMIN,LGLV,ONEV,RBUS,SMLV,SMMV,SPLV,SPMV,USMV,XMLV,XRLV,XSLV
31/05/2010,0,0,0,0,13561566,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2010,0,0,0,0,13476557,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2010,0,0,0,0,14314039,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/2010,0,0,0,0,14320844,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2010,0,0,0,0,17425471,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2010,0,0,0,0,17992089,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2010,0,0,0,0,19112878,0,0,0,0,0,0,0,0,0,0,0,0,0
31/12/2010,0,0,0,0,19608419,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2011,0,0,0,0,19727102,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2011,0,0,0,0,21696215,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2011,0,0,0,0,25998714,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2011,0,0,0,0,26780998,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2011,0,0,0,0,26884271,0,0,0,0,0,0,0,2544385,0,0,0,0,0
30/06/2011,0,0,0,0,26532853,0,0,0,0,0,0,0,45038769,0,0,0,0,0
29/07/2011,0,0,0,0,27112664,0,0,0,0,0,0,0,137413653,0,0,0,0,0
31/08/2011,0,0,0,0,26962332,0,0,0,0,0,0,0,250069476,0,0,0,0,0
30/09/2011,0,0,0,0,27228842,0,0,0,0,0,0,0,327990355,0,0,0,0,0
31/10/2011,0,0,0,0,34358055,0,0,0,0,0,0,0,533874184,0,2574928,0,0,0
30/11/2011,0,0,0,0,37153687,0,0,0,0,0,0,0,648052045,0,2604492,0,0,0
30/12/2011,0,0,0,0,47644953,0,0,0,0,0,0,0,865706401,0,7995229,0,0,0
31/01/2012,0,0,0,0,59684773,0,0,0,0,0,0,0,876946313,0,10815056,0,0,0
29/02/2012,0,0,0,0,60900998,0,0,0,0,0,0,0,1319623714,0,13812602,0,0,0
30/03/2012,0,0,0,0,64481106,0,0,0,0,0,0,0,1635847265,0,19756346,0,0,0
30/04/2012,0,0,0,0,65587305,0,0,0,0,0,0,0,1548125692,0,28620958,0,0,0
31/05/2012,0,0,0,0,75679455,0,0,0,0,0,0,0,1720472938,0,69784977,0,0,0
29/06/2012,0,0,0,0,80080057,0,0,0,0,0,0,0,2016117326,0,202574645,0,0,0
31/07/2012,0,0,0,0,77507305,0,0,0,0,0,0,0,2326653970,0,342014699,0,0,0
31/08/2012,0,0,0,0,71609350,0,0,0,0,0,0,0,2353233075,0,356298081,0,0,0
28/09/2012,0,0,0,0,72508873,0,0,0,0,0,0,0,2475074488,0,365452391,0,0,0
31/10/2012,0,0,0,0,72313110,0,0,0,0,0,0,0,2722451997,0,523615173,0,0,0
30/11/2012,0,0,0,0,69339415,0,0,0,0,0,0,0,3061492980,0,657153394,0,0,0
31/12/2012,0,0,0,0,67094933,0,0,0,0,0,0,0,3092151634,0,751600326,0,0,0
31/01/2013,0,0,0,0,69940912,0,0,0,0,0,0,0,3273833212,0,1250038426,0,0,0
28/02/2013,0,0,0,0,80937586,0,0,6030786,0,0,5993412,0,3497131041,0,1715719849,2524464,0,3791647
29/03/2013,0,0,0,0,92702492,0,0,6272323,0,0,6241952,0,4338322038,0,2586350089,2645263,0,6614050
30/04/2013,0,0,0,0,110031388,0,0,6426377,0,0,6289297,0,5431621255,0,3690268677,6826956,0,9341415
31/05/2013,0,0,0,0,117030273,0,0,9538497,0,0,9427034,0,4590726209,0,3882976502,21380483,0,13415257
28/06/2013,0,0,0,0,122387000,0,0,9421686,0,0,9341722,0,4544661411,0,3572950987,25203626,0,18930975
31/07/2013,0,0,0,0,127219816,0,0,9824288,0,0,6632711,0,4743237230,0,2325293524,20761083,0,21556253
30/08/2013,0,0,0,0,124830361,0,0,9388832,0,0,6305247,0,4362958418,0,2184911137,18250491,0,25997887
30/09/2013,0,0,0,0,127821893,0,0,9547729,0,0,9953584,0,4278521380,0,2029849545,18799447,0,28706127
31/10/2013,0,0,0,0,132924658,0,0,10069744,0,0,10319158,0,3941468084,0,2121785997,21189138,0,29915221
29/11/2013,0,0,0,0,133436889,0,0,10252101,0,0,7098285,0,3923095059,0,2393437038,21071253,0,34089881
31/12/2013,0,0,0,0,131735650,0,0,10257281,0,0,7075567,0,3916588664,0,2416168959,21295103,0,35696355
31/01/2014,0,0,0,0,124813147,0,0,10042280,0,0,6853109,0,3587775428,0,2364494690,21202561,0,42286329
28/02/2014,0,0,0,0,129001586,0,0,10436230,0,0,10767826,0,3707528975,0,2417049105,22105105,0,43785402
31/03/2014,0,0,0,0,128254575,0,0,10536919,0,0,10831683,0,3785496884,0,2438866654,22365663,0,44432986
30/04/2014,0,0,0,0,133242559,0,0,10681203,0,0,10582763,0,3892054406,0,2538283361,23784690,0,43215451
30/05/2014,0,0,0,0,146149276,0,0,10890252,0,0,21220786,0,4016223620,0,2807375847,33241749,0,45109422
30/06/2014,0,0,0,0,161144206,0,0,10943766,0,0,14770144,0,4161393834,0,2639770235,31275170,0,55996033
31/07/2014,6779310,10169667,0,0,181433308,0,0,10710267,0,0,13996641,0,4504808882,0,2573865043,37392338,0,56585158
29/08/2014,7070736,21205227,0,5469424,200606709,0,0,11051112,0,0,14734910,0,4645755540,0,2739058445,40422598,0,58507550
30/09/2014,6886550,39616010,0,6906510,201031813,0,0,10922757,0,0,13937857,0,4547405477,0,2852675418,38635182,0,55393465
31/10/2014,7091003,44310911,0,11150386,204280133,0,0,11409784,0,0,15231915,0,4478324277,0,3277441250,44545593,0,55983923
28/11/2014,7282663,50958011,0,13031154,205597682,0,0,15608631,0,0,15280712,0,4825057883,0,3409906552,53639020,0,55815725
31/12/2014,7285010,54627653,0,13300706,203369657,0,0,14868198,0,0,15480251,0,5278596935,0,3581101129,59080118,0,58718437
30/01/2015,7089118,54933280,0,14507523,223327297,0,0,18279859,0,0,22581872,0,5390686893,0,4227442131,68326925,0,69471165
27/02/2015,7500947,56230337,0,15367205,230258542,0,0,22520054,0,0,27258107,0,5641084888,0,4615546968,88836252,0,75718232
31/03/2015,7427769,61273915,0,17646402,230648758,0,0,25839181,0,0,31712229,0,5219921331,0,4631745498,93439956,0,81955950
30/04/2015,7376381,62701940,0,19175786,229286077,0,0,29258479,0,0,34602593,0,5045717102,0,4924275883,92704480,25879518,82228312
29/05/2015,9346809,85971724,0,21289069,223801716,0,0,29594582,0,0,38604235,0,4869823248,0,5146305018,95763256,28839565,85881037
30/06/2015,9194331,86396849,0,23537516,215130734,0,0,28962424,0,0,34649429,0,4656227615,0,4870405351,98033947,30963366,88197447
31/07/2015,9372341,97414575,3470888,23201358,215432776,0,0,29857905,0,0,34560561,0,4906588908,0,5289654312,99927965,63932702,101659865
31/08/2015,10634518,104527707,3312242,29467362,197662181,0,0,28156221,0,0,32907639,0,4636366351,0,5871770463,98022865,100298723,99909815
30/09/2015,10325147,111804264,3200804,28463572,182133050,0,0,27656873,0,0,32415834,0,4543117525,0,6046245627,97286957,99722543,104942360
30/10/2015,23798392,122617545,3381708,28742905,183057815,0,0,29862961,0,0,34515292,0,5058865614,0,6559082484,106564669,107784508,126924641
30/11/2015,23928309,112243016,8709998,31091149,176408607,0,0,33835743,0,0,35391331,0,5123644613,0,6911930272,115505333,111064673,139167399
31/12/2015,23258077,114397071,9859574,25865601,160193268,0,0,33228955,333153601,0,36996262,0,5715049353,0,7158762585,127458832,112141659,139922984
29/01/2016,32156180,113300330,10751635,25776013,151476063,0,0,35606751,322965431,0,35316719,0,5593364980,0,7743096079,145774091,108092259,149421334
29/02/2016,25796710,115129269,9356114,27400696,148175837,0,0,43193140,329585193,0,39339084,0,6006596874,0,9709987698,250409226,108874042,245237413
31/03/2016,32999048,122826944,10076893,27929570,157768668,0,0,45995771,351040125,0,53633233,0,6664366658,0,11270447274,329100246,127812140,302830153
29/04/2016,40531415,128958321,10186877,29832368,156447038,0,0,46099741,374735551,0,57239862,0,6802584130,0,12378487126,367958769,128522803,339895071
31/05/2016,45027503,135079297,10392831,28745161,159246952,0,0,54573963,381360802,0,66251524,0,7090381541,0,13237969496,440675636,131912391,395924155
30/06/2016,44689073,141469979,10303519,26837921,170908286,0,0,67869494,385857629,0,66042182,0,7639237526,0,14646427453,530190100,141648891,436609404
29/07/2016,52210619,152717030,12564506,28051712,175805774,0,0,81559359,399015905,0,81546518,0,8032731787,0,15316009260,640618650,148742871,529869010
31/08/2016,64211934,157560748,14688891,30489921,168040409,0,0,80874054,408147397,0,112493612,0,7645027786,0,14592856767,684841522,166446328,598891474
30/09/2016,69481085,165869649,14702828,30511256,165506794,5047934,0,71339269,405923464,0,118699946,2457899,7086200596,0,14505632611,702787108,170431348,644156658
31/10/2016,71963179,172215662,14284121,29641068,161683369,4948186,0,69394313,396019596,0,124877054,2408682,6467203039,0,13215276188,682094381,164422655,651821082
30/11/2016,91625089,212966536,16038407,33291010,166359386,5105595,0,71123501,409414268,0,163744395,3802051,6257294499,0,12613557463,715080303,170312295,754223023
30/12/2016,108927731,239915392,18702654,36531530,167296777,11638522,0,76045829,404994851,0,191644844,3889777,6382601199,0,12363133361,759210402,178760384,866991009
31/01/2017,135828529,265300715,20551266,40142846,169649705,13054090,0,81088153,412144948,0,201024769,5211044,6112108737,0,12103493118,854253201,212129434,912377289
28/02/2017,160048843,294281281,20741761,44568289,171124755,20331773,0,84903485,427582276,0,202369618,6664676,6439078554,0,12359995842,934923199,218093360,933245422
31/03/2017,217593673,317586733,22891552,46745722,169491936,20219851,0,88603001,425754594,0,210331445,8051658,6477254750,0,12300168098,960546381,117952147,943043698
28/04/2017,237166598,357541363,23262383,51638269,171203574,24623711,0,89348686,428820597,0,213352130,8205835,6628671376,0,12718192055,993257899,119666754,942875735
31/05/2017,274931388,381462933,22671093,52337254,174476809,29204278,0,77995737,430980615,0,203629549,9609417,6862576484,0,13705418585,1019998820,124782652,894458400
30/06/2017,290718809,415846721,25439220,55902670,174329201,29113897,0,77660716,432420304,0,211716481,8277467,6913684001,0,13583348830,1058501979,125150188,920212847
31/07/2017,321249123,452424519,25502363,60192603,176780779,33833141,0,83425314,447227632,0,209111719,8347183,6938121602,2561361,13529994539,1102717269,127153231,939129221
31/08/2017,338618074,476264791,29063040,60823647,175171411,32459470,0,83064778,443443140,0,205283822,8347014,6993986289,2544874,13791473507,1105568484,127772790,938415913
29/09/2017,365005217,512777471,31204085,67470604,179009808,28697316,0,84059862,444602603,111106993,215451731,8467405,7032434609,2567879,13944623189,1132049774,128353200,1015070270
31/10/2017,389414315,563776549,31551540,70425456,183066421,33817730,0,85879091,455466709,112421867,220740170,9991792,7131051099,2629333,14150656015,1195218307,131153259,1079472255
30/11/2017,422429980,620928322,35032335,77545856,186120016,36421117,25881148,93198797,476507615,116490375,246974771,14740195,7400585791,2759626,15877434209,1261900015,136956700,1139351589
29/12/2017,433965629,655219512,32247075,78734746,187829663,41168038,25753407,90265964,453327964,114719120,236822350,23236791,7414200314,1373697,15048712005,1262168699,145470839,1162581410
31/01/2018,459750505,775788551,35090640,89102136,196316885,49492151,26512478,98027665,469953070,120605916,241514085,23573438,7641402234,1415640,15613015874,1307850187,160219276,1183702312
28/02/2018,470054857,779474016,33538806,89526510,182356780,53741271,25269902,98797528,449798796,113969612,191412412,24128847,6874653939,1368904,14415515560,1222033696,172639161,1118897633
30/03/2018,483661393,824957552,31719915,95149515,180671747,55588092,26406292,111738649,446798838,113560169,243564303,26081191,6925858166,1342792,14236935231,1213404558,174059700,1131972212
30/04/2018,505480807,859586789,29529713,99855687,176287898,55723416,26553151,102203514,445208562,113975028,192004267,26371719,6905526089,1345454,14105326950,1222706803,173319764,1134732847
31/05/2018,540633291,907722205,35945605,112367025,170625079,55524381,26680706,103101125,451928103,113865737,201256154,30499552,7044567337,1364889,15409873265,1299206372,176297044,1255292569
29/06/2018,567375691,948955126,41261124,116158266,171724882,58962587,27007238,103653395,455697586,116427084,199738564,34181572,7019145929,1372761,14673142344,1343987759,177718200,1289563066
31/07/2018,615090784,1018372813,42018719,120711864,178880641,66420123,27998543,108242272,467189007,115844597,192867962,39418087,7300927547,1415396,15191788933,1392885366,178539848,1354166707
31/08/2018,644800291,1082474927,43773701,125744740,190461946,78916397,28617535,116023464,478153588,118100936,199541422,46125046,7373745510,1459645,16234690151,1443611334,146185965,1430771951
28/09/2018,657576526,1122645747,42117898,128237460,197355829,75821999,28656597,121048375,474977370,115818687,193695642,50689226,7628738918,1462324,16915476141,1485451646,146792725,1408691370
31/10/2018,627056035,1069641022,42728175,122994007,185794837,83502297,27445764,125373054,447438138,109875415,180097079,47826973,7339643776,1384660,16812305025,1426813706,136597155,1305014069
30/11/2018,668594992,1103562437,39108040,127457828,192794135,92261245,31127069,150235447,462025330,112733413,184929785,58296087,8397903033,1413881,19372615794,1747424901,141487456,1399759127
31/12/2018,580312899,933411610,32571219,112431578,173809531,85915487,28672325,155622313,425509562,100200311,170471629,65249751,8005507073,1252858,18887137819,1739782837,132553119,1289782015
31/01/2019,662103045,891133941,35562236,107542690,199213486,118912657,30484996,236193000,461419629,109617833,207301727,88515924,8791744335,1344706,21122863662,2141751888,139995141,1511747812
28/02/2019,698562077,917293601,39598602,113034300,209253329,143508266,32808605,286380333,482345855,111166579,219312835,109147943,9722259144,1393086,23471284736,2317678414,143946152,1641386182
29/03/2019,689968365,886438830,35952106,108664270,209767495,160087628,33543325,376100617,484297196,112846774,260839091,111160954,10151421272,1419171,24929206821,2583522555,147417256,1811864274
30/04/2019,748319284,899200578,35146383,106795809,221762447,172792560,41258937,349433841,506622419,111154234,225705689,125352545,10481423026,1474742,25695488014,2782368097,127838696,1950761067
31/05/2019,704077754,791158006,32099175,97997753,211622486,173025641,56609361,438725511,488070092,107737215,211916276,142644531,10829560328,1409528,26452360750,2795595354,127640217,1921683186
28/06/2019,731788716,828744913,29814519,92607962,237975492,228328038,45097373,567515187,677510616,113921727,230585301,180090749,11604425367,1487328,28587630411,2927948981,171760128,1916034747
31/07/2019,775248737,801680854,30169785,85879678,242752224,243682761,48647973,683248241,538665783,114154672,243554598,211434827,11822562803,1508361,30615108772,3065442811,171003295,2001488795
30/08/2019,751259609,763170244,28720564,78086427,245045523,268784559,96623379,796078675,545261757,114636959,246462681,311805886,12351547399,1511184,33322833471,3226504853,166655221,2045574349
30/09/2019,770169538,754781395,27605348,65265901,254636642,297165631,104055531,881915966,562551370,117022080,267917220,325451274,12815868642,1533502,35009523106,3372933406,169621914,2159446882
31/10/2019,782615133,714405142,28313542,64028738,260883364,328410890,104223692,963267804,566987922,118153838,292330183,384270832,13158952738,1538836,36470133339,3590799262,163650493,2289488324
29/11/2019,814323380,725321222,26714127,58156791,277841598,342677370,109177965,904270984,585831627,120510934,311203886,433413990,12453343917,1575897,36554110084,3691335209,168075398,2351310025
31/12/2019,897867361,728736693,27270310,55407682,284578700,357807035,111406550,940235481,596437850,121143392,326660895,489776810,12032733960,1596890,37244993991,3740695490,170927640,2396804086
31/01/2020,903240896,700885652,23544447,48862268,291363658,406875685,113557339,994333363,578214396,121085551,321902190,555969604,12426117387,1601851,38219914464,3770578721,133504642,2391859490
28/02/2020,808093902,632170711,25343356,42134203,279880657,397621139,100746068,1019032223,492546437,110711864,295674289,537569062,11845260667,1470971,35980989952,3357394822,124888224,2246674937
31/03/2020,643015031,562548773,16529757,42201639,223745945,341627152,82641780,775621080,387119867,87977869,234009676,457703492,9043639902,1277976,30782940703,2504674118,84222348,1494043756
30/04/2020,676809158,587942581,16724666,36811327,245818188,343108711,94821853,739578624,443709442,99572450,267138135,490166575,9335250762,2838902,32862640654,2527240863,75754485,1497204649
29/05/2020,688974304,606414113,15611393,38239048,277923149,337571096,97712988,704950959,470365828,107049867,255730221,520416437,8880533959,5925550,34737611402,2414449649,74948124,1371968461
30/06/2020,670004866,609613237,16089411,37202627,268082957,338269744,65700364,663050918,474843147,105177413,248338981,787737047,8309129339,4431149,33894552835,2222304335,69456159,1241915327
31/07/2020,689569728,627211065,16529156,39998105,297697869,350706210,48728820,648630070,499626234,111544113,228545448,829850439,8885717510,4643198,34518432750,2135451125,68472640,1421346534
31/08/2020,676116740,648619758,17214508,41315241,307734925,374400320,48314833,638434137,510629330,107748392,218601166,865937209,9173810279,4847134,34796140977,2042702207,69002382,1614105133
30/09/2020,624924418,638751377,16425355,39807913,263925138,363786507,42476211,569755046,402580437,107323037,192403756,820276032,8739440230,4747990,34029542291,1822868118,57656895,1427128419
30/10/2020,605121342,632414946,17114750,43178323,249942533,358633146,40679356,526919184,404934228,104862662,186962142,813257745,8158127934,4619897,32111303698,1685961642,53944450,1370128875
30/11/2020,660134162,723474908,19765109,46186276,262418150,387207803,34448399,602715825,449660601,115192922,206299884,857288731,8344917483,4315469,33559868535,1762698292,54108889,1478252485
31/12/2020,682176200,754181967,21545891,47732667,256173459,397738308,17454011,602827307,464375149,110939403,214250911,886895740,8198703008,4413147,33434830027,1753850663,52699963,1501673631
29/01/2021,642751064,763073000,22221464,49216990,250115452,384939081,17170206,560066690,456880408,110294810,208451175,876786497,7904221134,4314731,29809318143,1688565018,49347754,1460492840
26/02/2021,652331833,805504526,24265926,53735125,244205157,399314429,17290735,532112640,479607639,108850830,223000813,877998656,7462643331,3307795,28168185842,1650829834,46983313,1513947454
31/03/2021,684100724,855606652,25314353,58990552,246454367,416058297,18374509,691197813,511580543,111956890,296990678,870588964,7751877250,22716071,28334982856,1637091249,48378290,1445074665
30/04/2021,704030676,905207596,25621506,59706554,250120674,442893697,19126834,581546544,538055773,117112465,227825777,891890219,7922228290,24843503,28769036823,1583683621,50659513,1200877805
31/05/2021,703887997,931952314,26374264,61467122,251444649,446950397,19371716,578726359,546518867,117621261,226975046,873922779,8130886688,24930939,27839856736,1563220167,50484634,1200482283
30/06/2021,705437473,937340750,25985687,63572451,253653843,473633158,19340992,573564736,543565596,124866251,220777608,872572887,7856247020,24200487,27596214303,1476777172,50448888,1153692955
30/07/2021,700840047,967657992,25798132,63119555,291849044,511894804,21609947,604864352,563520528,127806609,220847295,872989756,7977294576,23749520,28471102961,1455523763,51264504,1134738000
31/08/2021,712812096,996699955,26412890,67691476,300920913,539124215,20257538,620202141,578828063,129586707,223743196,879533927,8210429119,24276941,28782603657,1453542072,52256290,1156160882
30/09/2021,671521851,966683717,25705070,65882216,274238009,479586392,19331628,614857072,552190234,123167337,213037800,841618252,7602531760,23699065,26966173233,1356445220,48516006,1101072895
29/10/2021,708967466,1028103171,26696629,68419888,260424388,517702982,20160781,634452959,583338384,129432198,221388797,861731567,8059760710,25134319,29167166678,1362786582,51200848,1205474987
30/11/2021,678234542,1004804545,26139599,67006398,253377671,480373631,19767124,604573409,575686285,123886301,210965512,941280781,8011640439,26564746,30039705319,1319067965,50138817,1173729485
31/12/2021,687321345,1068220455,27566213,70671919,297410470,507159510,21247260,683781769,628769233,130556850,220039528,861430426,9062013220,28286082,30491473900,1371493167,54167156,1229882066
