Date,CDC,CDL,CSB,DES,DGRO,DGRS,DGRW,DHS,DIV,DJD,DLN,DON,DTD,DURA,DVY,ESGS,FDL,FDRR,FDVV,FVD,HDV,JDIV,KBWD,LEAD,LVHD,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
31/01/2017,36.31910706,35.06254578,34.84659576,23.87987709,26.2651825,30.20018578,30.71184921,56.84244919,18.17681313,25.01148987,31.62775803,28.43799973,31.94171333,0,76.45507813,21.75642204,23.37861061,23.36906624,22.19394875,25.45122719,69.15319824,0,15.63507462,25.11450195,24.93518639,49.3136673,55.59723663,14.12649822,32.87646484,34.50154114,0,33.91970444,28.94028091,23.53353691,46.38925171,0,0,0,0,36.11235428,0,75.02037048,48.06034851,0,33.05668259,28.44045639,27.45233154,0,19.0220089,20.32050323
28/02/2017,37.67498016,36.37262726,34.78670502,23.96457672,27.5141964,29.9621067,32.13249588,58.7795105,18.318964,26.2250843,32.9254837,29.16892242,33.2076416,0,78.61006165,22.75600052,24.39761353,24.31704521,22.74163818,26.37115479,71.73635864,0,16.13960266,26.03552437,25.80361748,51.12159348,57.14848328,14.39174366,34.14647293,35.852314,0,35.43349457,29.36392403,24.83836174,47.15092468,0,0,0,0,37.08469772,0,77.27497864,48.77208328,0,34.15293503,29.2261982,28.31358337,0,19.50090218,20.19911194
31/03/2017,37.67927551,36.35601044,34.76171875,23.77060699,27.50664139,29.83080673,32.32824326,58.45291901,18.37437248,26.20710754,32.98635101,29.11667061,33.19736862,0,78.19645691,22.69352531,24.24352646,24.37612152,22.74404335,26.29651451,71.63599396,0,16.33921432,26.12273598,25.7831192,51.24365997,56.82362366,14.28361225,34.11427307,35.7830162,0,35.31706619,28.80738068,24.79263687,47.03563309,0,0,0,0,36.63009262,0,77.10409546,48.62255859,0,33.91247559,28.81939316,28.57845497,0,19.28839111,20.16101074
28/04/2017,37.84921265,36.54608536,35.21780396,24.13040924,27.76860809,30.24593735,32.78887939,58.27384186,18.74158287,26.40322495,33.11837387,29.20179176,33.32828522,0,78.53977966,22.80736732,23.98266602,24.43743706,22.72873878,26.32370758,71.12345123,0,16.73999214,26.62710381,25.93922806,52.00032425,57.37995148,14.26186371,34.24188232,35.92327118,0,35.30821609,28.72138214,25.11037254,47.07202911,0,0,0,0,36.38276291,0,77.55898285,49.62942123,0,33.52964783,28.69679451,28.64156151,0,19.29868507,20.26040268
31/05/2017,38.25280762,36.95576096,33.91412354,23.33685875,28.08477402,29.46064949,33.35507965,58.45029449,18.69517136,26.59405899,33.50667572,28.83172607,33.65467834,0,79.1492157,22.66605186,24.15937996,24.59509277,22.75255203,26.57751465,72.09726715,0,16.19426346,26.91260338,26.219347,52.39233398,56.29732513,14.15897465,34.37800598,35.87944412,0,35.07813263,28.03334045,25.08233261,46.75354767,0,0,0,0,36.12691116,0,77.62895966,48.80562973,0,33.83252716,28.73765945,29.05626297,0,18.73808479,19.44724464
30/06/2017,38.42071915,37.04156494,35.03775024,23.88390732,28.46016693,30.12989616,33.66046143,58.7612114,18.79436302,26.6854763,33.8263855,29.32988167,34.00419998,0,79.77057648,23.04132843,23.86952782,24.94572449,22.98127747,26.66188049,71.61686707,0,16.79097366,27.11320496,26.23171616,52.85999298,56.62545013,14.19867039,34.67075348,36.25642395,0,35.78459549,28.40252686,25.36894608,47.03582382,17.71701431,18.67712593,18.68057442,18.72280121,36.71413803,0,78.2022934,50.08035278,0,33.94769669,29.13134575,28.33194542,24.40817833,19.42904091,19.80273438
31/07/2017,38.79994583,37.47626114,35.13471222,24.17756081,28.78729439,30.46510887,33.97131348,59.50149918,19.02794075,27.23582649,34.41061401,29.56653023,34.62491226,0,80.2550354,23.37217522,24.19197655,25.21053886,23.17428589,27.01738167,72.80574799,0,16.92004395,27.45665359,26.39790535,53.43645859,57.13225174,14.45277405,35.17595291,36.78598022,0,36.32814026,28.97603035,25.78175163,47.45619202,17.7348175,18.85535812,18.59587669,18.57331657,37.07551956,0,79.09085846,50.84332275,0,34.17387009,29.45319176,28.78612518,24.5985527,19.38353729,19.88239479
31/08/2017,38.83277512,37.49034882,34.65095901,23.57914734,28.89634132,29.14961433,34.25634003,59.23215866,18.94869995,27.52161217,34.55048752,29.22762871,34.64751816,0,79.632164,22.96946907,23.97983932,25.18406105,22.94696426,26.77126694,72.48699188,0,16.33607101,27.26489258,26.44164276,53.09789658,55.90261841,14.18943405,34.99613571,36.48590469,0,35.70440292,28.18762207,25.31265259,46.44182968,17.52737999,18.68650436,18.45471573,18.21455765,36.6711235,0,78.36947632,49.70346451,0,34.02994537,29.06532669,29.15855408,23.93405724,18.42553902,19.24231148
29/09/2017,39.58357239,38.2363472,36.97184753,25.14779282,29.65585709,31.43664551,35.11056519,60.62326431,19.16203499,28.13380623,35.41981888,30.19490433,35.57212448,0,81.64642334,23.75117683,24.80649185,25.85584259,23.46965408,27.23842049,74.67693329,0,17.01554108,28.02783203,26.701828,54.70352173,57.77322769,14.5968647,35.83426666,37.71256256,0,37.37630844,29.56945229,26.21280098,48.01645279,18.21340561,19.26581192,19.38661957,19.63916397,38.23766708,0,80.81214905,51.80151367,0,34.86084366,30.00162125,29.60519791,24.67301178,20.00290298,20.26880836
31/10/2017,40.12863159,38.75813675,37.28318024,25.33176041,30.2951889,31.65073013,36.03515625,60.85514069,19.02163887,29.03612137,36.08831024,30.52573204,36.22460938,0,82.60544586,24.02766991,24.61843491,26.16264725,23.8247261,27.65042686,74.44235992,0,16.72653389,28.68742561,27.02820969,55.48566055,58.48888779,14.69757366,36.29158783,37.82810593,0,37.56480026,29.34440613,26.54222298,48.99843597,18.25451851,19.55729675,19.70849609,19.70478249,38.30708313,0,81.82971191,51.81074905,0,35.11543655,30.14833069,31.35153389,25.30082321,19.88832283,20.56895065
30/11/2017,41.73649979,40.25156021,39.18603897,26.35595512,31.56472397,32.94708633,37.71224213,63.00915909,19.38877296,29.91708565,37.4003334,31.84139252,37.58209991,0,85.95323944,24.66963959,25.55872536,27.07860374,24.65266037,28.4561367,77.21395111,22.49118996,16.99969292,30.32205963,27.97296143,58.04372025,60.66696167,15.27193069,37.75843048,39.46353912,0,38.9740448,31.09477806,27.77521324,50.58614349,19.08922768,20.24368286,20.39852142,20.37973213,39.56518173,19.77556992,85.22747803,53.48295975,22.30584145,36.41125107,31.50044823,32.05554581,26.08130836,21.14868927,21.22884369
29/12/2017,41.82348251,40.46466827,39.29717255,26.31355667,31.94224739,32.77389908,38.30366516,63.69195938,19.60846519,30.62205887,38.06703186,32.1786232,38.19231415,0,86.62124634,25.82390976,25.96874237,27.48339462,25.10962868,28.4429245,78.99261475,22.80381966,17.0613327,30.65517998,28.05646133,59.27028275,62.3473053,15.3035593,38.42884064,40.37882996,0,40.06579971,31.77751541,28.22655106,50.30656433,19.5302372,20.54759789,20.57168007,20.33876991,40.07068253,19.87331963,86.26148224,51.30530548,22.88453865,36.36481094,31.81639481,32.36136246,26.93081284,22.21100616,20.88083649
31/01/2018,43.06689453,41.58935165,39.16572571,26.24952698,33.47599792,33.0394783,40.32370377,64.54356384,19.18719292,32.00162506,39.53764343,32.7120285,39.43254852,0,88.46686554,27.32591438,26.34848022,28.69930077,26.10736656,28.95906258,80.82416534,23.35637283,16.58695793,32.19993973,28.04756355,61.39896774,63.92310715,15.78036499,39.77019119,42.02878189,0,41.66987991,32.41150665,29.42627525,50.48178482,20.35863113,21.46270752,21.06635094,20.6393528,42.07421875,20.43450356,87.94141388,51.34156799,24.17096138,36.45779037,32.36011887,34.19087219,27.84147453,22.81220436,20.74772263
28/02/2018,41.04286575,39.65334702,37.44942856,24.6806469,32.18104553,31.35928154,38.6309433,60.6534996,18.66883659,30.39706612,37.755867,31.05977631,37.69401169,0,84.70530701,26.04296875,24.82090569,27.79723549,25.337183,27.49359703,75.47851563,22.29599953,16.02206993,31.43235207,26.64162064,58.38178635,61.39523315,14.71084118,38.48981476,39.99324417,0,40.06579971,30.84824181,29.06730843,48.25925446,19.6499958,20.85326767,20.39731026,19.88788986,39.67696762,20.02189255,83.65024567,48.85113144,23.29964256,33.98788834,30.59301376,33.87829208,26.72677231,21.74340439,19.74163246
30/03/2018,41.05363083,39.61386871,37.81012344,24.94210243,31.30653,31.68688774,37.4899826,60.0418129,18.59532547,29.72681808,37.02292633,31.24159431,37.06910324,0,84.28046417,25.49712753,24.55762482,26.97324944,24.88669968,27.67208672,74.72733307,21.88327026,16.81993294,30.84571648,26.52506447,57.8335495,60.64002991,14.76628685,37.54530716,39.37327957,0,38.57812119,30.74989128,28.15982628,49.09732056,19.14994812,20.32052422,20.18431664,19.86147118,38.56608582,19.67491722,83.75949097,50.00018311,22.85003281,34.1500206,30.67456818,33.09768677,26.04415894,21.70952797,20.04360962
30/04/2018,41.33889771,39.96603775,38.32022476,25.44720268,31.28805923,31.88510132,37.2761879,60.30619049,19.15126038,30.41184616,37.11882019,31.4933548,37.26459503,0,85.34372711,26.05408096,24.53152657,27.0184021,25.37842751,27.6443119,74.7096405,22.21871758,17.11937332,30.38410759,26.26484299,57.25754547,61.55367279,14.90101719,38.01758575,39.76944733,0,39.36969376,31.74041557,28.18825912,49.11585999,19.17618942,20.39620781,20.28116417,20.31695938,38.88408279,19.52313423,83.46559143,50.6257782,23.18860626,34.41194916,31.04342461,32.68153763,26.29137993,22.1711483,20.33655739
31/05/2018,41.63341522,40.16267776,40.08409882,26.57693291,31.78674507,33.29224777,38.31671143,61.22874069,19.34667778,30.38480759,37.69240189,32.39566422,37.94755936,0,86.53102112,25.71640396,24.78380013,27.58730507,25.84897423,27.87576294,74.93962097,22.39526939,17.58250427,31.32943535,26.55198097,57.80568695,62.85244751,15.11407566,38.95337677,40.93092346,0,39.96110535,32.95007706,28.50104332,49.9591713,19.48387718,20.67717552,20.79388809,21.14554405,39.26392746,19.94623184,84.52178192,52.48015213,23.42791367,35.07094574,31.51520157,33.50458145,26.66871834,22.36489677,21.32143974
29/06/2018,42.28765106,41.00968552,41.15352631,27.14043999,31.8330822,33.96496964,38.25481033,62.09520721,19.71843338,30.45394707,37.97740555,32.93133545,38.33082962,0,87.31310272,25.96145439,25.10008812,27.57126427,26.13169861,28.21265793,75.88729095,22.90508461,17.43337059,31.43084717,27.04567146,58.3102684,63.99297333,15.42180824,39.20156479,41.06232834,0,39.96294785,33.84293365,28.47854996,50.73329163,19.73091316,20.81139183,20.89857292,21.51818466,39.64310455,20.01530838,85.71334076,53.55772018,23.6911068,35.91473389,32.31359863,32.99724579,27.13197327,22.91140556,22.20184898
31/07/2018,43.41519547,41.87681961,42.20043182,27.54324341,33.467453,34.78860855,39.96738815,63.77786255,20.14123535,31.63671875,39.63132477,33.77362823,39.7642746,0,89.29626465,26.67018318,25.86388779,28.70778275,26.93387032,29.34004402,78.86955261,23.3230648,18.11122894,32.1110878,27.62505913,61.15375519,64.67028046,15.91790485,40.38975525,42.39481735,23.33926964,40.82414627,34.20589066,29.24875069,51.81292725,20.10770035,21.18587494,21.07963943,21.70186615,40.74775696,20.22164345,89.07900238,54.76662827,24.36540031,36.57822418,32.79019547,34.1424675,28.03977013,23.12457657,22.47920418
31/08/2018,43.9365921,42.40748596,43.44396591,28.0769043,34.40536118,35.49365234,41.11304474,64.55228424,20.05909729,32.25806808,40.56773758,34.47907639,40.74206924,0,90.23426819,27.19157028,25.84633255,29.44574738,27.60308456,29.61956406,79.84281158,23.77758217,18.13598251,32.86368561,28.16371155,62.25748825,66.07819366,15.87902641,41.35791397,43.16529846,23.84960556,41.52042007,34.73703766,30.12355232,53.56267166,20.75651741,21.84169579,21.91824722,22.51748276,41.09519577,20.69991684,90.86354828,55.64754105,24.71969032,36.72333527,33.13681793,35.57632065,28.98320198,23.15868378,22.96006584
28/09/2018,43.51641464,42.04641724,42.38628006,27.48665237,34.62550735,35.09784317,41.63129044,64.73870087,20.18331146,33.09054947,40.98152542,34.17327118,41.03404617,0,89.88466644,27.12837601,26.38349724,29.68890381,27.58729553,29.63091087,81.54766846,23.60394478,17.53901863,33.24642563,28.00050163,62.81461716,66.15532684,15.86662102,41.50505447,43.19808578,23.72637177,41.66744995,34.49230957,30.08796692,53.26921844,20.68302727,21.80063438,21.40238762,21.95210838,41.20080185,20.31965828,91.09105682,55.39377975,24.53562355,36.59683609,32.89349365,35.96758652,29.66581535,23.12673759,22.35144997
31/10/2018,41.55850601,40.10456085,39.41376495,25.40367508,32.76622391,32.2662735,38.99692535,62.50763321,19.68181419,31.97433853,39.17662811,31.82845116,39.11903381,23.34591103,86.37973785,25.46563911,25.5781002,28.28605652,26.56954575,28.6007576,79.746315,22.47865868,16.82420349,30.94152641,27.61192322,59.38290024,62.2366333,15.14567089,39.41250992,40.6425209,22.11895752,38.90191269,33.10581589,27.87618065,50.63008881,19.21035957,19.9460907,19.79649162,20.09888649,39.13446808,18.71984482,86.71927643,52.34091187,23.15974998,35.69285583,31.94215965,33.13100052,27.62575722,21.85764122,20.88293266
30/11/2018,43.21341705,41.6967659,40.48971558,25.90121269,33.99017715,32.87335205,39.90478134,64.59169769,19.77529907,33.20299911,40.16106796,32.66472626,39.99972534,24.32899284,88.16373444,25.49942589,26.60475731,28.92788315,27.08292961,29.69646454,83.14186859,23.14986801,17.25008774,31.22492409,28.68165779,62.25991058,63.30827332,15.47741318,40.2282486,40.87069702,22.24459839,39.58407211,33.42783737,28.36239052,52.88551331,19.87597084,20.69076729,20.26009941,20.37878227,39.69147873,19.1519928,90.98873138,55.38437271,23.789114,36.88061142,33.0644722,33.72078323,28.93983269,22.18092155,21.34106255
31/12/2018,39.32598877,38.09156799,36.50323868,22.93275642,31.18242264,29.25240517,36.24082184,58.96942139,18.3162365,30.62991142,36.83876038,29.52080727,36.70818329,22.45704269,81.11630249,22.66751862,24.41190147,26.49535942,24.79366112,27.44876671,76.61281586,21.22207451,15.5772438,28.62254715,26.48945808,57.33752823,56.91868591,14.15830612,36.85426331,37.15930557,20.04146576,35.92120361,30.25750351,25.42715645,48.67395401,18.14140511,18.62658119,17.92809868,17.91580582,35.48922729,16.83983994,83.8964386,51.00791931,21.37742996,34.12098694,30.26043892,31.33187866,26.55331421,19.54279709,19.2396965
31/01/2019,40.17265701,41.10720444,39.57027817,25.47569466,33.12779617,32.49702835,38.53419876,63.74331284,19.49317932,32.20374298,39.51420975,32.69422913,39.58551788,23.70568466,86.63848877,24.89260292,25.55004883,28.25062561,26.71135139,29.34601593,80.30818176,23.15880966,17.39101601,31.2864666,28.4198246,60.43455124,62.67488098,15.29675484,39.44543076,39.93155289,22.47651291,38.74730682,33.23987198,28.16074753,51.88251114,19.48728943,20.31659317,19.99598312,19.96315956,38.61822891,18.75676918,89.15401459,54.49058533,23.07748985,37.08506393,32.70294571,33.62791443,28.05712128,21.49937057,21.27058792
28/02/2019,41.43056107,42.39904022,41.18522644,26.52822876,34.37772751,34.16010666,40.19150925,65.14515686,19.85114861,33.40021896,40.88881683,33.3988533,40.96052933,24.58435631,89.14529419,25.68747711,26.58961678,29.06359291,27.02945137,30.30879784,83.77653503,23.67557716,17.61707878,32.55035782,29.01094246,63.2569046,63.8997345,15.91125011,40.96471024,41.47169113,23.15106964,40.32769394,33.85441971,29.09112358,53.82080841,20.28173637,21.08434486,20.93855476,20.79808807,39.1170578,19.92726898,92.94023895,56.40485764,23.43806267,37.75133133,33.52895355,35.33812332,29.7366848,22.0886364,21.56635094
29/03/2019,41.60665131,42.5210228,40.07875061,25.77507019,34.74213791,32.78684235,40.92786407,66.09286499,19.69517517,33.70379639,41.6396637,33.50759888,41.54081726,25.13930702,89.96353912,25.70993805,27.23623085,29.46039391,27.56574821,30.78829193,85.45053864,24.02503014,17.39870453,32.76990509,29.6115303,64.42473602,64.24943542,16.12272072,41.81656647,42.00938034,23.46629143,40.68490601,34.48854065,28.71581268,53.17880249,20.34070206,21.27259636,20.53944397,20.19490433,39.26616669,19.1229763,93.66887665,55.38224411,23.55797386,38.31309891,33.91054153,36.35253906,30.36285782,21.84518814,21.37429619
30/04/2019,42.95194244,43.97645187,41.58068085,26.4355545,36.04674149,34.57003021,42.18273926,67.13472748,19.53277397,34.32064056,43.19755173,34.41633606,43.0269165,25.8510952,92.6025238,26.78890419,27.60648346,30.4585762,28.11780167,31.72701263,87.38321686,24.43220329,17.9913826,34.44133377,30.11420631,65.50829315,66.28240967,16.52642632,42.7718277,43.04085922,24.21539688,42.00275421,35.36235809,30.57372475,55.51964569,21.10280037,22.03737831,21.58039093,20.76059532,40.48350143,20.07527542,95.65703583,56.75134659,24.14959526,38.61865997,34.58265686,37.95661163,31.21661949,22.64375305,21.34098053
31/05/2019,40.18751144,41.17853165,38.3208847,24.0498848,33.96693802,31.14953423,39.05103683,63.35671234,18.27907562,32.28923798,40.54621506,31.86782265,40.41526413,24.3271656,85.77600098,24.36548615,26.15255737,28.05174637,26.11201286,30.54175377,81.98817444,22.99425697,16.57144165,31.74636269,28.8459816,61.90590668,61.74109268,15.48253632,40.01839447,39.62759781,21.97674942,38.39504242,31.82157135,27.47399521,52.36705017,19.30522346,20.46163177,19.80692291,18.99788284,36.95961761,18.31496429,90.33333588,54.35541153,22.20145226,36.24985504,32.12718582,34.10304642,30.08626556,20.40422058,20.21339798
28/06/2019,42.89585876,43.8127594,40.82355881,25.58887482,36.33129883,33.80827332,41.76280975,67.01978302,19.09393883,34.54671478,43.43359756,34.13841248,43.26523972,26.05552673,92.05249023,26.41547203,27.90360069,30.07464409,27.63443184,32.14786911,87.25346375,24.41973495,17.58987617,34.14449692,30.2060051,66.30278015,65.95870209,16.52134705,42.43208313,42.43128586,23.5580864,41.41849899,34.58646011,30.03151703,55.44358444,20.5952816,21.99693298,21.3878994,20.29226875,40.16941833,19.9134655,95.64185333,56.69915771,23.94758987,38.40563583,34.50392532,37.25830841,31.87643623,22.14016533,21.22414398
31/07/2019,43.33130264,44.58384705,41.43671799,25.75566292,36.84489059,34.22803116,42.652668,67.6608963,19.59010506,34.96721649,44.14234543,34.40299988,43.96076584,26.20527077,92.71818542,26.89026833,28.13127518,30.44591522,28.09205818,32.42418289,87.06880188,24.63446236,17.88437271,34.89855576,30.29992867,66.88581848,66.64930725,16.76743317,43.12088394,43.01771545,23.78533173,42.12530136,34.34768295,31.07575417,55.95991135,21.16037369,22.46832275,21.73855209,20.52506828,40.42797852,20.08094406,96.54252625,57.31612778,24.0466671,38.40542984,34.3860054,38.37548828,32.76895523,22.28185463,21.54646301
30/08/2019,42.24528885,43.30492783,39.22362518,24.56398964,36.34081268,32.10519028,42.18588638,66.29776001,19.50014496,34.24769211,43.47218704,32.88892746,43.10756302,26.03680611,90.56388855,25.46682739,27.1204071,29.63364792,27.28376961,32.20503616,85.55456543,24.0217514,16.46794319,34.1121788,30.5608139,66.48439026,62.64487457,16.12983322,42.15845108,41.61784363,22.65117645,40.40070343,32.70376587,29.49973106,54.24201202,20.15094185,21.91096115,20.73018265,19.36107445,38.62728119,18.80017471,94.22921753,54.97259521,22.92066193,37.21860123,32.69890594,36.95275497,32.96510315,20.73316574,20.15470314
30/09/2019,44.14035416,45.15231323,41.26477814,26.07251549,37.46315384,34.04797745,43.39712143,69.24211884,20.42394447,35.01361847,45.00658035,34.4754982,44.73057175,26.43924522,95.15083313,27.01112747,28.6189537,30.68077469,28.3976078,33.4377327,87.72679138,25.10905647,17.50643539,34.84549713,31.62664604,68.76667786,66.64723969,16.84797096,43.37400436,43.21598434,23.84442329,41.99364471,35.00355148,30.9186058,55.44283295,21.24072266,22.52803993,21.63759804,20.30120468,40.84420395,19.71152878,97.92811584,57.06850815,24.40200806,39.3060379,34.85733414,38.54502869,33.08498001,22.26808357,21.74238968
31/10/2019,44.44139099,45.463871,42.05610657,26.47298813,38.20015717,34.67514801,44.25452423,69.84722137,20.37176704,35.39360046,45.84415817,34.96953964,45.50833893,26.8662796,95.2815094,27.37895203,28.93243217,31.31797409,28.83015251,33.60075378,88.26715088,25.24891472,17.77615166,35.5223465,31.81495857,69.6024704,67.83311462,16.77927399,43.90526581,44.07193756,24.33521652,43.07429504,34.92926025,32.23883438,56.32963943,21.57871056,22.76599503,21.83129501,20.73003769,41.28198624,20.2455883,99.52206421,58.6644249,24.59675598,39.21637344,35.13266754,39.16005707,33.24258804,22.66533852,22.21756172
29/11/2019,45.68902969,46.79384232,43.2290535,26.99422646,39.4923172,36.00844574,45.97139359,70.85949707,20.74557686,36.49782944,47.3691597,35.54072952,46.94208908,27.56385612,96.82146454,28.83875465,29.69769287,32.44021225,29.57676506,34.1377449,89.52492523,25.59203148,18.4135704,37.20317459,31.79232788,71.7448349,70.18883514,17.11003304,44.90139389,45.32732773,25.1243515,44.64786911,35.90441513,33.70856094,56.62556076,22.6383667,23.62457657,22.5106926,21.07505226,42.63259506,20.81168747,101.421463,58.38562012,25.40184975,39.97954178,35.7016983,40.27479553,34.42261124,23.41520119,21.90518188
31/12/2019,47.0518074,48.1378212,44.21340561,27.57779121,40.49561691,36.33201599,46.94712448,72.292099,21.12177849,37.36740112,48.80846024,36.40241241,48.35055542,28.4277668,99.46008301,29.62063408,30.37092209,33.61267471,30.76169777,34.745327,92.10554504,26.34797287,18.80700874,38.28165436,32.55950928,73.04206085,72.54166412,17.66446495,46.03284836,46.71324921,25.79124451,45.99362183,37.10081482,35.01545715,57.81879807,23.10156059,24.34322739,22.94692421,21.73523712,44.01519394,21.15625381,103.4319229,59.79628372,25.75122833,41.03409958,36.67583847,41.75485611,34.89044571,24.39375877,22.68468094
31/01/2020,45.50622559,46.5526619,41.55947113,25.76358414,39.88919067,34.53273392,46.25795746,70.33992767,20.5521183,35.98377609,48.04016113,35.39722061,47.50022507,27.86436844,97.67157745,28.52507782,28.78618622,33.15309143,30.51530457,34.58139038,88.30185699,25.75217247,19.01341248,38.59038544,32.32530212,71.13845825,68.96453094,17.30511284,45.3009491,45.38354111,24.42479134,44.77069092,34.9477272,33.57112503,56.7338562,22.31718445,23.89343643,22.3546505,20.72867393,42.16360092,20.32700157,100.4511795,58.22855759,24.58378792,39.37391663,35.43967819,42.04535675,34.61807632,23.31144142,21.69005013
28/02/2020,40.40803909,41.3431015,37.36109924,23.15899658,36.26990128,31.29734612,42.30099869,64.11116791,18.32636452,32.43941498,43.76822281,31.62622833,43.13491821,25.06647301,86.75222778,25.37752342,25.8497715,30.15911102,27.46377182,31.30262184,79.54868317,23.2238102,17.23747444,36.25955582,29.13699722,65.00250244,61.63613892,15.43693161,40.95767593,41.13425446,21.66990662,40.58597946,30.91421127,30.77027321,50.82907867,20.38996315,21.74791718,20.08345222,18.73615456,37.99988174,18.22114372,91.48970032,52.21892929,22.08320045,35.65087891,31.7683773,38.44313431,31.7377243,20.7120285,19.84309959
31/03/2020,39.98709106,33.69394302,29.59864998,17.38130569,31.62300301,24.31145287,37.89801788,53.56792831,11.63103008,28.72867393,37.86032104,23.32469368,36.4139595,22.50730515,70.18081665,20.25897026,21.09787178,25.5757637,22.02659225,26.88698196,68.12086487,18.09565926,9.567388535,32.69010925,24.64261436,56.08164215,46.4348793,12.19765949,35.33127594,34.92002106,17.82595634,33.84503174,22.09875107,25.12061119,43.64077759,17.05640221,18.50996971,15.52780342,14.56771851,29.88059044,13.98234749,77.44989014,45.02339172,17.27386665,28.3332386,23.25417328,34.47252274,28.23545074,14.37306976,13.41772461
30/04/2020,44.40087509,37.36849594,32.97998047,19.72289276,35.30054474,27.2713089,42.05918503,59.00960159,13.83216763,31.77971649,42.29925919,26.25430489,40.74404526,24.75129318,76.95650482,22.86356926,23.65834045,28.54247475,24.93014526,28.93653107,77.84152985,20.48176384,11.37931156,36.85649109,26.95674324,61.83859253,52.95027924,13.45412254,39.4165535,39.15392685,20.33274269,38.50894928,25.38640404,28.55104828,47.96318054,18.96338844,21.01163483,17.74746323,16.78217697,33.61327744,15.90085602,85.27632904,47.20492554,19.27388,31.29681587,26.31691933,37.96069336,30.93179321,17.10426331,14.74549294
29/05/2020,45.32442093,38.34865189,34.06576538,19.95937538,36.59107971,28.33762741,43.7796669,60.22151566,14.1824379,32.8574028,43.76911163,27.22596741,42.19794464,25.21357346,78.77926636,23.91495705,24.02682114,29.51198959,25.62238121,29.82045937,79.88848114,21.19921303,11.76789856,39.55990219,27.79914093,65.07687378,55.37849045,13.66074657,40.79448318,40.84360886,20.77864838,40.24209595,26.09158134,29.58018112,50.89000702,19.57033157,21.95099068,18.62157822,17.13653183,34.30062866,16.88760376,88.08882141,48.38335037,19.69258881,31.73282433,26.54379082,39.21760178,32.62518692,17.52903175,14.65891933
30/06/2020,45.24437332,38.2731781,35.17884064,20.61981583,36.72724152,29.27157974,44.59143829,59.5810051,13.87294579,32.30718231,44.1219902,27.58431435,42.57730865,24.84760094,77.78393555,23.88475037,24.31560516,30.03724098,26.26617241,29.66991234,78.08925629,21.50305367,12.39178467,39.78944016,27.81363678,65.89437103,57.08406448,13.7738142,40.89887238,41.34638214,21.02519226,41.25061798,26.36591339,30.39410591,51.29334641,20.01059914,22.2749424,18.99802399,17.71012878,35.05990219,17.32646179,89.09702301,47.50121689,19.97313499,31.53302956,26.65927315,40.83978653,32.52648926,17.91212273,15.75945854
31/07/2020,46.34859848,39.46444702,35.85824203,21.0043602,38.30964279,29.9922657,46.62174606,61.09266281,14.49023342,32.81566238,45.89492416,28.72344589,44.3524704,25.55719757,80.05809021,24.45575523,25.39906693,30.98475647,26.7220459,30.92246819,80.09081268,22.2556572,12.45871449,42.1818428,28.65351677,69.23066711,58.05103302,13.94726086,42.75657654,43.34275818,21.53989983,43.60723495,26.52884483,31.4081955,52.53620529,20.58336449,23.14788818,19.71673203,18.210186,36.03406143,17.73504829,91.40259552,47.20335388,20.40093422,32.328022,26.8315773,42.63117218,33.95189667,17.89397049,15.70735455
31/08/2020,47.26749039,40.4945755,37.72452164,21.89622688,40.16553879,31.52922058,49.7324791,62.08534622,14.98862934,34.25025177,48.07678223,29.44551659,46.53791809,26.60989571,81.60952759,25.57340431,25.96477127,32.87002563,28.14786911,31.65638542,81.53422546,23.2353878,12.79439545,44.69024658,29.30228233,72.04842377,61.06369019,14.29301548,44.682724,45.56420517,22.4022274,46.27807236,27.36266136,33.10327148,54.20796967,21.69566154,24.42471886,20.6079731,18.97063065,37.51940536,18.58380508,94.13803864,48.83376694,21.233881,32.91625214,27.26233673,44.80433655,36.08522415,18.65344238,16.11158371
30/09/2020,46.33671951,39.47009659,36.60368347,20.68721008,39.12434006,30.1061554,48.77126694,60.30903625,14.26506138,33.70666122,46.69517136,28.36441612,45.18619156,26.15177917,79.49206543,24.81156158,25.2810154,31.90972328,27.10556412,30.97358513,78.26528168,22.54884338,12.58159161,43.52348709,28.90221786,70.9997406,59.24949646,13.87656212,43.48803329,43.96116257,21.62502861,44.52807617,25.76211548,32.38477325,52.0291481,21.05006409,23.75161552,19.39255524,18.22405052,36.82209396,18.10288048,90.92007446,46.41805649,20.7871685,31.88218307,26.46864128,43.08312607,35.7663765,17.96431541,15.18945313
30/10/2020,46.56562042,39.65179443,38.03433228,21.27370453,38.30822372,31.21235466,47.06019974,59.41187286,14.24458408,32.55812836,45.46865845,28.94067574,44.16286469,25.51249313,80.91539764,24.84887123,25.17430687,30.85754013,26.35235977,30.94404984,75.69791412,22.57893753,12.54356098,42.25967789,28.68754768,69.6319046,59.61784363,14.35910988,41.94366837,42.72060013,21.57749748,43.31178665,26.05922508,31.91178894,53.514431,20.62189674,23.25790405,19.56075668,18.76567078,37.02660751,18.55931664,90.97910309,48.53777313,20.49061394,31.58201981,26.66184235,41.35114288,34.91380692,17.90632057,15.50140762
