Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
29/05/2009,0,20674031,48496272,18468339,0,0,0,0,0,429254651,104155924,24773526,22603475,48016038
30/06/2009,0,30293331,48032628,18231304,0,0,0,0,0,417374759,108527805,32099449,30166315,52401799
31/07/2009,0,39082047,51807682,20119394,0,0,0,0,0,450905190,127002789,44420304,41471293,64017139
31/08/2009,0,44475981,53403060,20930979,0,0,0,0,0,513721907,146277823,52426006,52171259,70722572
30/09/2009,0,62230362,55240767,22350618,0,0,0,0,0,537993354,163382134,67106591,60940221,76135313
30/10/2009,0,57761450,54612602,21416495,0,0,0,0,0,499699280,151759191,68600963,63502218,87486574
30/11/2009,0,57581920,57802330,28448535,0,0,0,0,0,519946667,153048936,66643899,67740580,97492632
31/12/2009,0,66329107,58394023,49930706,0,0,0,0,0,526962465,193615519,72613246,75858291,101450065
29/01/2010,0,68777466,58614485,48546582,0,0,0,0,0,527027189,190807591,77549288,79069922,106189847
26/02/2010,0,97729322,60208956,50387202,0,0,0,0,0,548953180,196435669,82007598,87212568,115073954
31/03/2010,0,95306122,77422266,54305700,0,0,0,0,0,606223851,259159954,103556629,109328205,129323024
30/04/2010,0,106714257,81972637,70929708,0,0,0,0,0,645781401,284135161,124121318,121505751,138228315
31/05/2010,0,94369346,73834337,64241557,0,0,0,0,0,607527642,252125562,123881860,113807166,140068594
30/06/2010,0,85721465,70201035,81603274,0,0,0,0,0,600282651,244161518,109321482,100268923,138720699
30/07/2010,0,87406331,61296283,82058948,0,0,0,0,0,676328713,259474713,111072369,100946500,153943547
31/08/2010,0,81548416,59074378,68788184,0,0,0,0,0,672518942,252757973,94205906,95270930,145800920
30/09/2010,0,90407130,63790794,71316977,0,0,0,0,0,784516348,288555439,104433802,106499053,154133669
29/10/2010,0,94903234,66046453,86628475,0,0,0,0,0,821554505,299725218,117809382,121789565,173852897
30/11/2010,0,104778679,65733752,89083124,0,0,0,0,0,848599735,352541271,122256768,128838797,175792856
