Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
15/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.21398067
16/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.33799839
17/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.4103384
21/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.66870308
22/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.96840477
23/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.99251747
24/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.9270668
25/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.9270668
28/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,10.85817146
29/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,11.00629616
30/04/2003,,,,,,,,,,,,,,,,,,,,,,,,,11.00629616
01/05/2003,,,,,,,,,,,,,,,,19.17907715,,,,,,,,,10.98907471
02/05/2003,,,,,,,,,,,,,,,,19.53640556,,,,,,,,,11.24743652
05/05/2003,,,,,,,,,,,,,,,,19.57777405,,,,,,,,,11.39556408
06/05/2003,,,,,,,,,,,,,,,,19.73386383,,,,,,,,,11.50924492
07/05/2003,,,,,,,,,,,,,,,,19.65676498,,,,,,,,,11.44035244
08/05/2003,,,,,,,,,,,,,,,,19.44424629,,,,,,,,,11.28188419
09/05/2003,,,,,,,,,,,,,,,,19.7188282,,,,,,,,,11.43690777
12/05/2003,,,,,,,,,,,,,,,,20.08555603,,,,,,,,,11.74694157
13/05/2003,,,,,,,,,,,,,,,,20.03853989,,,,,,,,,11.82617474
14/05/2003,,,,,,,,,,,,,,,,20.08555603,,,,,,,,,11.78139114
15/05/2003,,,,,,,,,,,,,,,,20.29431534,,,,,,,,,12.00874805
16/05/2003,,,,,,,,,,,,,,,,20.33004379,,,,,,,,,12.01564026
