Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
29/10/2004,1942.78691,2588.37345,364.0661,364.0661,364.0661,364.0661,364.0661,364.0661,3760.39779,364.0661,269.1615,491.89116,301.3164,276.433,4152.14023,363.0276,225.1578,367.1736,140.7611,364.0661,778.42878,1942.78691
30/11/2004,2107.0028,2699.19076,376.5894,376.5894,376.5894,376.5894,376.5894,376.5894,3989.52059,376.5894,280.7802,507.80564,320.3589,285.5045,4371.20433,371.0717,234.8882,390.8632,150.6608,376.5894,818.62927,2107.0028
31/12/2004,2182.72976,2796.92189,391.3549,391.3549,391.3549,391.3549,391.3549,391.3549,4159.33917,391.3549,294.8616,528.91755,329.5041,297.0315,4498.42549,392.2149,240.8262,382.4067,146.9011,391.3549,857.84833,2182.72976
31/01/2005,2084.39869,2726.44768,378.3038,378.3038,378.3038,378.3038,378.3038,378.3038,4056.39412,378.3038,283.8718,515.75144,320.5921,300.762,4245.56899,380.9922,244.8083,393.5797,148.5862,378.3038,834.88604,2084.39869
28/02/2005,2113.00694,2787.7598,382.3299,382.3299,382.3299,382.3299,382.3299,382.3299,4181.66843,382.3299,284.6949,513.60732,323.566,301.7122,4272.38855,392.5636,249.5644,464.9934,168.8011,382.3299,856.02642,2113.00694
31/03/2005,2033.75039,2743.62968,375.3641,375.3641,375.3641,375.3641,375.3641,375.3641,4148.80476,375.3641,281.4046,495.18964,323.6982,299.6115,4169.32007,390.8588,252.1517,449.3643,165.0878,375.3641,843.52012,2033.75039
29/04/2005,1904.31505,2693.03409,368.2159,368.2159,368.2159,368.2159,368.2159,368.2159,4016.6044,368.2159,263.3038,494.49107,312.9597,296.507,3991.4222,402.6439,258.1839,424.3196,155.1687,368.2159,810.14205,1904.31505
31/05/2005,2038.5819,2788.49539,386.0311,386.0311,386.0311,386.0311,386.0311,386.0311,4209.05026,386.0311,280.3597,509.28458,321.8044,303.663,4350.44941,407.8026,261.498,433.6405,159.1438,386.0311,856.54141,2038.5819
30/06/2005,2104.49445,2799.88665,384.608,384.608,384.608,384.608,384.608,384.608,4322.21757,384.608,281.8789,518.07624,314.9849,298.6999,4275.62338,407.6963,275.8669,459.975,171.2237,384.608,872.46761,2104.49445
29/07/2005,2251.59684,2908.78083,403.4058,403.4058,403.4058,403.4058,403.4058,403.4058,4550.08167,403.4058,296.6694,527.81709,327.3766,308.0909,4554.63258,417.2184,282.3546,489.1484,182.5887,403.4058,923.37564,2251.59684
31/08/2005,2219.86933,2883.60694,398.2104,398.2104,398.2104,398.2104,398.2104,398.2104,4518.21602,398.2104,284.9164,518.06992,321.1598,303.519,4537.98596,417.0345,284.5726,516.4523,194.6311,398.2104,917.73527,2219.86933
30/09/2005,2237.46015,2910.4037,400.0441,400.0441,400.0441,400.0441,400.0441,400.0441,4578.15253,400.0441,276.2636,522.72857,325.7038,307.5909,4567.44543,415.2794,294.9809,548.9529,206.7392,400.0441,929.61837,2237.46015
31/10/2005,2154.77437,2859.35505,396.1557,396.1557,396.1557,396.1557,396.1557,396.1557,4440.61516,396.1557,270.8253,537.80923,321.9908,306.3479,4467.96469,403.0163,275.6112,498.9423,189.6575,396.1557,902.25927,2154.77437
30/11/2005,2276.76639,2967.95749,413.2479,413.2479,413.2479,413.2479,413.2479,413.2479,4637.63952,413.2479,282.7342,563.06396,340.9825,308.9397,4764.46336,409.1377,275.3968,507.5956,195.1378,413.2479,951.20729,2276.76639
30/12/2005,2273.37622,2972.16838,411.9524,411.9524,411.9524,411.9524,411.9524,411.9524,4685.55465,411.9524,280.7684,563.713,341.9459,308.6752,4664.27268,421.5911,277.4548,511.4935,200.6815,411.9524,961.6401,2273.37622
31/01/2006,2492.66568,3055.4988,419.1846,419.1846,419.1846,419.1846,419.1846,419.1846,4926.32161,419.1846,286.3729,571.0731,345.0263,309.1307,4894.16717,429.2199,285.1127,583.6521,229.486,419.1846,1019.22792,2492.66568
28/02/2006,2479.38174,3062.33322,418.51852,418.51852,418.51852,418.51852,418.51852,418.51852,4920.40428,418.51852,288.0043,582.02337,354.7432,312.1485,4831.69412,432.9207,288.1447,534.1268,208.5704,418.51852,1006.68407,2479.38174
31/03/2006,2599.88525,3105.68547,424.69819,424.69819,424.69819,424.69819,424.69819,424.69819,5042.32967,424.69819,290.8898,585.27673,371.3168,314.2863,4950.59336,428.6238,276.9368,556.7474,218.8304,424.69819,1034.81308,2599.88525
28/04/2006,2592.37963,3142.95422,424.12064,424.12064,424.12064,424.12064,424.12064,424.12064,5077.67575,424.12064,293.1151,607.97376,378.4819,316.3551,4921.18519,415.5052,281.3921,587.1124,233.1487,424.12064,1039.19898,2592.37963
