Date,CDC,CDL,CSB,DES,DGRO,DGRS,DGRW,DHS,DIV,DJD,DLN,DON,DTD,DURA,DVY,ESGS,FDL,FDRR,FDVV,FVD,HDV,JDIV,KBWD,LEAD,LVHD,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
31/10/2003,476.8818,476.8818,3442.404,3442.404,476.8818,2151.636,2367.48263,476.8818,911.2281,476.8818,476.8818,911.2281,476.8818,476.8818,476.8818,476.8818,476.8818,476.8818,476.8818,476.8818,476.8818,911.2281,451.12577,2367.48263,3442.404,476.8818,911.2281,911.2281,476.8818,476.8818,476.8818,476.8818,476.8818,476.8818,3267.46366,476.8818,2367.48263,3267.46366,2151.636,476.8818,911.2281,476.8818,2151.636,476.8818,476.8818,476.8818,4318.04682,2367.48263,911.2281,3442.404
28/11/2003,483.3513,483.3513,3574.545,3574.545,483.3513,2227.994,2395.86914,483.3513,937.6322,483.3513,483.3513,937.6322,483.3513,483.3513,483.3513,483.3513,483.3513,483.3513,483.3513,483.3513,483.3513,937.6322,451.61819,2395.86914,3574.545,483.3513,937.6322,937.6322,483.3513,483.3513,483.3513,483.3513,483.3513,483.3513,3359.17178,483.3513,2395.86914,3359.17178,2227.994,483.3513,937.6322,483.3513,2227.994,483.3513,483.3513,483.3513,4397.58601,2395.86914,937.6322,3574.545
31/12/2003,513.1447,513.1447,3703.818,3703.818,513.1447,2273.195,2510.59813,513.1447,978.10798,513.1447,513.1447,978.10798,513.1447,513.1447,513.1447,513.1447,513.1447,513.1447,513.1447,513.1447,513.1447,978.10798,472.57763,2510.59813,3703.818,513.1447,978.10798,978.10798,513.1447,513.1447,513.1447,513.1447,513.1447,513.1447,3459.83636,513.1447,2510.59813,3459.83636,2273.195,513.1447,978.10798,513.1447,2273.195,513.1447,513.1447,513.1447,4463.35811,2510.59813,978.10798,3703.818
30/01/2004,522.1683,522.1683,3831.882,3831.882,522.1683,2371.956,2558.31933,522.1683,1003.91685,522.1683,522.1683,1003.91685,522.1683,522.1683,522.1683,522.1683,522.1683,522.1683,522.1683,522.1683,522.1683,1003.91685,487.42956,2558.31933,3831.882,522.1683,1003.91685,1003.91685,522.1683,522.1683,522.1683,522.1683,522.1683,522.1683,3560.35144,522.1683,2558.31933,3560.35144,2371.956,522.1683,1003.91685,522.1683,2371.956,522.1683,522.1683,522.1683,4651.52811,2558.31933,1003.91685,3831.882
27/02/2004,533.3594,533.3594,3906.083,3906.083,533.3594,2393.219,2593.75083,533.3594,1028.74316,533.3594,533.3594,1028.74316,533.3594,533.3594,533.3594,533.3594,533.3594,533.3594,533.3594,533.3594,533.3594,1028.74316,501.01355,2593.75083,3906.083,533.3594,1028.74316,1028.74316,533.3594,533.3594,533.3594,533.3594,533.3594,533.3594,3637.02265,533.3594,2593.75083,3637.02265,2393.219,533.3594,1028.74316,533.3594,2393.219,533.3594,533.3594,533.3594,4507.896,2593.75083,1028.74316,3906.083
31/03/2004,528.6907,528.6907,3960.099,3960.099,528.6907,2415.523,2558.36614,528.6907,1030.40154,528.6907,528.6907,1030.40154,528.6907,528.6907,528.6907,528.6907,528.6907,528.6907,528.6907,528.6907,528.6907,1030.40154,496.68769,2558.36614,3960.099,528.6907,1030.40154,1030.40154,528.6907,528.6907,528.6907,528.6907,528.6907,528.6907,3637.78423,528.6907,2558.36614,3637.78423,2415.523,528.6907,1030.40154,528.6907,2415.523,528.6907,528.6907,528.6907,4362.68876,2558.36614,1030.40154,3960.099
30/04/2004,515.7697,515.7697,3755.304,3755.304,515.7697,2292.369,2512.1185,515.7697,986.81893,515.7697,515.7697,986.81893,515.7697,515.7697,515.7697,515.7697,515.7697,515.7697,515.7697,515.7697,515.7697,986.81893,472.50003,2512.1185,3755.304,515.7697,986.81893,986.81893,515.7697,515.7697,515.7697,515.7697,515.7697,515.7697,3504.20908,515.7697,2512.1185,3504.20908,2292.369,515.7697,986.81893,515.7697,2292.369,515.7697,515.7697,515.7697,4085.93166,2512.1185,986.81893,3755.304
31/05/2004,521.0298,521.0298,3800.63454,3800.63454,521.0298,2328.855,2548.35347,521.0298,1012.10782,521.0298,521.0298,1012.10782,521.0298,521.0298,521.0298,521.0298,521.0298,521.0298,521.0298,521.0298,521.0298,1012.10782,482.11917,2548.35347,3800.63454,521.0298,1012.10782,1012.10782,521.0298,521.0298,521.0298,521.0298,521.0298,521.0298,3591.16161,521.0298,2548.35347,3591.16161,2328.855,521.0298,1012.10782,521.0298,2328.855,521.0298,521.0298,521.0298,4305.04748,2548.35347,1012.10782,3800.63454
30/06/2004,533.3406,533.3406,3993.665,3993.665,533.3406,2426.931,2594.29402,533.3406,1048.23244,533.3406,533.3406,1048.23244,533.3406,533.3406,533.3406,533.3406,533.3406,533.3406,533.3406,533.3406,533.3406,1048.23244,484.87773,2594.29402,3993.665,533.3406,1048.23244,1048.23244,533.3406,533.3406,533.3406,533.3406,533.3406,533.3406,3690.49604,533.3406,2594.29402,3690.49604,2426.931,533.3406,1048.23244,533.3406,2426.931,533.3406,533.3406,533.3406,4402.59834,2594.29402,1048.23244,3993.665
30/07/2004,525.8284,525.8284,3810.074,3810.074,525.8284,2263.518,2503.18533,525.8284,1019.8323,525.8284,525.8284,1019.8323,525.8284,525.8284,525.8284,525.8284,525.8284,525.8284,525.8284,525.8284,525.8284,1019.8323,474.99321,2503.18533,3810.074,525.8284,1019.8323,1019.8323,525.8284,525.8284,525.8284,525.8284,525.8284,525.8284,3529.13841,525.8284,2503.18533,3529.13841,2263.518,525.8284,1019.8323,525.8284,2263.518,525.8284,525.8284,525.8284,4023.86145,2503.18533,1019.8323,3810.074
