Date,MKT,SMB,HML,MOM,BAB,QMJ
23/04/2008,0.000851275,0.003570337,-0.011587036,0.000731711,-0.003688546,0.005149795
24/04/2008,0.005481983,0.005493302,0.001638283,-0.029420709,-0.015178891,-0.006295832
25/04/2008,0.0070976,-0.001543474,0.002490533,-0.005039421,0.000303945,-0.004431752
28/04/2008,3.99E-05,0.005048131,0.001003444,-0.00340453,0.000846692,-0.001365092
29/04/2008,-0.005599563,-0.002156772,0.001390727,-0.010959783,0.003682473,0.0041286
30/04/2008,-0.002062974,0.000584262,0.002739364,0.010209803,0.010683135,-0.000269
01/05/2008,0.014925595,-0.001400894,-0.001412335,-0.024386455,-0.01695429,-0.003244853
02/05/2008,0.003139049,-0.007345,0.001786878,0.001646314,0.001748204,-0.003015304
05/05/2008,-0.002794462,0.003282837,-0.000160736,0.012738161,0.0047571,-0.000133931
06/05/2008,0.008343076,-0.0012219,0.004181268,0.001751889,-0.001606475,-0.001748455
07/05/2008,-0.016042111,0.002142771,-0.002441231,0.010134401,0.011216287,0.007147495
08/05/2008,0.004142649,-0.000323335,-0.00198558,0.011876529,0.001893131,0.000847644
09/05/2008,-0.004569627,0.00685856,-0.001139742,0.001697451,0.001246466,0.001501575
12/05/2008,0.011203906,0.005006838,-0.003619539,-0.004973164,-0.009938289,-0.000609743
13/05/2008,0.000635594,0.004977107,-0.001400875,0.007459121,1.48E-05,0.001966684
14/05/2008,0.003114362,-0.003946394,0.001838748,-0.008872649,0.00164431,0.000191834
15/05/2008,0.011047755,-0.000285233,0.000778525,-0.003046182,-0.005938055,-0.001190615
16/05/2008,0.002174508,-0.002916943,0.002019766,0.010592715,0.005867344,-0.001280616
19/05/2008,-0.000171231,-0.002032115,0.00210124,0.001516112,0.006212,0.000699519
20/05/2008,-0.00608986,0.00377467,-0.000541039,0.013211114,0.012809972,0.002476526
21/05/2008,-0.015691408,0.005553159,0.001470092,0.007443271,0.011746675,0.003178668
22/05/2008,0.00287271,0.001706252,-0.002250387,-0.00614542,-0.010817803,0.002225524
23/05/2008,-0.011988391,0.002516531,-0.00642204,0.006275328,0.007488792,0.001605917
27/05/2008,0.004960805,0.005954278,-0.00446342,-0.003084806,-0.00873373,0.002893133
28/05/2008,0.005596612,0.000264555,-0.001643736,0.005934308,-0.005716351,-0.000464538
29/05/2008,0.004700714,0.002932742,-0.003654741,-0.012130523,-0.010828528,-0.000125733
30/05/2008,0.003084123,0.002251688,-0.00114445,0.004897028,0.01344692,-0.001108983
02/06/2008,-0.009129359,-0.000455689,0.001668528,0.008877865,0.002303219,0.000704512
03/06/2008,-0.005188986,0.002560251,-0.001235692,-0.003387799,-8.24E-06,0.00032839
04/06/2008,-0.000659345,0.006202868,-0.006030909,-0.001056737,-0.004264299,0.003500201
05/06/2008,0.020139229,0.002094333,-0.001168432,0.005401912,-0.008938601,-0.000468834
06/06/2008,-0.027247779,0.002149808,0.000564799,0.017718465,0.017253326,0.002094016
09/06/2008,-0.000577857,-0.007025867,-0.000716115,0.016189031,0.00181004,0.008954867
10/06/2008,-0.004428012,-0.001254934,-0.003256523,-0.003921178,-0.001364039,0.001749121
11/06/2008,-0.0154112,-0.002221137,-0.000334538,0.016248308,0.01330134,0.001692531
12/06/2008,0.001714099,-0.000243831,-0.001702269,-0.007245491,-0.003976412,-0.001200233
13/06/2008,0.014980028,0.00089536,-0.002786663,-0.005092071,-0.008268993,-0.002197681
16/06/2008,0.003252316,0.005775068,-0.003333304,0.001110154,-0.006489728,-0.003059072
17/06/2008,-0.0041803,-0.000240661,-0.000925578,0.013776057,0.007580123,0.003251926
18/06/2008,-0.008679123,-0.000401421,0.002956056,0.009843368,0.001011755,-7.86E-05
19/06/2008,0.002219704,0.005867727,-0.008530639,-0.00810824,-0.015082744,0.002619309
20/06/2008,-0.017749461,0.002784728,8.55E-05,0.011445349,0.003828068,0.002363004
23/06/2008,-0.000896015,-0.007231007,-0.000996898,0.022735822,0.006184123,0.006933985
24/06/2008,-0.006230978,-0.01047477,0.000538547,-0.009418939,-0.002026223,-0.000115529
25/06/2008,0.006232868,0.003509103,-0.003161453,-0.006423124,-0.008172954,0.002859088
26/06/2008,-0.02683674,0.00611663,0.000389487,0.012157144,0.006178698,0.003394955
27/06/2008,-0.002614099,-0.000448239,-0.002987952,0.005977968,-0.002655705,0.00022957
30/06/2008,-0.001177382,-0.009303936,0.002634224,0.009754763,0.007093862,-0.000970755
01/07/2008,0.002479163,-0.003126427,-0.000924626,0.005017722,-0.014940611,0.004013343
02/07/2008,-0.020785181,-0.006501088,7.09E-05,-0.00637877,0.004827708,0.004252815
03/07/2008,-0.002547585,-0.006507979,-0.002141936,-0.003881998,-0.002210834,0.007142715
07/07/2008,-0.009057034,-0.001114002,-0.008083834,0.004996817,-0.008510858,0.012364496
08/07/2008,0.017558382,0.007854206,0.014830687,-0.022086514,-0.026824638,-0.013128888
09/07/2008,-0.020191724,-0.00071984,-0.008915968,0.016921732,0.023098043,0.008107251
10/07/2008,0.007416068,0.001513584,-0.007966972,0.023767816,0.000528092,0.002110457
11/07/2008,-0.008325607,0.015297678,-0.008010843,0.012969218,-0.006669205,0.001797994
14/07/2008,-0.008299672,-0.002987869,-0.014797718,0.019243625,0.002277645,0.01144553
15/07/2008,-0.011535907,0.007517374,-0.009257533,-0.007037196,-0.009776657,0.008374753
16/07/2008,0.024438691,0.000634595,0.023133478,-0.041670652,-0.031025437,-0.020505632
17/07/2008,0.010107102,-0.001182137,0.023305527,-0.041381956,-0.012406718,-0.011499775
18/07/2008,0.000283077,-0.006579233,0.007187931,-0.00209694,0.013789305,-0.004641924
21/07/2008,0.003562398,0.004849326,-0.003564092,0.013848034,0.00109386,-0.005171639
22/07/2008,0.011660178,0.006692369,0.021971682,-0.036566347,-0.020978565,-0.012048193
23/07/2008,0.001811353,-0.000910264,0.013594745,-0.037481087,-0.004764208,-0.004360839
24/07/2008,-0.024660329,0.00783964,-0.023500928,0.034990015,0.023879052,0.026440766
25/07/2008,0.005596242,0.007787174,-0.008507395,0.008612866,-0.001634831,0.002956478
28/07/2008,-0.017073209,0.00179584,-0.009346733,0.01995473,0.011834315,0.010143243
29/07/2008,0.021359936,-0.001993525,0.019722321,-0.030459391,-0.0262988,-0.013929165
30/07/2008,0.016166089,-0.010103398,-0.002180293,0.016282544,0.003263535,0.000539333
31/07/2008,-0.011605409,0.005545986,0.002958018,-0.009750486,0.014084409,-0.006563812
01/08/2008,-0.005084133,0.006775659,0.003437908,-0.010609541,-0.002197878,-0.00172726
04/08/2008,-0.013501829,-0.004867873,0.004700308,-0.020137488,0.003150858,0.009249996
05/08/2008,0.024949241,-0.008423108,0.012109698,-0.03111858,-0.022815204,-0.000241775
06/08/2008,0.005665303,0.003363976,-0.009043193,0.009782108,0.001479264,0.003860485
07/08/2008,-0.017051834,0.004043982,-0.014597537,0.015180677,0.013603639,0.015087797
08/08/2008,0.020045833,0.004352933,0.009021552,-0.03387605,-0.019747507,0.001737513
11/08/2008,0.007046555,0.013312408,0.010301375,-0.020126112,-0.016313919,-0.000581304
12/08/2008,-0.009900571,0.00758248,-0.011400826,0.018092186,0.011462886,0.013748757
13/08/2008,-0.000332718,0.007728171,-0.011453759,0.030998073,0.007325605,0.005520596
14/08/2008,0.005416726,0.00218421,0.007601819,-0.019795441,-0.007901072,-0.007041309
15/08/2008,0.001587539,-0.004738422,0.008894757,-0.021353254,0.002436021,-0.0006362
18/08/2008,-0.013776462,0.002343301,-0.005297966,0.015403838,0.00918991,0.007040348
19/08/2008,-0.009206336,-0.005685779,-0.008478875,0.031771017,0.009792796,0.005650723
20/08/2008,0.006801349,-0.004967805,-0.00188009,0.011172425,-0.001502175,-0.004103889
21/08/2008,0.003109676,-0.008163117,-0.002431683,0.012087794,0.006275294,0.001947277
22/08/2008,0.009920929,0.003223787,0.005868181,-0.023181687,-0.008943414,-0.003034752
25/08/2008,-0.018937988,-0.001642597,-0.002408596,0.009654853,0.009691905,0.001979194
26/08/2008,0.003547526,5.03E-05,0.001176887,0.00532613,-0.001606938,-0.002012008
27/08/2008,0.009496784,0.00116072,0.003828184,-0.00059531,-0.00295326,-0.004215514
28/08/2008,0.014482046,0.000945455,0.013175744,-0.026786426,-0.009284616,-0.012141834
29/08/2008,-0.012103394,0.003046495,0.005902086,-0.000789466,0.006697926,-0.004622896
02/09/2008,-0.006788819,0.001530758,0.01463795,-0.026451322,-0.007024595,-0.001331693
03/09/2008,-0.002907448,0.004125862,0.013337746,-0.018375392,-0.010535254,-0.004878053
04/09/2008,-0.029271438,0.003498016,-0.002677355,0.011804898,0.010625065,0.008452963
05/09/2008,0.004125628,-0.005816849,0.008164152,-0.005106145,-0.009254615,-0.009656638
08/09/2008,0.015291153,-0.002384299,0.015850972,-0.026704471,-0.017186802,-0.002107577
09/09/2008,-0.035593368,0.00416052,-0.006712473,0.00147224,0.009098915,0.026046711
10/09/2008,0.008709122,0.003341507,-0.006140316,0.019513017,-0.007840649,0.008915212
11/09/2008,0.011299624,-0.0094566,-0.000926711,0.00568043,-0.009990356,0.005492879
12/09/2008,0.005022647,0.000160791,-0.004018211,0.010216673,-0.001211564,-0.004708593
15/09/2008,-0.046407925,0.009862091,-0.014743536,0.02111865,0.003304989,0.034837005
16/09/2008,0.016092576,0.001846287,0.009389628,0.004719199,-0.028899087,-0.006565935
17/09/2008,-0.045572596,0.005982325,-0.013925383,0.016930037,-7.41E-05,0.015692657
18/09/2008,0.04493118,0.010074149,0.025396717,-0.030769058,-0.045586792,-0.030194722
19/09/2008,0.045218342,-0.006315513,0.025954722,-0.016111089,-0.000656566,-0.036301469
22/09/2008,-0.03727643,0.001583183,-0.026096145,0.030333647,0.026980206,0.020282534
23/09/2008,-0.015375737,-0.000713044,0.000229567,0.000384479,0.004823983,0.001534432
24/09/2008,-0.003351036,-0.00970202,-0.004055129,0.006898617,0.001676148,0.003026364
25/09/2008,0.016296662,-0.009024366,0.0040553,-0.004743417,-0.003783697,-0.002615947
26/09/2008,-0.00147151,-0.005082023,0.004056276,-0.006510989,-0.006366399,-0.00204817
29/09/2008,-0.08298531,0.026685549,-0.017362357,0.021354034,0.012917436,0.029938143
30/09/2008,0.047436177,-0.021940368,0.008994823,-0.009180949,-0.013601405,-0.017680005
01/10/2008,-0.006365858,-0.008727661,0.020012768,-0.01508381,0.001915916,-0.012316061
02/10/2008,-0.046011746,-0.004339348,0.008256047,0.000693858,0.019210597,0.013467253
03/10/2008,-0.015070015,-0.009084131,-0.005299125,0.012602347,0.009590675,0.015744554
06/10/2008,-0.041904247,-0.004987125,-0.000774186,0.009231461,-0.048378451,0.019164646
07/10/2008,-0.058427392,0.006041665,-0.020029747,0.018580184,0.014044674,0.026920752
08/10/2008,-0.010696429,-0.007530454,-0.013654475,0.014056446,-0.023947083,0.007922575
09/10/2008,-0.07419689,0.001706864,-0.019658734,0.014269366,0.00139136,0.012005545
10/10/2008,-0.01071449,0.029883869,0.013957999,-0.009455807,-0.054609134,-0.016470816
13/10/2008,0.114570637,-0.018812235,-0.017721412,0.003774802,0.012570436,0.003336963
14/10/2008,-0.009418953,-0.018155725,0.02855665,-0.014015255,0.02586894,-0.024887377
15/10/2008,-0.090231904,0.008426312,0.003471222,0.000475495,0.017900709,0.006099604
16/10/2008,0.040419688,0.010272499,-0.00806439,0.01312873,-0.020618715,0.012466564
17/10/2008,-0.002988619,-0.007679533,-0.005533511,-0.000353985,0.018218909,-0.001769389
20/10/2008,0.046594792,-0.011379298,-0.005596058,0.011286241,0.003816312,0.00166877
21/10/2008,-0.031488151,0.004910136,0.005227242,-0.00042832,0.016886579,-0.002895175
22/10/2008,-0.059635968,0.009462437,0.001225069,0.002147448,-0.00064688,0.008299646
23/10/2008,0.000950017,-0.023143617,0.000695975,0.007527097,-0.003130687,0.013367217
24/10/2008,-0.033241955,0.001450631,-0.001731938,0.005064005,-0.007156372,0.005707127
27/10/2008,-0.037080024,-0.003314553,0.000708462,-0.003049964,-0.003243186,0.008265333
28/10/2008,0.096550781,-0.032640051,-0.000643342,-0.002827409,-0.020892248,0.00737045
29/10/2008,0.001177046,0.016801983,-0.00630615,0.007254868,-0.004501873,-0.002636272
30/10/2008,0.031993886,0.00697442,-0.002693082,0.001467664,-0.007819207,-0.005611539
31/10/2008,0.01826865,0.020379836,0.006386512,-0.004656489,0.006598794,-0.009681884
03/11/2008,-0.001108123,0.001375623,0.003471221,-0.008259637,0.003407413,-0.0032698
04/11/2008,0.038756856,-0.025137308,0.001181276,-0.025214583,-0.024675196,-0.018725005
05/11/2008,-0.05092009,0.004244761,-0.005486747,0.022096342,0.039834569,0.023441493
06/11/2008,-0.049323421,0.015455649,-0.001852539,0.031335917,0.020140033,0.018011461
07/11/2008,0.026481454,-0.013607204,-0.003150724,-0.00029324,-0.008551005,0.001143693
10/11/2008,-0.013554625,-0.009259176,-0.010347071,0.013535282,0.013597151,0.0171941
11/11/2008,-0.024171329,0.001135603,0.002978753,0.019115426,0.003963604,0.010049001
12/11/2008,-0.054131798,0.000780154,-0.002491507,0.022168936,0.013010814,0.015186142
13/11/2008,0.068934172,-0.002701344,-0.002830502,-8.84E-05,-0.037858157,-0.002787392
14/11/2008,-0.044071784,-0.017162446,0.000878245,0.001423789,0.023706717,0.003290472
17/11/2008,-0.024093945,0.010596981,-0.005928914,0.011807895,-0.007124738,0.010783585
18/11/2008,0.006221769,-0.013031486,-0.004821063,0.006036584,0.004733541,0.012029612
19/11/2008,-0.064053165,0.000779258,-0.015730964,0.012496189,0.005999616,0.018953578
20/11/2008,-0.07049792,0.010743965,-0.00570123,0.007670039,-0.010442618,0.017715991
21/11/2008,0.061640284,-0.017781189,-0.007212683,0.006200943,-0.031744921,0.012150327
24/11/2008,0.066309733,-0.011895714,0.008760471,-0.019062356,-0.031068833,-0.026910632
25/11/2008,0.008999131,-0.000953629,0.016591396,-0.002941819,-0.005000307,-0.010483482
26/11/2008,0.038502788,0.01377261,0.000225505,-0.018156398,-0.020059701,-0.007524712
28/11/2008,0.0103264,-0.001962627,0.008568442,-0.013246936,0.016349111,-0.01188573
01/12/2008,-0.090354361,-0.008102691,-0.01736389,0.037964712,0.067014823,0.04715279
02/12/2008,0.038067985,0.004619742,0.014273378,-0.014284951,-0.027072321,-0.020129882
03/12/2008,0.024765422,-0.004125588,0.006286736,0.001036781,-0.012404204,-0.00422613
04/12/2008,-0.030574061,0.001498676,0.005930376,0.007139217,0.00691283,0.000385779
05/12/2008,0.03711111,-0.002927132,0.007039523,-0.008091552,-0.022283567,-0.011251891
08/12/2008,0.040648453,0.001364843,-0.001145343,-0.040420584,-0.040295381,-0.018464297
09/12/2008,-0.02303572,-0.001392805,-0.010292022,-0.00721614,0.00454516,0.010583728
10/12/2008,0.015090453,0.014600078,-0.01009965,-0.017492285,-0.02897158,-0.007211947
11/12/2008,-0.030336713,-0.011316873,-0.009950167,0.014122716,0.037493875,0.026962269
12/12/2008,0.010840341,0.024156641,-0.001888983,-0.006688688,-0.019099483,-0.013706346
15/12/2008,-0.014147167,-0.014061087,-0.010261393,0.006302767,0.01665699,0.013100993
16/12/2008,0.053199016,-0.000431363,0.011139078,-0.02496317,-0.029816313,-0.0227539
17/12/2008,-0.00537033,0.019056681,-0.004676102,-0.01255898,-0.012087493,-0.000949176
18/12/2008,-0.020872963,0.000574316,0.003635546,0.018928167,0.017919166,0.010916872
19/12/2008,0.004247327,0.007697111,0.000941871,-0.014743258,-0.043625118,-0.002945432
22/12/2008,-0.019592382,-0.000793309,-0.001241771,0.024630292,0.030689724,0.00651895
23/12/2008,-0.007667174,-0.002231605,-0.004512825,0.003777733,-0.000509828,0.004100178
24/12/2008,0.004525399,-0.004668589,-0.00098956,-0.004482452,0.000267051,-0.002538701
26/12/2008,0.007095231,0.005988044,0.001153782,-0.006999677,-0.009194817,-0.004385879
29/12/2008,-0.004463202,-0.018065278,0.000546782,0.010976409,0.006146914,0.008379128
30/12/2008,0.025146149,0.002240622,0.00535193,-0.01026441,-0.018346061,-0.005201468
31/12/2008,0.017538916,0.02030309,0.006196984,-0.017057322,0.005225863,-0.014081402
02/01/2009,0.030426672,-0.005404042,-0.007030649,-0.043386805,0.0082641,-0.000649777
05/01/2009,-0.000609559,0.010910369,-0.007733626,-0.031252803,-0.004163425,-0.007296333
06/01/2009,0.010928607,0.018807173,0.002078224,-0.0633589,-0.006628318,-0.022814264
07/01/2009,-0.030391271,0.001327484,-0.006129663,0.027667483,0.037499611,0.01387953
08/01/2009,0.005991513,0.008676557,0.001331808,-0.019795389,-0.014596452,-0.011425302
09/01/2009,-0.022512397,-0.011067764,-0.00727434,0.010559744,0.028629146,0.00719468
12/01/2009,-0.025480416,-0.004152785,-0.007385154,0.047142992,0.029842245,0.025222245
13/01/2009,0.003906333,0.00649291,-0.000366224,0.008125859,-0.000210349,-0.005142451
14/01/2009,-0.035253442,-0.004170989,-0.004474695,0.033437172,0.018849058,0.012126669
15/01/2009,0.005018428,0.013902665,-0.014305516,0.009450098,-0.008072093,0.012090303
16/01/2009,0.008526749,0.002270207,-0.008656791,-0.002683025,-0.001660983,0.000686782
20/01/2009,-0.055208368,-0.004068819,-0.014678219,0.040625406,0.032831714,0.032183386
21/01/2009,0.04333715,7.26E-05,0.0035054,-0.022742885,-0.028877134,-0.023537311
22/01/2009,-0.018272929,-0.007446306,-0.008070435,0.011003926,0.017596844,0.012564325
23/01/2009,0.007293378,-0.005120536,0.000705642,-0.016030809,-0.02041315,-0.012922217
26/01/2009,0.006120662,0.008198854,-0.002647672,-0.002633181,-0.004921805,0.002684066
27/01/2009,0.010956226,-0.00118153,-0.004015333,-0.007248961,0.00111904,-0.000152647
28/01/2009,0.033657236,-0.004557667,0.009723367,-0.025636858,-0.020020239,-0.01604172
29/01/2009,-0.032767023,-0.000768429,-0.010704367,0.028606915,0.031145509,0.012307322
30/01/2009,-0.02124727,0.00609945,-0.004320544,0.013634733,0.021159116,0.003642188
02/02/2009,-0.000757955,0.015185039,-0.006450079,0.013718624,-0.014690066,0.001799602
03/02/2009,0.014324614,-0.004060444,-0.013000412,0.001830112,0.000808028,0.01146785
04/02/2009,-0.004638586,-0.001348051,-0.009853378,-0.010170614,0.010085671,-0.001477681
05/02/2009,0.016224801,-0.002415953,-0.002889304,-0.010443726,-0.009029231,0.004589298
06/02/2009,0.028195719,-0.001085047,0.011570301,-0.021483643,-0.028448286,-0.014509549
09/02/2009,0.001201356,-0.011226624,0.001481102,-0.021067603,-0.00230345,-0.005270449
10/02/2009,-0.046675235,0.012691529,-0.016714919,0.03551111,0.03779655,0.022437169
11/02/2009,0.007175055,-0.006090077,0.008290586,-0.007414754,0.000691542,-0.013575874
12/02/2009,0.002890083,0.000669751,-0.008500257,0.003754849,0.003847063,0.006980497
13/02/2009,-0.009014776,0.006272618,-0.007881355,-0.00183354,0.002026935,0.008618189
17/02/2009,-0.045462326,0.007386505,-0.011089271,0.037061604,0.021053682,0.017751193
18/02/2009,-0.003403557,-0.007019733,-0.005982788,0.008080181,-0.001484019,0.007412295
19/02/2009,-0.011267291,-0.000229504,-0.012918292,0.014228463,0.0015732,0.013789352
20/02/2009,-0.011574668,-0.003793828,-0.004072185,0.012594586,-0.021135621,0.001687362
23/02/2009,-0.036411884,-0.002990975,0.006494921,0.015108549,0.00529941,0.0024745
24/02/2009,0.040514238,-0.00613021,0.010778415,-0.021616968,-0.038181287,-0.015495172
25/02/2009,-0.01092323,-0.013549389,0.000512974,0.002746789,0.015412431,-0.001413736
26/02/2009,-0.012416474,-0.003713593,0.009318845,-0.009834985,0.004468208,-0.008676497
27/02/2009,-0.019671953,0.018422706,-0.010782368,0.006615923,0.009694517,0.01401462
02/03/2009,-0.050213405,-0.009818027,-0.000702048,0.049627924,0.002092697,0.022594069
03/03/2009,-0.006309477,-0.007152009,-0.019515058,0.001566833,-0.007976755,0.001904531
04/03/2009,0.025879437,0.003326927,-0.008228775,-0.017473568,-0.017447015,0.000403709
05/03/2009,-0.042197349,-0.005572568,-0.013638179,0.028577299,0.023292581,0.015754012
06/03/2009,0.00180931,-5.99E-05,-0.006318331,0.006708284,-0.013152961,0.004350781
09/03/2009,-0.010910483,-0.011677466,-0.00217891,-0.010612653,-0.001203009,-0.008626364
10/03/2009,0.06382595,-0.007130533,0.014064353,-0.046153717,-0.036337498,-0.018801951
11/03/2009,0.00384633,-0.008069813,0.001267392,-0.012864814,0.006398062,-0.00196705
12/03/2009,0.042924442,0.013019043,0.011709922,-0.025203873,-0.028458522,-0.024128359
13/03/2009,0.006375206,0.00177383,0.00275935,1.74E-05,0.014125101,-0.001740706
16/03/2009,-0.004863021,-0.00762772,0.008252972,-0.012432326,0.014440755,0.000657663
17/03/2009,0.032085499,0.004501853,0.007827276,-0.015611856,-0.019777603,-0.012362303
18/03/2009,0.022355111,-0.001624563,0.025838988,-0.041393646,-0.032309313,-0.034376961
19/03/2009,-0.00859286,0.015358496,-0.013046977,-0.011112026,0.01303623,0.015601193
20/03/2009,-0.020594694,-0.000826058,0.001916931,0.028919165,0.029821356,0.016687151
23/03/2009,0.069994018,-0.00477007,0.022445179,-0.069934772,-0.062900415,-0.037421142
24/03/2009,-0.020512759,-0.011114853,-0.01193047,0.001704126,0.04227959,0.017380128
25/03/2009,0.009099387,0.014944095,0.002628298,-0.008399519,-0.008782972,-0.009826535
26/03/2009,0.025853678,0.021129115,0.00141637,-0.030313872,-0.025960246,0.00220211
27/03/2009,-0.022464272,-0.01311891,0.001620782,0.019019454,0.034874024,0.00952149
30/03/2009,-0.035294762,0.013827611,-0.023594682,0.084677217,0.044594028,0.030727808
31/03/2009,0.013987228,-0.001737046,0.007979848,-0.01645955,0.006368929,-0.016317073
01/04/2009,0.017253114,-0.003775634,0.011061414,-0.027974486,-0.019667647,-0.005980299
02/04/2009,0.031771881,0.012371326,0.00820273,-0.046550992,-0.033945079,-0.001476723
03/04/2009,0.011693879,-0.00071264,0.004184738,-0.039705237,-0.014919609,-0.01255056
06/04/2009,-0.009613859,-0.004917116,-0.00576226,0.00406958,0.012733872,0.004907776
07/04/2009,-0.025192911,-0.005366657,-0.003063126,0.026916891,0.03325718,0.00805542
08/04/2009,0.013352386,0.011159304,0.000591048,-0.015331272,-0.013463768,0.000183781
09/04/2009,0.040111367,0.005861617,0.025837671,-0.094581767,-0.046442121,-0.035284938
13/04/2009,0.003705084,-0.007801593,0.012534316,-0.045053557,-0.013694985,-0.027341268
14/04/2009,-0.019718952,0.002571702,-0.021747018,0.018088463,0.036749289,0.01519919
15/04/2009,0.01250998,-0.000213243,0.017366778,-0.034878503,-0.028300229,-0.024649828
16/04/2009,0.016251618,0.013205233,0.002525599,-0.032668616,-0.020328349,0.000925263
17/04/2009,0.006119814,0.011208142,0.004625529,-0.048418699,-0.009272931,-0.00962783
20/04/2009,-0.045211524,-0.000401021,-0.031657033,0.145319479,0.079396908,0.050380624
21/04/2009,0.023189345,0.00997731,0.018264233,-0.068741286,-0.04107912,-0.023967003
22/04/2009,-0.005785019,0.017173024,-0.007231663,-0.018719419,0.007186802,0.011921046
23/04/2009,0.009252906,-0.024724716,0.001813153,-0.024762676,0.011958825,-0.015742301
24/04/2009,0.019235272,0.006056422,-0.001777328,-0.062885222,-0.029831595,-0.011133294
27/04/2009,-0.0113297,-0.004838654,-0.013327101,0.057678378,0.047338909,0.017377084
28/04/2009,-0.002716583,0.015576221,0.003370124,0.012007969,-0.006171198,0.005816594
29/04/2009,0.02477748,0.012902851,0.007199661,-0.054170796,-0.031747104,-0.020572941
30/04/2009,-0.00064079,-0.000869916,-0.005058025,-0.044941594,0.013419304,0.005691459
01/05/2009,0.005693131,-0.000790915,0.002083672,-0.021495315,-0.000730344,0.002483082
04/05/2009,0.036033444,0.001691692,0.017730296,-0.055819214,-0.028517462,-0.034726308
05/05/2009,-0.003366295,0.0031508,-0.000901445,-0.014614363,0.016273252,-0.001477798
06/05/2009,0.016305571,-0.013424796,0.018345401,-0.043871038,-0.008359955,-0.02579941
07/05/2009,-0.015978072,-0.008426496,-0.002957104,0.021030332,0.030382857,0.014521221
08/05/2009,0.027587682,0.00717167,0.025701652,-0.067432429,-0.034986341,-0.035332646
11/05/2009,-0.020970117,0.01651838,-0.015264991,0.029898851,0.028951761,0.016847452
12/05/2009,-0.002803099,-0.006331485,-0.011446512,0.027199326,0.017579319,0.012246768
13/05/2009,-0.031636648,-0.017033655,-0.017070492,0.073264848,0.045108305,0.029630427
14/05/2009,0.012582109,0.004503082,0.00513107,-0.022080411,-0.015333729,-0.011734101
15/05/2009,-0.010990324,0.002868616,-0.009950887,0.019223846,0.013856632,0.012771393
18/05/2009,0.033355413,0.003199898,0.012949906,-0.047237466,-0.025779631,-0.019931519
19/05/2009,7.18E-05,0.004078764,-0.007665153,-0.017809599,0.011378759,0.001233782
20/05/2009,-0.002142082,0.000878574,-0.009307858,-0.008017321,0.007441053,-0.000826041
21/05/2009,-0.016945501,4.18E-05,9.08E-05,0.0226325,0.005633112,-0.003477203
22/05/2009,-0.000297053,-0.004233472,-0.004236127,0.006048158,0.007410367,0.00349198
26/05/2009,0.028738106,0.014574785,0.00465578,-0.016509555,-0.023577854,-0.0041975
27/05/2009,-0.017740892,0.003583107,-0.010446088,0.001891675,0.014893212,0.006969782
28/05/2009,0.015161278,-0.010848577,0.00233852,-0.018372941,0.004052994,-0.01275376
29/05/2009,0.01485608,0.003910002,-0.002749039,-0.011963807,0.002096201,-0.007058677
01/06/2009,0.027297818,0.011934932,-0.004025248,-0.021312268,-0.017896926,0.006873636
02/06/2009,0.003018041,0.005981539,-0.000438805,0.004562781,0.003057487,0.00568723
03/06/2009,-0.01700135,0.010214258,-0.008236279,0.032131696,0.012285135,0.013040943
04/06/2009,0.013717732,0.003947381,0.004934123,-0.028009043,-0.005826916,-0.01486056
05/06/2009,-0.003094887,0.004010458,-0.00328293,-0.000886754,0.007398801,0.007728791
08/06/2009,-0.00240537,-0.006621174,0.002732599,0.007538387,0.012714545,-0.00104649
09/06/2009,0.005397353,0.002240248,-0.003734612,-0.009656486,0.000927466,0.000861602
10/06/2009,-0.003096906,-0.002145944,-0.002803063,-0.013462383,0.003070333,0.001221539
11/06/2009,0.007067788,-0.001810623,0.002666513,-0.015350576,0.01537859,-0.004338907
12/06/2009,-0.000967677,0.000249654,0.000767512,0.0078647,0.000384026,-0.003461451
15/06/2009,-0.025530913,-0.003455512,-0.00017034,0.0195388,0.010720126,0.010506915
16/06/2009,-0.013478047,-0.003171037,-0.000250251,0.012684319,0.007427595,0.001442189
17/06/2009,-0.003101279,0.007604668,-0.006806669,0.030728202,0.007336435,0.014578797
18/06/2009,0.006995138,-0.004643576,0.002227596,0.005813979,0.002598415,-0.001650579
19/06/2009,0.003993149,0.001759527,-0.002103302,0.000593376,0.002292408,-0.004401342
22/06/2009,-0.033639883,-0.006579475,-0.000794155,0.039739859,0.021126524,0.016941943
23/06/2009,0.00207011,-0.009041613,-0.000250588,-0.006606165,-0.010751195,-0.005325258
24/06/2009,0.008968516,0.001336569,0.00054196,-0.005853445,-0.005346432,-0.005872983
25/06/2009,0.021957668,0.008232218,0.001017662,-0.003259337,0.000140587,-0.003324876
26/06/2009,0.00087716,0.014256527,-0.00241206,-0.001394866,0.021460568,-0.002921938
29/06/2009,0.007871226,-0.012570768,0.004362362,-0.002010846,-0.00699384,0.000364613
30/06/2009,-0.007978903,0.003934348,-0.001774758,0.002484866,0.006998688,-0.001376446
01/07/2009,0.005898362,0.01133067,0.0023821,0.002348624,0.001043327,0.001996277
02/07/2009,-0.028730097,-0.005130536,-0.007957755,0.011105423,0.008743238,0.005971298
06/07/2009,-0.001398829,-0.006737208,-0.011748412,0.022058741,0.008000189,0.00626764
