Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
03/02/2003,1242.55563,1894.63922,277.877,277.877,277.877,277.877,277.877,277.877,2423.70985,277.877,180.8566,355.0231,200.6484,235.3302,2951.11684,321.441,151.1334,227.027,86.09378,277.877,515.0943,1242.55563
04/02/2003,1236.39669,1868.89825,273.8666,273.8666,273.8666,273.8666,273.8666,273.8666,2396.56682,273.8666,176.9459,346.80149,198.3899,235.5867,2908.01654,316.3709,149.61,228.9044,86.85181,273.8666,508.58944,1236.39669
05/02/2003,1230.77778,1859.37242,272.6971,272.6971,272.6971,272.6971,272.6971,272.6971,2388.82858,272.6971,176.4948,344.55546,197.9996,234.4228,2895.64811,314.5873,147.6053,226.7665,86.12778,272.6971,507.52924,1230.77778
06/02/2003,1222.6693,1847.92185,271.5356,271.5356,271.5356,271.5356,271.5356,271.5356,2373.01229,271.5356,176.2732,339.83259,196.917,232.4615,2884.331,314.4206,146.8781,225.5696,85.24617,271.5356,504.04168,1222.6693
07/02/2003,1204.52477,1829.40534,268.7424,268.7424,268.7424,268.7424,268.7424,268.7424,2349.65898,268.7424,173.8447,336.75961,195.1415,230.3789,2835.20142,312.563,144.5069,223.2491,84.5935,268.7424,499.07312,1204.52477
10/02/2003,1214.1949,1842.87633,270.9315,270.9315,270.9315,270.9315,270.9315,270.9315,2367.60817,270.9315,174.6221,339.46305,195.6059,232.1929,2881.62045,314.9377,145.266,226.0226,85.24667,270.9315,502.71132,1214.1949
11/02/2003,1209.73311,1828.45979,269.3721,269.3721,269.3721,269.3721,269.3721,269.3721,2355.08709,269.3721,174.5305,335.27921,194.2712,228.6246,2884.07068,312.7332,142.5011,224.618,85.04164,269.3721,501.80049,1209.73311
12/02/2003,1193.27337,1805.05658,266.258,266.258,266.258,266.258,266.258,266.258,2320.57261,266.258,173.0135,331.39621,191.7764,228.4423,2846.62336,307.3092,138.465,220.065,83.60467,266.258,493.99335,1193.27337
13/02/2003,1190.41943,1801.37298,265.1046,265.1046,265.1046,265.1046,265.1046,265.1046,2309.04867,265.1046,171.0059,333.10606,190.3043,228.8482,2850.47132,304.8464,140.302,220.3901,83.62737,265.1046,489.02539,1190.41943
14/02/2003,1207.77817,1837.20316,270.9409,270.9409,270.9409,270.9409,270.9409,270.9409,2342.40649,270.9409,175.5972,340.23321,193.8544,232.3212,2950.62364,307.5045,142.1073,222.404,84.04593,270.9409,497.8522,1207.77817
18/02/2003,1228.83068,1874.00096,277.0056,277.0056,277.0056,277.0056,277.0056,277.0056,2390.88198,277.0056,179.0058,345.66921,196.8424,233.9879,3055.46844,315.1198,143.6177,225.7854,85.41973,277.0056,509.65406,1228.83068
19/02/2003,1214.40498,1861.43589,275.4057,275.4057,275.4057,275.4057,275.4057,275.4057,2373.04837,275.4057,176.5496,343.97687,196.8224,231.9324,3032.70677,313.1576,142.9983,225.8235,85.14305,275.4057,505.72292,1214.40498
20/02/2003,1214.11338,1845.01151,273.2555,273.2555,273.2555,273.2555,273.2555,273.2555,2365.06574,273.2555,174.9654,341.33948,195.1025,229.5241,3024.47283,310.4052,143.7044,225.1704,85.12767,273.2555,504.34998,1214.11338
21/02/2003,1229.40156,1869.51732,276.9892,276.9892,276.9892,276.9892,276.9892,276.9892,2398.03834,276.9892,177.9721,345.57831,197.553,231.8989,3056.35346,314.4417,144.8983,229.8063,86.88025,276.9892,511.39135,1229.40156
24/02/2003,1208.89096,1836.04189,271.9853,271.9853,271.9853,271.9853,271.9853,271.9853,2358.33863,271.9853,173.1733,338.07539,192.9554,228.4413,3000.19643,308.9454,143.9303,231.2626,87.31274,271.9853,502.67523,1208.89096
25/02/2003,1217.24109,1849.31044,273.9788,273.9788,273.9788,273.9788,273.9788,273.9788,2373.06217,273.9788,175.8269,340.50618,194.7945,230.5877,3005.06885,311.1314,145.1043,230.5053,86.85274,273.9788,505.91094,1217.24109
26/02/2003,1206.98772,1826.24193,270.5544,270.5544,270.5544,270.5544,270.5544,270.5544,2348.712,270.5544,173.923,336.17692,192.9675,228.1003,2916.2195,309.4798,142.6267,230.6173,87.01098,270.5544,500.4765,1206.98772
27/02/2003,1219.20854,1847.96494,273.9228,273.9228,273.9228,273.9228,273.9228,273.9228,2374.76133,273.9228,176.4095,341.5956,195.4728,229.4491,2952.63108,314.2377,143.3966,229.5039,86.58111,273.9228,506.91047,1219.20854
28/02/2003,1217.23949,1856.8277,275.5916,275.5916,275.5916,275.5916,275.5916,275.5916,2388.25238,275.5916,177.9628,342.5953,195.9421,228.2635,2997.73586,315.3307,143.4223,230.2438,86.95255,275.5916,510.93835,1217.23949
03/03/2003,1211.50658,1843.58174,272.6487,272.6487,272.6487,272.6487,272.6487,272.6487,2372.73008,272.6487,175.9481,340.32137,195.192,226.573,2950.38603,312.8597,144.2205,231.694,87.1462,272.6487,505.65016,1211.50658
04/03/2003,1200.95192,1815.93332,268.6199,268.6199,268.6199,268.6199,268.6199,268.6199,2336.60221,268.6199,170.8074,335.42377,192.0843,224.0806,2914.37028,308.9835,143.1932,230.6649,86.69811,268.6199,498.21458,1200.95192
05/03/2003,1200.1274,1832.7414,271.1001,271.1001,271.1001,271.1001,271.1001,271.1001,2344.07545,271.1001,172.2235,339.611,192.9172,222.9464,2941.43883,313.508,144.4906,233.2391,87.08138,271.1001,498.84759,1200.1274
06/03/2003,1192.35786,1816.58598,269.4692,269.4692,269.4692,269.4692,269.4692,269.4692,2334.84034,269.4692,170.7716,334.84691,191.1297,221.0905,2918.17055,312.6241,144.8693,232.8858,86.86509,269.4692,497.91802,1192.35786
07/03/2003,1193.59346,1830.96926,271.6509,271.6509,271.6509,271.6509,271.6509,271.6509,2349.529,271.6509,173.5356,337.94483,192.6871,221.5978,2918.92396,316.6749,144.9252,233.1121,86.65717,271.6509,501.05688,1193.59346
10/03/2003,1171.21153,1785.09804,265.1166,265.1166,265.1166,265.1166,265.1166,265.1166,2297.36906,265.1166,169.4217,325.76953,187.4286,217.9079,2849.30582,310.4938,142.3051,230.0364,85.34373,265.1166,489.70632,1171.21153
11/03/2003,1167.33661,1770.14292,263.4538,263.4538,263.4538,263.4538,263.4538,263.4538,2271.45717,263.4538,167.7579,320.67712,184.9192,219.8091,2837.18876,307.4672,141.6826,228.8772,84.64292,263.4538,484.68112,1167.33661
12/03/2003,1164.55077,1776.66376,265.5064,265.5064,265.5064,265.5064,265.5064,265.5064,2271.3127,265.5064,168.3626,320.31925,186.3369,221.7982,2864.25624,308.3991,142.214,225.2329,83.36186,265.5064,486.17851,1164.55077
