Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
7/31/2008,672.5384,5137.25776,3185.96689,3185.96689,5137.25776,3079.5769,3185.96689,3079.5769,448.22222,448.22222,448.22222,5213.50633,245.78816,392.99689,385.51944,3185.96689,308.01679,801.83047,419.84326,447.84428,5137.25776,5213.50633,360.17304,3185.96689,5213.50633
8/29/2008,683.96344,5232.21357,3229.83494,3229.83494,5232.21357,3190.88452,3229.83494,3190.88452,453.04838,453.04838,453.04838,5345.25915,262.49878,400.23515,396.10151,3229.83494,303.90163,796.28628,417.64438,457.61336,5232.21357,5345.25915,357.62906,3229.83494,5345.25915
9/30/2008,633.71157,4590.63965,2922.12909,2922.12909,4590.63965,2936.6339,2922.12909,2936.6339,400.58328,400.58328,400.58328,4668.04656,242.13288,350.95221,391.07228,2922.12909,255.18519,694.5073,401.8249,429.21131,4590.63965,4668.04656,320.85709,2922.12909,4668.04656
10/31/2008,524.00836,3564.55605,2411.90735,2411.90735,3564.55605,2325.72752,2411.90735,2325.72752,330.05687,330.05687,330.05687,3862.32947,194.05791,283.44613,347.90359,2411.90735,190.1083,563.83693,312.34188,374.43771,3564.55605,3862.32947,284.40931,2411.90735,3862.32947
11/28/2008,486.43225,3201.78694,2229.51838,2229.51838,3201.78694,2050.62463,2229.51838,2050.62463,303.80775,303.80775,303.80775,3413.77406,173.75439,262.64171,340.7062,2229.51838,185.55119,561.43913,258.43426,347.44442,3201.78694,3413.77406,292.92985,2229.51838,3413.77406
12/31/2008,493.18392,3338.55307,2265.14391,2265.14391,3338.55307,2169.64514,2265.14391,2169.64514,309.29852,309.29852,309.29852,3496.66222,183.88685,267.30166,340.36223,2265.14391,181.09886,539.31571,261.08017,371.36488,3338.55307,3496.66222,287.73193,2265.14391,3496.66222
1/30/2009,436.47297,3091.61865,2080.26283,2080.26283,3091.61865,1928.33423,2080.26283,1928.33423,294.41976,294.41976,294.41976,3397.02404,165.35203,234.16712,314.97109,2080.26283,175.38462,522.8158,195.33946,366.25224,3091.61865,3397.02404,285.4553,2080.26283,3397.02404
2/27/2009,378.15557,2783.98566,1865.19132,1865.19132,2783.98566,1693.99648,1865.19132,1693.99648,272.27096,272.27096,272.27096,3230.98922,152.90212,195.24714,292.71609,1865.19132,157.2047,460.20115,161.18805,321.17318,2783.98566,3230.98922,249.51353,1865.19132,3230.98922
3/31/2009,410.48911,3038.81647,2028.3241,2028.3241,3038.81647,1845.2143,2028.3241,1845.2143,296.55645,296.55645,296.55645,3622.02974,171.87905,213.13504,305.00974,2028.3241,168.41956,477.64347,187.62446,341.2846,3038.81647,3622.02974,256.18878,2028.3241,3622.02974
4/30/2009,454.49011,3505.94016,2233.63449,2233.63449,3505.94016,2130.45196,2233.63449,2130.45196,325.02768,325.02768,325.02768,4087.72089,204.48181,251.63547,315.91025,2233.63449,183.76175,505.42806,226.97622,341.34989,3505.94016,4087.72089,258.77977,2233.63449,4087.72089
