Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
29/01/2010,0,0,36568162,0,0,0,0,0,41075010,0,11997523,103927967,17997947,21003087,9874781,1723941417,36035664,16922017,12581916,68189248,43482131,73362710,11090811,0,241722417
26/02/2010,0,0,36623823,0,0,0,0,0,43313489,0,12566503,112912294,18939819,22119491,10322476,1762792075,38571705,17723344,13019205,69729455,45645390,77181583,11110543,0,225773243
31/03/2010,0,0,38911014,0,0,0,0,0,61957236,0,18234202,169057933,34847383,28610955,10782158,2188404348,41839920,15628713,23353856,81825390,61718884,71000859,11399591,0,236101041
30/04/2010,0,0,38376322,0,0,0,0,0,65664516,0,19644798,202881668,41262203,42458723,10800373,2410700404,39335057,16157196,24219713,73883045,63782248,89580336,11704865,0,232685916
31/05/2010,0,0,34355267,2325135,0,0,0,0,48551075,0,16117022,172888649,34188753,36485162,12791589,2006272889,33762836,11881359,19605513,66650631,59113657,99759775,11237334,0,200807884
30/06/2010,0,0,32273600,2195208,0,0,0,0,46360826,0,15118392,171825275,26727985,33947242,12410505,2028293170,28734366,13516349,18320148,61372215,55260239,101203544,10941518,0,182187915
30/07/2010,0,0,33441886,2347973,0,0,0,0,47915996,0,16208489,193690095,24970454,37178161,13139317,1954230137,29454333,14655917,19752724,61981740,57131167,105856625,11765294,0,190729166
31/08/2010,0,0,28617272,2243551,0,0,0,0,44743388,0,15635228,179232628,23462948,34506150,12794760,1733133500,31021362,13702026,14996889,47070534,51434396,74489913,14275959,0,175598985
30/09/2010,0,0,30036011,2433609,0,0,0,0,56665441,0,17393241,275662055,24547247,40923834,13456041,1994062718,32831180,15270266,16123223,52002743,57814693,84474495,17354045,0,188343196
29/10/2010,0,0,31276224,2528774,0,0,0,0,62039753,0,18089400,334059819,25424874,42104953,13855506,2154259273,34394811,16121876,16509951,53769979,60209488,88759156,17595896,0,203022996
30/11/2010,0,0,31433728,1265795,0,0,0,0,70066133,0,21106370,378467212,26217603,42756468,13695307,2237084142,37486339,17329783,15018247,47429193,60533594,94408419,19713817,0,206285472
31/12/2010,0,0,32787996,1339655,6209026,6326779,0,0,75952674,0,22150586,453400538,27465732,48663358,14275329,3181202171,40912737,21990095,18101481,50271833,63418407,102333006,20387533,0,217974479
31/01/2011,0,0,33093409,1371393,6355965,6265631,0,0,77751954,0,22475748,532873896,27245033,50346342,13931055,3349154377,44797494,27031240,19983344,58066962,67185325,111828288,20584514,0,226499643
28/02/2011,0,0,34233766,1417116,6627353,6603573,0,0,86421816,0,25368072,584060647,24096585,53806476,14665870,3022534365,45867462,40115009,23704986,49936003,72696692,131355546,23371075,0,230984012
