Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
29/06/2007,0,0,0,0,0,0,0,0,0,140604117,17082335,8081761,53684458,27782243,28679061,65959446,46548502,27311349,20053362,0,217899283,62746158
31/07/2007,0,0,0,0,0,0,0,0,0,146914000,18690001,7317000,61619999,16200000,29920001,64285002,43872240,33049999,26239999,0,242634002,60418002
31/08/2007,0,0,0,0,0,0,0,0,0,146553820,15949140,9901284,59531560,16228554,35493406,74480588,37045080,36148376,29648808,0,271019644,59250279
28/09/2007,0,0,0,0,0,0,0,0,0,178425956,15896720,12705047,41190313,16658978,38813503,94126490,36177161,34251539,35122119,0,316181508,63721402
31/10/2007,0,0,0,0,0,0,0,0,0,202718919,5425070,13011154,42046948,16895795,40578527,98432179,38158626,35983581,40225762,0,354435168,67939515
30/11/2007,0,0,0,0,0,0,0,0,0,198301623,17378668,15262784,30860970,16690456,38438301,97925776,37789881,33806288,37835290,0,361865298,61294917
31/12/2007,0,0,0,0,0,0,0,0,0,316739063,16558084,20012892,30863125,16378144,40882639,102245246,37506098,36034169,38476022,0,441792260,61282818
31/01/2008,0,0,0,0,0,0,0,0,0,287631598,13914798,19198518,26376203,20640343,35598455,129533113,36880000,32266542,35942643,0,385029000,55930000
29/02/2008,0,0,0,0,0,0,0,0,0,341258622,8934497,20479681,25585028,23433171,35080018,126808181,37317000,35207300,37779762,0,370952000,54684000
31/03/2008,0,0,0,0,0,0,0,0,0,306567729,10947652,22327650,25661572,24018838,35066624,114015220,37358131,38419670,37632496,0,350604431,50686373
30/04/2008,0,0,0,0,0,0,0,0,0,363513804,11226958,22943355,36396579,24071708,37245546,119019283,39929052,42674824,43550021,0,390145918,51846250
30/05/2008,0,0,0,0,0,0,0,0,0,413962961,15849595,23309764,38325096,24396739,45532801,117455348,39744317,47049602,50118636,0,426857190,54160448
30/06/2008,0,0,0,0,0,0,0,0,0,395262935,13851413,21103657,46426959,22393273,41365455,110081883,38587248,45175427,42917276,0,403454904,50111011
31/07/2008,0,0,0,0,0,0,0,0,0,427428048,10100471,22064874,49599766,25730315,43409341,113837127,36753361,38193196,46475390,0,388498767,51291811
29/08/2008,0,0,0,0,0,0,0,0,0,427086794,10499250,26919651,52797381,26172249,47199299,122881904,37133674,38052130,45297085,0,388770245,54735660
30/09/2008,0,0,0,0,0,0,0,0,0,292846215,9654681,28273686,80592767,30584939,43225982,115755219,34408795,24920767,30097186,0,290580782,49654401
31/10/2008,0,0,0,0,0,0,0,0,0,219492843,8098505,21651718,60176646,35934408,33662497,91990039,36807177,18749230,20972651,0,209581033,41438496
28/11/2008,0,0,0,0,0,0,0,0,0,180573532,22528128,20573331,53756436,37150687,30630278,72370226,56226589,18272825,16790256,0,162307131,34625804
31/12/2008,0,0,0,0,0,0,0,0,0,179338705,7880902,19776174,58392747,39767377,28881270,76349845,65748454,17322385,15481954,0,142873485,34584942
