Date,BFOR,CLRG,CSM,CSML,DEUS,DVLU,DVOL,FAB,FAD,FEX,FLQL,FLQM,FLQS,FNK,FNX,FNY,FTA,FTC,FTXG,FTXH,FTXL,FTXN,FTXO,FTXR,FXD,FXG,FXH,FXL,FXN,FXO,FXR,FXU,FXZ,FYC,FYT,FYX,GRES,GSLC,GSSC,JHMA,JHMC,JHME,JHMF,JHMH,JHMI,JHML,JHMM,JHMS,JHMT,JHMU,JHSC,JPME,JPSE,JPUS,JSMD,KNG,LRGF,MFUS,OMFL,OMFS,PBE,PBJ,PBS,PEJ,PJP,PKB,PSC,PSI,PSJ,PWC,PXE,PXJ,PXQ,QARP,QLC,QUS,SMLF,SPGP,SPVM,SQLV,TILT,TUSA,ULVM,USEQ,USMC,USMF,USVM,VALQ,VSMV,VUSE,XSVM
12/31/2002,520.53074,394.6339,1932.85317,1543.726,2470.26703,708.4285,1932.85317,708.4285,520.53074,1932.85317,1932.85317,2470.26703,1543.726,708.4285,2470.26703,520.53074,394.6339,283.7482,243.3816,322.6467,2969.30068,231.0352,359.46135,210.0429,186.6517,243.3816,322.6467,2969.30068,231.0352,359.46135,210.0429,154.8033,87.7306,1285.51143,2536.385,1543.726,87.7306,1932.85317,1543.726,87.7306,186.6517,231.0352,359.46135,322.6467,210.0429,1932.85317,2470.26703,243.3816,2969.30068,154.8033,1543.726,2470.26703,1543.726,1932.85317,520.53074,394.6339,394.6339,1932.85317,1932.85317,1543.726,322.6467,243.3816,186.6517,186.6517,322.6467,210.0429,1543.726,2969.30068,2969.30068,2470.26703,231.0352,231.0352,2969.30068,1932.85317,1932.85317,1932.85317,1543.726,283.7482,394.6339,1757.21119,1932.85317,2470.26703,394.6339,2470.26703,1932.85317,2470.26703,1543.726,394.6339,394.6339,708.4285,2536.385
1/31/2003,515.42014,385.0804,1886.00527,1501,2420.30869,688.8071,1886.00527,688.8071,515.42014,1886.00527,1886.00527,2420.30869,1501,688.8071,2420.30869,515.42014,385.0804,276.8631,234.8696,321.6526,2933.32168,224.5263,353.29323,199.6466,180.5088,234.8696,321.6526,2933.32168,224.5263,353.29323,199.6466,149.8098,85.61524,1250.58854,2464.972,1501,85.61524,1886.00527,1501,85.61524,180.5088,224.5263,353.29323,321.6526,199.6466,1886.00527,2420.30869,234.8696,2933.32168,149.8098,1501,2420.30869,1501,1886.00527,515.42014,385.0804,385.0804,1886.00527,1886.00527,1501,321.6526,234.8696,180.5088,180.5088,321.6526,199.6466,1501,2933.32168,2933.32168,2420.30869,224.5263,224.5263,2933.32168,1886.00527,1886.00527,1886.00527,1501,276.8631,385.0804,1839.49465,1886.00527,2420.30869,385.0804,2420.30869,1886.00527,2420.30869,1501,385.0804,385.0804,688.8071,2464.972
2/28/2003,510.93835,374.8144,1856.8277,1455.647,2388.25238,677.3887,1856.8277,677.3887,510.93835,1856.8277,1856.8277,2388.25238,1455.647,677.3887,2388.25238,510.93835,374.8144,275.5916,228.2635,315.3307,2997.73586,230.2438,342.5953,195.9421,177.9628,228.2635,315.3307,2997.73586,230.2438,342.5953,195.9421,143.4223,86.95255,1217.23949,2382.106,1455.647,86.95255,1856.8277,1455.647,86.95255,177.9628,230.2438,342.5953,315.3307,195.9421,1856.8277,2388.25238,228.2635,2997.73586,143.4223,1455.647,2388.25238,1455.647,1856.8277,510.93835,374.8144,374.8144,1856.8277,1856.8277,1455.647,315.3307,228.2635,177.9628,177.9628,315.3307,195.9421,1455.647,2997.73586,2997.73586,2388.25238,230.2438,230.2438,2997.73586,1856.8277,1856.8277,1856.8277,1455.647,275.5916,374.8144,1859.93765,1856.8277,2388.25238,374.8144,2388.25238,1856.8277,2388.25238,1455.647,374.8144,374.8144,677.3887,2382.106
3/31/2003,520.45258,375.4366,1876.04872,1474.391,2411.8296,679.7007,1876.04872,679.7007,520.45258,1876.04872,1876.04872,2411.8296,1474.391,679.7007,2411.8296,520.45258,375.4366,280.7208,227.816,326.69,2947.63577,231.9461,341.3087,198.7102,182.5338,227.816,326.69,2947.63577,231.9461,341.3087,198.7102,150.022,86.21456,1235.66702,2407.548,1474.391,86.21456,1876.04872,1474.391,86.21456,182.5338,231.9461,341.3087,326.69,198.7102,1876.04872,2411.8296,227.816,2947.63577,150.022,1474.391,2411.8296,1474.391,1876.04872,520.45258,375.4366,375.4366,1876.04872,1876.04872,1474.391,326.69,227.816,182.5338,182.5338,326.69,198.7102,1474.391,2947.63577,2947.63577,2411.8296,231.9461,231.9461,2947.63577,1876.04872,1876.04872,1876.04872,1474.391,280.7208,375.4366,1879.96196,1876.04872,2411.8296,375.4366,2411.8296,1876.04872,2411.8296,1474.391,375.4366,375.4366,679.7007,2407.548
4/30/2003,555.88878,408.4839,2027.50335,1614.189,2587.01272,731.3881,2027.50335,731.3881,555.88878,2027.50335,2027.50335,2587.01272,1614.189,731.3881,2587.01272,555.88878,408.4839,301.4764,235.3449,338.1365,3229.75355,231.0641,381.57265,219.2141,203.7345,235.3449,338.1365,3229.75355,231.0641,381.57265,219.2141,161.9969,87.24483,1352.61037,2636.228,1614.189,87.24483,2027.50335,1614.189,87.24483,203.7345,231.0641,381.57265,338.1365,219.2141,2027.50335,2587.01272,235.3449,3229.75355,161.9969,1614.189,2587.01272,1614.189,2027.50335,555.88878,408.4839,408.4839,2027.50335,2027.50335,1614.189,338.1365,235.3449,203.7345,203.7345,338.1365,219.2141,1614.189,3229.75355,3229.75355,2587.01272,231.0641,231.0641,3229.75355,2027.50335,2027.50335,2027.50335,1614.189,301.4764,408.4839,2024.42583,2027.50335,2587.01272,408.4839,2587.01272,2027.50335,2587.01272,1614.189,408.4839,408.4839,731.3881,2636.228
5/30/2003,609.37669,434.8518,2143.10254,1787.412,2823.77532,795.7623,2143.10254,795.7623,609.37669,2143.10254,2143.10254,2823.77532,1787.412,795.7623,2823.77532,609.37669,434.8518,316.5245,246.409,347.2954,3529.25301,252.7551,402.34726,225.715,214.7359,246.409,347.2954,3529.25301,252.7551,402.34726,225.715,178.7538,96.82264,1505.03695,2905.399,1787.412,96.82264,2143.10254,1787.412,96.82264,214.7359,252.7551,402.34726,347.2954,225.715,2143.10254,2823.77532,246.409,3529.25301,178.7538,1787.412,2823.77532,1787.412,2143.10254,609.37669,434.8518,434.8518,2143.10254,2143.10254,1787.412,347.2954,246.409,214.7359,214.7359,347.2954,225.715,1787.412,3529.25301,3529.25301,2823.77532,252.7551,252.7551,3529.25301,2143.10254,2143.10254,2143.10254,1787.412,316.5245,434.8518,2083.29891,2143.10254,2823.77532,434.8518,2823.77532,2143.10254,2823.77532,1787.412,434.8518,434.8518,795.7623,2905.399
6/30/2003,618.06742,440.2891,2171.28754,1819.758,2852.31332,801.3203,2171.28754,801.3203,618.06742,2171.28754,2171.28754,2852.31332,1819.758,801.3203,2852.31332,618.06742,440.2891,320.8829,249.1014,362.0228,3520.60132,249.1527,403.58452,229.9227,218.9452,249.1014,362.0228,3520.60132,249.1527,403.58452,229.9227,180.3639,96.98077,1534.0417,2954.628,1819.758,96.98077,2171.28754,1819.758,96.98077,218.9452,249.1527,403.58452,362.0228,229.9227,2171.28754,2852.31332,249.1014,3520.60132,180.3639,1819.758,2852.31332,1819.758,2171.28754,618.06742,440.2891,440.2891,2171.28754,2171.28754,1819.758,362.0228,249.1014,218.9452,218.9452,362.0228,229.9227,1819.758,3520.60132,3520.60132,2852.31332,249.1527,249.1527,3520.60132,2171.28754,2171.28754,2171.28754,1819.758,320.8829,440.2891,2154.71108,2171.28754,2852.31332,440.2891,2852.31332,2171.28754,2852.31332,1819.758,440.2891,440.2891,801.3203,2954.628
7/31/2003,640.15397,446.8451,2214.55363,1933.621,2946.31663,826.2242,2214.55363,826.2242,640.15397,2214.55363,2214.55363,2946.31663,1933.621,826.2242,2946.31663,640.15397,446.8451,328.8676,248.0016,359.9197,3737.53383,241.6386,422.26184,238.0837,224.1366,248.0016,359.9197,3737.53383,241.6386,422.26184,238.0837,170.1214,94.95666,1650.01016,3101.971,1933.621,94.95666,2214.55363,1933.621,94.95666,224.1366,241.6386,422.26184,359.9197,238.0837,2214.55363,2946.31663,248.0016,3737.53383,170.1214,1933.621,2946.31663,1933.621,2214.55363,640.15397,446.8451,446.8451,2214.55363,2214.55363,1933.621,359.9197,248.0016,224.1366,224.1366,359.9197,238.0837,1933.621,3737.53383,3737.53383,2946.31663,241.6386,241.6386,3737.53383,2214.55363,2214.55363,2214.55363,1933.621,328.8676,446.8451,2195.11546,2214.55363,2946.31663,446.8451,2946.31663,2214.55363,2946.31663,1933.621,446.8451,446.8451,826.2242,3101.971
8/29/2003,675.40826,453.808,2259.49759,2022.275,3074.27463,855.5619,2259.49759,855.5619,675.40826,2259.49759,2259.49759,3074.27463,2022.275,855.5619,3074.27463,675.40826,453.808,337.0469,252.9246,348.2378,3985.22299,256.9902,418.93571,248.7384,236.1073,252.9246,348.2378,3985.22299,256.9902,418.93571,248.7384,173.4907,100.7653,1738.63568,3219.801,2022.275,100.7653,2259.49759,2022.275,100.7653,236.1073,256.9902,418.93571,348.2378,248.7384,2259.49759,3074.27463,252.9246,3985.22299,173.4907,2022.275,3074.27463,2022.275,2259.49759,675.40826,453.808,453.808,2259.49759,2259.49759,2022.275,348.2378,252.9246,236.1073,236.1073,348.2378,248.7384,2022.275,3985.22299,3985.22299,3074.27463,256.9902,256.9902,3985.22299,2259.49759,2259.49759,2259.49759,2022.275,337.0469,453.808,2209.03055,2259.49759,3074.27463,453.808,3074.27463,2259.49759,3074.27463,2022.275,453.808,453.808,855.5619,3219.801
9/30/2003,662.31244,449.3805,2236.3563,1984.947,3035.75216,848.9172,2236.3563,848.9172,662.31244,2236.3563,2236.3563,3035.75216,1984.947,848.9172,3035.75216,662.31244,449.3805,333.4387,252.7271,349.4617,3942.28856,250.2984,421.73376,241.7748,225.264,252.7271,349.4617,3942.28856,250.2984,421.73376,241.7748,180.4931,99.10027,1694.62415,3182.868,1984.947,99.10027,2236.3563,1984.947,99.10027,225.264,250.2984,421.73376,349.4617,241.7748,2236.3563,3035.75216,252.7271,3942.28856,180.4931,1984.947,3035.75216,1984.947,2236.3563,662.31244,449.3805,449.3805,2236.3563,2236.3563,1984.947,349.4617,252.7271,225.264,225.264,349.4617,241.7748,1984.947,3942.28856,3942.28856,3035.75216,250.2984,250.2984,3942.28856,2236.3563,2236.3563,2236.3563,1984.947,333.4387,449.3805,2242.69423,2236.3563,3035.75216,449.3805,3035.75216,2236.3563,3035.75216,1984.947,449.3805,449.3805,848.9172,3182.868
10/31/2003,715.68866,476.8818,2367.48263,2151.636,3267.46366,911.2281,2367.48263,911.2281,715.68866,2367.48263,2367.48263,3267.46366,2151.636,911.2281,3267.46366,715.68866,476.8818,352.1671,265.3094,353.6387,4318.04682,253.03,451.12577,256.1251,246.5034,265.3094,353.6387,4318.04682,253.03,451.12577,256.1251,183.2501,102.3915,1841.02052,3442.404,2151.636,102.3915,2367.48263,2151.636,102.3915,246.5034,253.03,451.12577,353.6387,256.1251,2367.48263,3267.46366,265.3094,4318.04682,183.2501,2151.636,3267.46366,2151.636,2367.48263,715.68866,476.8818,476.8818,2367.48263,2367.48263,2151.636,353.6387,265.3094,246.5034,246.5034,353.6387,256.1251,2151.636,4318.04682,4318.04682,3267.46366,253.03,253.03,4318.04682,2367.48263,2367.48263,2367.48263,2151.636,352.1671,476.8818,2292.76495,2367.48263,3267.46366,476.8818,3267.46366,2367.48263,3267.46366,2151.636,476.8818,476.8818,911.2281,3442.404
11/28/2003,734.83983,483.3513,2395.86914,2227.994,3359.17178,937.6322,2395.86914,937.6322,734.83983,2395.86914,2395.86914,3359.17178,2227.994,937.6322,3359.17178,734.83983,483.3513,355.8541,268.375,360.4222,4397.58601,254.3717,451.61819,261.0565,250.2803,268.375,360.4222,4397.58601,254.3717,451.61819,261.0565,184.6681,104.7548,1901.04365,3574.545,2227.994,104.7548,2395.86914,2227.994,104.7548,250.2803,254.3717,451.61819,360.4222,261.0565,2395.86914,3359.17178,268.375,4397.58601,184.6681,2227.994,3359.17178,2227.994,2395.86914,734.83983,483.3513,483.3513,2395.86914,2395.86914,2227.994,360.4222,268.375,250.2803,250.2803,360.4222,261.0565,2227.994,4397.58601,4397.58601,3359.17178,254.3717,254.3717,4397.58601,2395.86914,2395.86914,2395.86914,2227.994,355.8541,483.3513,2384.76629,2395.86914,3359.17178,483.3513,3359.17178,2395.86914,3359.17178,2227.994,483.3513,483.3513,937.6322,3574.545
12/31/2003,742.86038,513.1447,2510.59813,2273.195,3459.83636,978.10798,2510.59813,978.10798,742.86038,2510.59813,2510.59813,3459.83636,2273.195,978.10798,3459.83636,742.86038,513.1447,368.1607,273.2319,379.5305,4463.35811,288.838,472.57763,277.5642,257.9284,273.2319,379.5305,4463.35811,288.838,472.57763,277.5642,195.5827,117.9103,1909.54265,3703.818,2273.195,117.9103,2510.59813,2273.195,117.9103,257.9284,288.838,472.57763,379.5305,277.5642,2510.59813,3459.83636,273.2319,4463.35811,195.5827,2273.195,3459.83636,2273.195,2510.59813,742.86038,513.1447,513.1447,2510.59813,2510.59813,2273.195,379.5305,273.2319,257.9284,257.9284,379.5305,277.5642,2273.195,4463.35811,4463.35811,3459.83636,288.838,288.838,4463.35811,2510.59813,2510.59813,2510.59813,2273.195,368.1607,513.1447,2502.31278,2510.59813,3459.83636,513.1447,3459.83636,2510.59813,3459.83636,2273.195,513.1447,513.1447,978.10798,3703.818
1/30/2004,767.38854,522.1683,2558.31933,2371.956,3560.35144,1003.91685,2558.31933,1003.91685,767.38854,2558.31933,2558.31933,3560.35144,2371.956,1003.91685,3560.35144,767.38854,522.1683,375.6794,274.1329,390.8177,4651.52811,292.6866,487.42956,280.4823,256.4981,274.1329,390.8177,4651.52811,292.6866,487.42956,280.4823,199.5184,115.604,2009.85793,3831.882,2371.956,115.604,2558.31933,2371.956,115.604,256.4981,292.6866,487.42956,390.8177,280.4823,2558.31933,3560.35144,274.1329,4651.52811,199.5184,2371.956,3560.35144,2371.956,2558.31933,767.38854,522.1683,522.1683,2558.31933,2558.31933,2371.956,390.8177,274.1329,256.4981,256.4981,390.8177,280.4823,2371.956,4651.52811,4651.52811,3560.35144,292.6866,292.6866,4651.52811,2558.31933,2558.31933,2558.31933,2371.956,375.6794,522.1683,2464.35215,2558.31933,3560.35144,522.1683,3560.35144,2558.31933,3560.35144,2371.956,522.1683,522.1683,1003.91685,3831.882
2/27/2004,780.26198,533.3594,2593.75083,2393.219,3637.02265,1028.74316,2593.75083,1028.74316,780.26198,2593.75083,2593.75083,3637.02265,2393.219,1028.74316,3637.02265,780.26198,533.3594,378.0662,289.8925,394.2873,4507.896,306.683,501.01355,278.6299,263.8067,289.8925,394.2873,4507.896,306.683,501.01355,278.6299,203.1845,122.0252,2006.74805,3906.083,2393.219,122.0252,2593.75083,2393.219,122.0252,263.8067,306.683,501.01355,394.2873,278.6299,2593.75083,3637.02265,289.8925,4507.896,203.1845,2393.219,3637.02265,2393.219,2593.75083,780.26198,533.3594,533.3594,2593.75083,2593.75083,2393.219,394.2873,289.8925,263.8067,263.8067,394.2873,278.6299,2393.219,4507.896,4507.896,3637.02265,306.683,306.683,4507.896,2593.75083,2593.75083,2593.75083,2393.219,378.0662,533.3594,2489.57262,2593.75083,3637.02265,533.3594,3637.02265,2593.75083,3637.02265,2393.219,533.3594,533.3594,1028.74316,3906.083
3/31/2004,778.77105,528.6907,2558.36614,2415.523,3637.78423,1030.40154,2558.36614,1030.40154,778.77105,2558.36614,2558.36614,3637.78423,2415.523,1030.40154,3637.78423,778.77105,528.6907,371.053,289.3722,380.6879,4362.68876,305.254,496.68769,276.3231,264.4222,289.3722,380.6879,4362.68876,305.254,496.68769,276.3231,204.9202,122.0223,2016.12814,3960.099,2415.523,122.0223,2558.36614,2415.523,122.0223,264.4222,305.254,496.68769,380.6879,276.3231,2558.36614,3637.78423,289.3722,4362.68876,204.9202,2415.523,3637.78423,2415.523,2558.36614,778.77105,528.6907,528.6907,2558.36614,2558.36614,2415.523,380.6879,289.3722,264.4222,264.4222,380.6879,276.3231,2415.523,4362.68876,4362.68876,3637.78423,305.254,305.254,4362.68876,2558.36614,2558.36614,2558.36614,2415.523,371.053,528.6907,2564.41769,2558.36614,3637.78423,528.6907,3637.78423,2558.36614,3637.78423,2415.523,528.6907,528.6907,1030.40154,3960.099
4/30/2004,756.78558,515.7697,2512.1185,2292.369,3504.20908,986.81893,2512.1185,986.81893,756.78558,2512.1185,2512.1185,3504.20908,2292.369,986.81893,3504.20908,756.78558,515.7697,366.7394,292.829,391.1641,4085.93166,311.2348,472.50003,276.2595,258.9812,292.829,391.1641,4085.93166,311.2348,472.50003,276.2595,197.4466,119.5789,1914.92259,3755.304,2292.369,119.5789,2512.1185,2292.369,119.5789,258.9812,311.2348,472.50003,391.1641,276.2595,2512.1185,3504.20908,292.829,4085.93166,197.4466,2292.369,3504.20908,2292.369,2512.1185,756.78558,515.7697,515.7697,2512.1185,2512.1185,2292.369,391.1641,292.829,258.9812,258.9812,391.1641,276.2595,2292.369,4085.93166,4085.93166,3504.20908,311.2348,311.2348,4085.93166,2512.1185,2512.1185,2512.1185,2292.369,366.7394,515.7697,2355.38998,2512.1185,3504.20908,515.7697,3504.20908,2512.1185,3504.20908,2292.369,515.7697,515.7697,986.81893,3755.304
5/31/2004,774.64442,521.0298,2548.35347,2328.855,3591.16161,1012.10782,2548.35347,1012.10782,774.64442,2548.35347,2548.35347,3591.16161,2328.855,1012.10782,3591.16161,774.64442,521.0298,373.575,289.7547,390.9749,4305.04748,311.4674,482.11917,282.7075,260.1913,289.7547,390.9749,4305.04748,311.4674,482.11917,282.7075,199.3134,120.6426,1953.01354,3800.63454,2328.855,120.6426,2548.35347,2328.855,120.6426,260.1913,311.4674,482.11917,390.9749,282.7075,2548.35347,3591.16161,289.7547,4305.04748,199.3134,2328.855,3591.16161,2328.855,2548.35347,774.64442,521.0298,521.0298,2548.35347,2548.35347,2328.855,390.9749,289.7547,260.1913,260.1913,390.9749,282.7075,2328.855,4305.04748,4305.04748,3591.16161,311.4674,311.4674,4305.04748,2548.35347,2548.35347,2548.35347,2328.855,373.575,521.0298,2342.89165,2548.35347,3591.16161,521.0298,3591.16161,2548.35347,3591.16161,2328.855,521.0298,521.0298,1012.10782,3800.63454
6/30/2004,786.97197,533.3406,2594.29402,2426.931,3690.49604,1048.23244,2594.29402,1048.23244,786.97197,2594.29402,2594.29402,3690.49604,2426.931,1048.23244,3690.49604,786.97197,533.3406,378.2431,291.367,391.3086,4402.59834,329.8783,484.87773,299.6545,262.2216,291.367,391.3086,4402.59834,329.8783,484.87773,299.6545,203.0855,127.5123,2017.99828,3993.665,2426.931,127.5123,2594.29402,2426.931,127.5123,262.2216,329.8783,484.87773,391.3086,299.6545,2594.29402,3690.49604,291.367,4402.59834,203.0855,2426.931,3690.49604,2426.931,2594.29402,786.97197,533.3406,533.3406,2594.29402,2594.29402,2426.931,391.3086,291.367,262.2216,262.2216,391.3086,299.6545,2426.931,4402.59834,4402.59834,3690.49604,329.8783,329.8783,4402.59834,2594.29402,2594.29402,2594.29402,2426.931,378.2431,533.3406,2403.01696,2594.29402,3690.49604,533.3406,3690.49604,2594.29402,3690.49604,2426.931,533.3406,533.3406,1048.23244,3993.665
7/30/2004,734.85378,525.8284,2503.18533,2263.518,3529.13841,1019.8323,2503.18533,1019.8323,734.85378,2503.18533,2503.18533,3529.13841,2263.518,1019.8323,3529.13841,734.85378,525.8284,356.8602,276.8355,369.3174,4023.86145,341.0383,474.99321,291.8515,251.7688,276.8355,369.3174,4023.86145,341.0383,474.99321,291.8515,205.2908,129.9759,1836.86297,3810.074,2263.518,129.9759,2503.18533,2263.518,129.9759,251.7688,341.0383,474.99321,369.3174,291.8515,2503.18533,3529.13841,276.8355,4023.86145,205.2908,2263.518,3529.13841,2263.518,2503.18533,734.85378,525.8284,525.8284,2503.18533,2503.18533,2263.518,369.3174,276.8355,251.7688,251.7688,369.3174,291.8515,2263.518,4023.86145,4023.86145,3529.13841,341.0383,341.0383,4023.86145,2503.18533,2503.18533,2503.18533,2263.518,356.8602,525.8284,2487.25795,2503.18533,3529.13841,525.8284,3529.13841,2503.18533,3529.13841,2263.518,525.8284,525.8284,1019.8323,3810.074
8/31/2004,725.79433,533.3062,2515.53498,2251.885,3544.41757,1036.25495,2515.53498,1036.25495,725.79433,2515.53498,2515.53498,3544.41757,2251.885,1036.25495,3544.41757,725.79433,533.3062,355.0979,281.7982,375.4648,3809.40563,336.6253,491.51837,290.3487,251.2722,281.7982,375.4648,3809.40563,336.6253,491.51837,290.3487,213.5081,128.4331,1797.31799,3847.448,2251.885,128.4331,2515.53498,2251.885,128.4331,251.2722,336.6253,491.51837,375.4648,290.3487,2515.53498,3544.41757,281.7982,3809.40563,213.5081,2251.885,3544.41757,2251.885,2515.53498,725.79433,533.3062,533.3062,2515.53498,2515.53498,2251.885,375.4648,281.7982,251.2722,251.2722,375.4648,290.3487,2251.885,3809.40563,3809.40563,3544.41757,336.6253,336.6253,3809.40563,2515.53498,2515.53498,2515.53498,2251.885,355.0979,533.3062,2567.27626,2515.53498,3544.41757,533.3062,3544.41757,2515.53498,3544.41757,2251.885,533.3062,533.3062,1036.25495,3847.448
9/30/2004,752.89154,541.5729,2547.28557,2357.601,3659.48323,1066.41892,2547.28557,1066.41892,752.89154,2547.28557,2547.28557,3659.48323,2357.601,1066.41892,3659.48323,752.89154,541.5729,358.4752,274.513,370.359,3924.84492,366.0771,488.3806,297.5773,259.1737,274.513,370.359,3924.84492,366.0771,488.3806,297.5773,215.834,140.1302,1896.70039,3999.636,2357.601,140.1302,2547.28557,2357.601,140.1302,259.1737,366.0771,488.3806,370.359,297.5773,2547.28557,3659.48323,274.513,3924.84492,215.834,2357.601,3659.48323,2357.601,2547.28557,752.89154,541.5729,541.5729,2547.28557,2547.28557,2357.601,370.359,274.513,259.1737,259.1737,370.359,297.5773,2357.601,3924.84492,3924.84492,3659.48323,366.0771,366.0771,3924.84492,2547.28557,2547.28557,2547.28557,2357.601,358.4752,541.5729,2693.2323,2547.28557,3659.48323,541.5729,3659.48323,2547.28557,3659.48323,2357.601,541.5729,541.5729,1066.41892,3999.636
10/29/2004,778.42878,550.5756,2588.37345,2404.008,3760.39779,1091.09669,2588.37345,1091.09669,778.42878,2588.37345,2588.37345,3760.39779,2404.008,1091.09669,3760.39779,778.42878,550.5756,364.0661,276.433,363.0276,4152.14023,367.1736,491.89116,301.3164,269.1615,276.433,363.0276,4152.14023,367.1736,491.89116,301.3164,225.1578,140.7611,1942.78691,4061.77,2404.008,140.7611,2588.37345,2404.008,140.7611,269.1615,367.1736,491.89116,363.0276,301.3164,2588.37345,3760.39779,276.433,4152.14023,225.1578,2404.008,3760.39779,2404.008,2588.37345,778.42878,550.5756,550.5756,2588.37345,2588.37345,2404.008,363.0276,276.433,269.1615,269.1615,363.0276,301.3164,2404.008,4152.14023,4152.14023,3760.39779,367.1736,367.1736,4152.14023,2588.37345,2588.37345,2588.37345,2404.008,364.0661,550.5756,2659.76932,2588.37345,3760.39779,550.5756,3760.39779,2588.37345,3760.39779,2404.008,550.5756,550.5756,1091.09669,4061.77
11/30/2004,818.62927,578.4119,2699.19076,2612.528,3989.52059,1164.81627,2699.19076,1164.81627,818.62927,2699.19076,2699.19076,3989.52059,2612.528,1164.81627,3989.52059,818.62927,578.4119,376.5894,285.5045,371.0717,4371.20433,390.8632,507.80564,320.3589,280.7802,285.5045,371.0717,4371.20433,390.8632,507.80564,320.3589,234.8882,150.6608,2107.0028,4422.198,2612.528,150.6608,2699.19076,2612.528,150.6608,280.7802,390.8632,507.80564,371.0717,320.3589,2699.19076,3989.52059,285.5045,4371.20433,234.8882,2612.528,3989.52059,2612.528,2699.19076,818.62927,578.4119,578.4119,2699.19076,2699.19076,2612.528,371.0717,285.5045,280.7802,280.7802,371.0717,320.3589,2612.528,4371.20433,4371.20433,3989.52059,390.8632,390.8632,4371.20433,2699.19076,2699.19076,2699.19076,2612.528,376.5894,578.4119,2784.20988,2699.19076,3989.52059,578.4119,3989.52059,2699.19076,3989.52059,2612.528,578.4119,578.4119,1164.81627,4422.198
12/31/2004,857.84833,597.7813,2796.92189,2689.858,4159.33917,1209.97152,2796.92189,1209.97152,857.84833,2796.92189,2796.92189,4159.33917,2689.858,1209.97152,4159.33917,857.84833,597.7813,391.3549,297.0315,392.2149,4498.42549,382.4067,528.91755,329.5041,294.8616,297.0315,392.2149,4498.42549,382.4067,528.91755,329.5041,240.8262,146.9011,2182.72976,4527.75,2689.858,146.9011,2796.92189,2689.858,146.9011,294.8616,382.4067,528.91755,392.2149,329.5041,2796.92189,4159.33917,297.0315,4498.42549,240.8262,2689.858,4159.33917,2689.858,2796.92189,857.84833,597.7813,597.7813,2796.92189,2796.92189,2689.858,392.2149,297.0315,294.8616,294.8616,392.2149,329.5041,2689.858,4498.42549,4498.42549,4159.33917,382.4067,382.4067,4498.42549,2796.92189,2796.92189,2796.92189,2689.858,391.3549,597.7813,2851.68764,2796.92189,4159.33917,597.7813,4159.33917,2796.92189,4159.33917,2689.858,597.7813,597.7813,1209.97152,4527.75
1/31/2005,834.88604,587.17,2726.44768,2577.628,4056.39412,1181.78901,2726.44768,1181.78901,834.88604,2726.44768,2726.44768,4056.39412,2577.628,1181.78901,4056.39412,834.88604,587.17,378.3038,300.762,380.9922,4245.56899,393.5797,515.75144,320.5921,283.8718,300.762,380.9922,4245.56899,393.5797,515.75144,320.5921,244.8083,148.5862,2084.39869,4352.60225,2577.628,148.5862,2726.44768,2577.628,148.5862,283.8718,393.5797,515.75144,380.9922,320.5921,2726.44768,4056.39412,300.762,4245.56899,244.8083,2577.628,4056.39412,2577.628,2726.44768,834.88604,587.17,587.17,2726.44768,2726.44768,2577.628,380.9922,300.762,283.8718,283.8718,380.9922,320.5921,2577.628,4245.56899,4245.56899,4056.39412,393.5797,393.5797,4245.56899,2726.44768,2726.44768,2726.44768,2577.628,378.3038,587.17,3001.04802,2726.44768,4056.39412,587.17,4056.39412,2726.44768,4056.39412,2577.628,587.17,587.17,1181.78901,4352.60225
2/28/2005,856.02642,606.6298,2787.7598,2621.289,4181.66843,1223.04138,2787.7598,1223.04138,856.02642,2787.7598,2787.7598,4181.66843,2621.289,1223.04138,4181.66843,856.02642,606.6298,382.3299,301.7122,392.5636,4272.38855,464.9934,513.60732,323.566,284.6949,301.7122,392.5636,4272.38855,464.9934,513.60732,323.566,249.5644,168.8011,2113.00694,4439.02791,2621.289,168.8011,2787.7598,2621.289,168.8011,284.6949,464.9934,513.60732,392.5636,323.566,2787.7598,4181.66843,301.7122,4272.38855,249.5644,2621.289,4181.66843,2621.289,2787.7598,856.02642,606.6298,606.6298,2787.7598,2787.7598,2621.289,392.5636,301.7122,284.6949,284.6949,392.5636,323.566,2621.289,4272.38855,4272.38855,4181.66843,464.9934,464.9934,4272.38855,2787.7598,2787.7598,2787.7598,2621.289,382.3299,606.6298,3028.44854,2787.7598,4181.66843,606.6298,4181.66843,2787.7598,4181.66843,2621.289,606.6298,606.6298,1223.04138,4439.02791
